Teorico,Practico,Time[s],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],dist_Acum
1.0,,0.0,-0.154776,-78.486233,6.361111111111111,0.0,2809,0.0
,1.0,4.0,-0.154548,-78.486358,6.583333333333333,28.921657354816062,2810,28.921657354816062
,,6.0,-0.15442,-78.486391,7.611111111111111,14.702965092591523,2810,43.62462244740759
,,11.0,-0.154121,-78.486438,5.805555555555555,33.66609074335103,2811,77.29071319075862
,,11.0,-0.154121,-78.486438,5.805555555555555,0.0,2811,77.29071319075862
,,11.0,-0.154121,-78.486438,5.805555555555555,0.0,2811,77.29071319075862
,,16.0,-0.153921,-78.486456,2.9722222222222223,22.335880452922343,2811,99.62659364368096
,,21.0,-0.153885,-78.48646,0.0,4.028915737607366,2810,103.65550938128833
,,27.0,-0.153848,-78.486458,1.5833333333333333,4.121511824154714,2811,107.77702120544303
,,30.0,-0.153775,-78.48645,3.111111111111111,8.168390238190264,2812,115.9454114436333
,,31.0,-0.15375,-78.48643,3.5277777777777777,3.5610872021554507,2812,119.50649864578875
,,32.0,-0.153735,-78.486396,4.361111111111111,4.13348928850006,2812,123.63998793428881
,,34.0,-0.153716,-78.486316,4.972222222222222,9.14587527201199,2812,132.7858632063008
,,39.0,-0.153706,-78.485976,9.722222222222221,37.83436105767709,2811,170.6202242639779
,,44.0,-0.153641,-78.485501,11.972222222222221,53.32636816640574,2810,223.94659243038365
,,49.0,-0.153561,-78.485023,8.833333333333334,53.9071640518816,2809,277.8537564822652
,,54.0,-0.153538,-78.484768,3.6944444444444446,28.478646019194947,2808,306.3324025014602
,,55.0,-0.15356,-78.484745,3.638888888888889,3.540178778191395,2808,309.87258127965157
,,56.0,-0.153588,-78.484743,3.111111111111111,3.12237015350237,2807,312.9949514331539
,,57.0,-0.153623,-78.484746,3.888888888888889,3.9073188682448188,2807,316.90227030139874
,,58.0,-0.153661,-78.484753,4.5,4.2978488582924435,2806,321.2001191596912
,,63.0,-0.15394,-78.484801,8.11111111111111,31.48904269155571,2805,352.6891618512469
,,68.0,-0.154408,-78.484865,12.027777777777779,52.54005315595718,2803,405.2292150072041
,,73.0,-0.155011,-78.484935,13.666666666666666,67.52200262918105,2801,472.75121763638515
,,78.0,-0.1555,-78.484995,13.666666666666666,54.799290901424534,2800,527.5505085378097
,,83.0,-0.156203,-78.485081,11.972222222222221,78.77749935579351,2801,606.3280078936032
,,87.0,-0.156571,-78.485163,9.305555555555555,41.9364425185109,2802,648.2644504121141
,,89.0,-0.156701,-78.485253,8.472222222222221,17.586959544967353,2803,665.8514099570815
,,92.0,-0.156873,-78.485388,7.611111111111111,24.320667825962108,2803,690.1720777830436
,,93.0,-0.156938,-78.485415,7.555555555555555,7.8288693869838415,2803,698.0009471700274
,,94.0,-0.157005,-78.485425,7.388888888888889,7.534948344990153,2803,705.5358955150176
,,95.0,-0.157071,-78.485421,7.333333333333333,7.354638938250699,2803,712.8905344532683
,,100.0,-0.157438,-78.48534,9.86111111111111,41.80376891296199,2802,754.6943033662303
,,103.0,-0.15771,-78.485306,10.333333333333334,30.489960109276385,2801,785.1842634755067
,,108.0,-0.15811,-78.48535,11.11111111111111,44.76029808733834,2799,829.944561562845
,,113.0,-0.158561,-78.485393,5.888888888888889,50.39214604791648,2799,880.3367076107616
,,118.0,-0.158751,-78.485415,4.777777777777778,21.274867218422088,2798,901.6115748291836
,,123.0,-0.15907,-78.485461,9.027777777777779,35.84932239986897,2798,937.4608972290525
,,128.0,-0.159556,-78.485533,12.222222222222221,54.64770041633208,2797,992.1085976453846
,,133.0,-0.160093,-78.485626,11.805555555555555,60.619537918245484,2796,1052.72813556363
,,138.0,-0.160653,-78.485706,12.86111111111111,62.92109054787565,2796,1115.6492261115056
,,143.0,-0.161215,-78.485783,12.13888888888889,63.095161207151776,2796,1178.7443873186573
,,148.0,-0.161753,-78.485851,11.5,60.31775138385318,2795,1239.0621387025105
1.0,,153.0,-0.16213,-78.485905,5.138888888888889,42.361627049269615,2795,1281.4237657517801
,1.0,158.0,-0.162241,-78.48592,0.0,12.458733510234108,2796,1293.8824992620143
,,175.0,-0.16226,-78.485933,1.2222222222222223,2.5606997893969754,2796,1296.4431990514113
,,180.0,-0.162395,-78.485958,3.2777777777777777,15.271331532210835,2796,1311.714530583622
,,185.0,-0.162531,-78.485978,2.7777777777777777,15.289954366651399,2796,1327.0044849502735
,,190.0,-0.162655,-78.485993,3.888888888888889,13.893046179343436,2797,1340.897531129617
,,195.0,-0.162948,-78.486015,8.527777777777779,32.68208028444794,2797,1373.5796114140649
,,198.0,-0.16321,-78.486051,10.333333333333334,29.416030520405904,2796,1402.9956419344708
,,203.0,-0.163733,-78.486155,12.88888888888889,59.31219776861366,2794,1462.3078397030845
,,208.0,-0.164391,-78.48628,15.944444444444445,74.4981578708858,2794,1536.8059975739702
,,213.0,-0.165121,-78.48642,16.13888888888889,82.67750525105409,2794,1619.4835028250243
,,218.0,-0.165838,-78.486555,16.194444444444443,81.15311008647475,2791,1700.636612911499
,,223.0,-0.166575,-78.48669,16.083333333333332,83.34030972114587,2788,1783.9769226326448
,,224.0,-0.166718,-78.486718,16.194444444444443,16.207905583965307,2787,1800.1848282166102
,,225.0,-0.166863,-78.486743,16.083333333333332,16.366287775412445,2787,1816.5511159920227
,,230.0,-0.167585,-78.486878,16.305555555555557,81.69972045403512,2787,1898.2508364460577
,,235.0,-0.168165,-78.486993,16.13888888888889,65.76918425061497,2788,1964.0200206966726
,,240.0,-0.16888,-78.48714,15.472222222222221,81.19273566093075,2789,2045.2127563576034
,,245.0,-0.169661,-78.487283,14.38888888888889,88.31465392084006,2791,2133.5274102784433
,,250.0,-0.170296,-78.487393,13.666666666666666,71.68285055831957,2791,2205.2102608367627
,,255.0,-0.170873,-78.487491,12.027777777777779,65.09871878057291,2791,2270.308979617336
,,260.0,-0.171395,-78.48759,11.36111111111111,59.096957074750065,2792,2329.405936692086
,,265.0,-0.171848,-78.487658,7.638888888888889,50.95163655957465,2793,2380.3575732516606
,,270.0,-0.17208,-78.4877,3.4444444444444446,26.224773650242295,2792,2406.582346901903
1.0,1.0,275.0,-0.172126,-78.487705,0.0,5.146708802582288,2792,2411.7290557044853
,,296.0,-0.172181,-78.487718,1.8333333333333333,6.286206425658239,2796,2418.0152621301436
,,301.0,-0.172386,-78.487753,6.722222222222222,23.1320587352216,2796,2441.147320865365
,,306.0,-0.172761,-78.487821,9.805555555555555,42.39140383290517,2796,2483.5387246982705
,,311.0,-0.173246,-78.487916,11.5,54.97161536822977,2796,2538.5103400665002
,,316.0,-0.173793,-78.488025,12.38888888888889,62.038920949128155,2796,2600.5492610156284
,,321.0,-0.17424,-78.48811,12.5,50.61066603718908,2795,2651.1599270528177
,,326.0,-0.174938,-78.488255,14.25,79.29593493103224,2791,2730.45586198385
,,331.0,-0.175555,-78.488391,14.027777777777779,70.27620463229766,2789,2800.7320666161477
,,336.0,-0.17615,-78.48849,12.805555555555555,67.09159193133961,2797,2867.8236585474874
,,341.0,-0.176676,-78.488595,11.444444444444445,59.661187439799065,2801,2927.4848459872865
,,346.0,-0.177178,-78.488695,12.027777777777779,56.93445501842611,2803,2984.4193010057124
,,351.0,-0.177686,-78.488803,10.75,57.76758500695025,2804,3042.186886012663
,,356.0,-0.178111,-78.488896,8.722222222222221,48.391231059265465,2804,3090.5781170719283
1.0,,361.0,-0.178516,-78.48898,9.25,46.0068066102521,2805,3136.5849236821805
,1.0,366.0,-0.178873,-78.48906,6.222222222222222,40.69384724498009,2804,3177.2787709271606
,,371.0,-0.179035,-78.489105,1.1666666666666667,18.701496367845763,2804,3195.9802672950063
,,376.0,-0.179035,-78.489105,0.0,0.0,2804,3195.9802672950063
,,391.0,-0.179048,-78.489126,1.1666666666666667,2.7471645305273635,2806,3198.7274318255336
,,396.0,-0.179121,-78.489138,1.6388888888888888,8.228751633918113,2806,3206.9561834594515
,,401.0,-0.179121,-78.489138,0.0,0.0,2806,3206.9561834594515
,,426.0,-0.179143,-78.489118,1.6388888888888888,3.307093381792496,2813,3210.263276841244
,,431.0,-0.17933,-78.489163,6.472222222222222,21.393745043392542,2813,3231.657021884637
,,436.0,-0.179706,-78.489266,10.055555555555555,43.363217731167374,2814,3275.0202396158043
,,441.0,-0.180196,-78.489405,11.444444444444445,56.65310157657854,2814,3331.673341192383
,,446.0,-0.180708,-78.489558,12.166666666666666,59.43803906755885,2815,3391.1113802599416
,,451.0,-0.18122,-78.489723,11.25,59.83386868819436,2816,3450.945248948136
,,456.0,-0.181733,-78.489886,12.277777777777779,59.872006818697095,2815,3510.817255766833
,,461.0,-0.182263,-78.49005,11.916666666666666,61.70957855563743,2816,3572.5268343224707
,,466.0,-0.182783,-78.490218,11.722222222222221,60.7831820502432,2817,3633.310016372714
,,471.0,-0.183288,-78.490378,11.194444444444445,58.92292032162168,2817,3692.232936694336
,,476.0,-0.183798,-78.490535,12.083333333333334,59.35430129757766,2816,3751.5872379919138
,,481.0,-0.184336,-78.490688,12.63888888888889,62.21445202956518,2815,3813.801690021479
,,486.0,-0.18486,-78.490833,11.805555555555555,60.474749098313204,2813,3874.276439119792
,,491.0,-0.185235,-78.490958,5.277777777777778,43.9674291652515,2814,3918.2438682850434
1.0,,496.0,-0.185378,-78.490996,0.0,16.457875580076692,2814,3934.70174386512
,1.0,518.0,-0.185421,-78.49098,1.7777777777777777,5.103252531135883,2815,3939.804996396256
,,523.0,-0.18562,-78.491026,7.083333333333333,22.718398088213068,2813,3962.523394484469
,,528.0,-0.186025,-78.49115,10.75,47.1122146552159,2814,4009.635609139685
,,529.0,-0.186123,-78.49118,11.36111111111111,11.3998318742667,2813,4021.0354410139516
,,530.0,-0.186228,-78.491211,12.222222222222221,12.177502823384184,2813,4033.212943837336
,,535.0,-0.186746,-78.491371,11.416666666666666,60.30295724253642,2813,4093.5159010798725
,,540.0,-0.187233,-78.491553,10.944444444444445,57.828030567989636,2813,4151.3439316478625
,,545.0,-0.187638,-78.491718,7.25,48.643148460314926,2814,4199.987080108177
,,550.0,-0.187745,-78.491776,0.0,13.537618409719895,2814,4213.5246985178965
,,595.0,-0.187773,-78.491841,1.4166666666666667,7.872176721204825,2821,4221.396875239101
,,600.0,-0.18794,-78.49191,6.222222222222222,20.098448738710065,2821,4241.4953239778115
,,605.0,-0.188296,-78.492045,10.055555555555555,42.34933351805891,2821,4283.844657495871
1.0,,610.0,-0.188728,-78.49222,9.86111111111111,51.84416065415163,2819,4335.688818150023
