Teorico,Practico,Time[s],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],dist_Acum
1.0,1.0,0.0,-0.15451,-78.48627,6.722222222222222,0.0,2812,0.0
,,5.0,-0.15425,-78.486323,7.25,29.5144919102931,2814,29.5144919102931
,,10.0,-0.15392,-78.486386,3.8333333333333335,37.368749890182926,2809,66.88324180047603
,,12.0,-0.153853,-78.486376,3.2777777777777777,7.534948368764184,2808,74.4181901692402
,,14.0,-0.153811,-78.486328,3.9444444444444446,7.094321594641976,2807,81.51251176388219
,,16.0,-0.153798,-78.486251,5.277777777777778,8.685872992526317,2806,90.1983847564085
,,21.0,-0.153791,-78.486025,7.388888888888889,25.14990700453925,2805,115.34829176094775
,,26.0,-0.153725,-78.48562,7.194444444444445,45.64217217536261,2806,160.99046393631036
,,31.0,-0.153681,-78.485375,6.611111111111111,27.68719639593701,2806,188.67766033224737
,,36.0,-0.153621,-78.485056,5.638888888888889,36.104365724151236,2805,224.7820260563986
,,41.0,-0.15359,-78.484903,3.4722222222222223,17.363911012599672,2803,242.14593706899825
,,46.0,-0.15358,-78.48486,0.0,4.910500113692262,2804,247.0564371826905
,,82.0,-0.153518,-78.484783,2.138888888888889,10.995988812427825,2819,258.0524259951183
,,84.0,-0.153521,-78.484741,2.1944444444444446,4.683538588672812,2820,262.73596458379114
,,86.0,-0.153543,-78.484711,1.9444444444444444,4.137979331495279,2821,266.8739439152864
,,88.0,-0.153578,-78.4847,2.1944444444444446,4.080784639667693,2824,270.9547285549541
,,90.0,-0.153621,-78.484701,2.7222222222222223,4.784176014918447,2823,275.73890456987255
,,95.0,-0.153755,-78.484706,3.638888888888889,14.915169886350231,2821,290.65407445622276
,,100.0,-0.154098,-78.48475,8.055555555555555,38.464457772246206,2817,329.11853222846895
,,105.0,-0.154398,-78.484785,8.222222222222221,33.59527504035087,2815,362.71380726881983
,,110.0,-0.154836,-78.484825,8.333333333333334,48.9214031579995,2810,411.63521042681936
,,115.0,-0.155146,-78.484858,8.722222222222221,34.676066333504146,2807,446.3112767603235
,,120.0,-0.155596,-78.484911,7.555555555555555,50.39938744582686,2803,496.71066420615034
,,120.0,-0.155596,-78.484911,7.555555555555555,0.0,2803,496.71066420615034
,,125.0,-0.155866,-78.484943,7.333333333333333,30.242242606591944,2802,526.9529068127423
,,130.0,-0.156286,-78.485005,7.638888888888889,47.222791929659394,2803,574.1756987424017
,,134.0,-0.156531,-78.485081,6.25,28.5323400231263,2805,602.7080387655279
,,136.0,-0.15663,-78.485146,6.0,13.173091694406079,2807,615.881130459934
,,141.0,-0.156803,-78.48529,6.361111111111111,25.036559290784574,2807,640.9176897507185
,,142.0,-0.156915,-78.485335,6.583333333333333,13.425668868184083,2808,654.3433586189026
,,144.0,-0.157035,-78.485333,6.666666666666667,13.349433675487543,2808,667.6927922943901
,,146.0,-0.15716,-78.48531,6.888888888888889,14.137130659221768,2809,681.8299229536118
,,151.0,-0.157433,-78.485248,7.694444444444445,31.138984219788757,2809,712.9689071734006
,,154.0,-0.157716,-78.48522,7.555555555555555,31.63173742996958,2808,744.6006446033701
,,159.0,-0.157995,-78.485251,7.694444444444445,31.224096896015777,2805,775.8247414993859
,,164.0,-0.158418,-78.48529,7.916666666666667,47.24977179509571,2801,823.0745132944817
,,169.0,-0.15871,-78.485331,7.972222222222222,32.797712895381096,2799,855.8722261898628
,,174.0,-0.159056,-78.485388,5.805555555555555,39.0042560713018,2784,894.8764822611646
,,179.0,-0.159268,-78.485433,5.694444444444445,24.106095389607503,2777,918.9825776507721
,,184.0,-0.159618,-78.485491,6.305555555555555,39.46135611234855,2769,958.4439337631206
,,189.0,-0.159871,-78.485535,7.5,28.56354936727077,2764,987.0074831303914
,,194.0,-0.160356,-78.48559,7.638888888888889,54.29223486992051,2766,1041.299718000312
,,199.0,-0.160621,-78.485635,7.25,29.897864137829636,2758,1071.1975821381416
,,204.0,-0.16109,-78.485688,7.5,52.498829054589784,2751,1123.6964111927314
,,209.0,-0.16138,-78.485723,6.611111111111111,32.490725563434744,2748,1156.1871367561662
,,214.0,-0.161765,-78.485773,5.027777777777778,43.183108723513136,2749,1199.3702454796794
,,219.0,-0.161941,-78.485796,1.7777777777777777,19.742902417382208,2755,1219.1131478970617
,,224.0,-0.161941,-78.485796,0.0,0.0,2755,1219.1131478970617
1.0,1.0,246.0,-0.162238,-78.485871,2.1944444444444446,34.07228791386484,2788,1253.1854358109265
,,246.0,-0.162238,-78.485871,2.1944444444444446,0.0,2788,1253.1854358109265
,,251.0,-0.162405,-78.485888,5.583333333333333,18.67137711054854,2785,1271.856812921475
,,256.0,-0.162756,-78.485926,6.361111111111111,39.269800665261776,2783,1311.1266135867368
