Teorico,Practico,Time[s],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],dist_Acum
1.0,1.0,0.0,-0.154643,-78.48628,7.861111111111111,0.0,2825,0.0
,,2.0,-0.154511,-78.486348,8.833333333333334,16.516025879554203,2824,16.516025879554203
,,4.0,-0.154338,-78.486375,9.86111111111111,19.475703693646413,2824,35.991729573200615
,,7.0,-0.154088,-78.486416,8.833333333333334,28.178929118843325,2824,64.17065869204394
,,10.0,-0.153885,-78.486446,6.611111111111111,22.824891225159067,2823,86.99554991720301
,,12.0,-0.15379,-78.48644,4.722222222222222,10.587888156532992,2822,97.583438073736
,,13.0,-0.153755,-78.486418,4.555555555555555,4.598242534885638,2821,102.18168060862165
,,14.0,-0.153726,-78.486383,4.916666666666667,5.055749151301512,2821,107.23742975992316
,,15.0,-0.153711,-78.486338,5.388888888888889,5.276077161881451,2820,112.5135069218046
,,16.0,-0.153706,-78.486286,5.583333333333333,5.8106070317366605,2820,118.32411395354127
,,19.0,-0.153706,-78.486103,7.25,20.354986237168937,2818,138.67910019071022
,,22.0,-0.15369,-78.485875,9.0,25.422679083297314,2817,164.10177927400753
,,25.0,-0.153651,-78.485613,10.222222222222221,29.463207383834536,2816,193.56498665784207
,,28.0,-0.153625,-78.485423,10.777777777777779,21.330547301635573,2816,214.89553395947763
,,31.0,-0.153568,-78.485058,8.666666666666666,41.0908119603082,2815,255.98634591978583
,,34.0,-0.153543,-78.484893,4.25,18.562324522314125,2815,274.54867044209993
,,37.0,-0.153538,-78.484845,0.0,5.367900876442457,2814,279.91657131854237
,,79.0,-0.153546,-78.484843,1.6944444444444444,0.9172245090712479,2814,280.83379582761364
,,81.0,-0.153546,-78.484793,3.1666666666666665,5.561471690151792,2813,286.39526751776543
,,82.0,-0.153558,-78.484763,3.4722222222222223,3.593934773329497,2813,289.98920229109495
,,83.0,-0.153588,-78.484738,4.833333333333333,4.343657450662825,2812,294.3328597417578
,,84.0,-0.153621,-78.484731,3.1666666666666665,3.7522550425027488,2813,298.0851147842605
,,86.0,-0.153671,-78.48475,3.5277777777777777,5.9494938231913865,2811,304.0346086074519
,,89.0,-0.153783,-78.484768,4.916666666666667,12.617600506412169,2810,316.65220911386405
,,92.0,-0.153943,-78.484786,7.083333333333333,17.909038615647738,2810,334.56124772951176
,,95.0,-0.154165,-78.484821,9.083333333333334,24.998021262263823,2810,359.5592689917756
,,98.0,-0.154435,-78.484853,10.777777777777779,30.24224263489908,2809,389.80151162667465
,,101.0,-0.154741,-78.48489,11.972222222222221,34.284237458225846,2808,424.0857490849005
,,104.0,-0.155083,-78.484921,13.25,38.19655680608896,2807,462.28230589098945
,,107.0,-0.155446,-78.484958,13.305555555555555,40.585629273496416,2805,502.86793516448586
,,110.0,-0.1558,-78.484996,12.694444444444445,39.60156810838493,2805,542.4695032728708
,,111.0,-0.155911,-78.485008,12.277777777777779,12.418450453533683,2805,554.8879537264045
,,112.0,-0.156021,-78.485021,11.916666666666666,12.320429477282191,2805,567.2083832036867
,,115.0,-0.156326,-78.48506,10.88888888888889,34.20131779339018,2806,601.4097009970769
,,118.0,-0.156596,-78.485131,9.75,31.053043246224888,2805,632.4627442433018
,,120.0,-0.15673,-78.48523,9.027777777777779,18.53134645445647,2805,650.9940906977583
