Teorico,Practico,Time[s],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],dist_Acum
1.0,1.0,0.0,-0.25207,-78.521283,2.5,0.0,2834,0.0
,,5.0,-0.251923,-78.521235,2.7222222222222223,17.200374914430114,2833,17.200374914430114
,,10.0,-0.25189,-78.521221,0.0,3.987238459835783,2831,21.187613374265897
,,207.0,-0.251866,-78.521181,1.8333333333333333,5.188569588848752,2841,26.37618296311465
,,212.0,-0.251746,-78.521158,2.5,13.590533220335802,2840,39.96671618345045
,,217.0,-0.251695,-78.52115,0.0,5.742087314157059,2840,45.70880349760751
,,217.0,-0.251695,-78.52115,0.0,0.0,2840,45.70880349760751
,,217.0,-0.251695,-78.52115,0.0,0.0,2840,45.70880349760751
,,217.0,-0.251695,-78.52115,0.0,0.0,2840,45.70880349760751
,,247.0,-0.25162,-78.521188,1.1111111111111112,9.351890673306396,2839,55.060694170913905
,,250.0,-0.251556,-78.521203,3.0833333333333335,7.311613082147767,2838,62.37230725306167
,,251.0,-0.251535,-78.521218,2.8055555555555554,2.870496269134995,2837,65.24280352219667
,,252.0,-0.251516,-78.521236,3.1666666666666665,2.911150059681783,2837,68.15395358187845
,,253.0,-0.251503,-78.52126,2.5555555555555554,3.0359609927766997,2837,71.18991457465515
,,258.0,-0.251445,-78.521361,3.111111111111111,12.954720260501993,2837,84.14463483515715
,,260.0,-0.251406,-78.521391,2.6666666666666665,5.472895128796263,2837,89.61752996395342
,,261.0,-0.251381,-78.521398,2.9166666666666665,2.8876924041935017,2837,92.50522236814692
,,262.0,-0.251353,-78.521393,3.111111111111111,3.1637008977020615,2837,95.66892326584897
,,262.0,-0.251353,-78.521393,3.111111111111111,0.0,2837,95.66892326584897
,,263.0,-0.251328,-78.521381,3.2222222222222223,3.0844921796173708,2837,98.75341544546635
,,263.0,-0.251328,-78.521381,3.2222222222222223,0.0,2837,98.75341544546635
,,268.0,-0.251155,-78.521323,5.277777777777778,20.295386652480925,2836,119.04880209794727
,,273.0,-0.250845,-78.52123,8.36111111111111,35.99945158484591,2835,155.0482536827932
,,278.0,-0.250401,-78.521088,10.88888888888889,51.850239133182484,2833,206.89849281597566
,,283.0,-0.250038,-78.520975,4.916666666666667,42.28749317501969,2831,249.18598599099533
,,288.0,-0.249931,-78.520941,1.9444444444444444,12.487983953488117,2830,261.6739699444835
,,293.0,-0.249836,-78.52092,3.4444444444444446,10.821920612520934,2829,272.49589055700443
,,298.0,-0.249618,-78.520841,3.4444444444444446,25.79114554573297,2830,298.2870361027374
,,299.0,-0.249591,-78.520826,3.2777777777777777,3.4355359824071026,2829,301.72257208514446
,,300.0,-0.249561,-78.52081,4.194444444444445,3.781806384490348,2829,305.5043784696348
,,304.0,-0.24943,-78.52076,3.4722222222222223,15.596371239126853,2829,321.10074970876167
,,305.0,-0.249395,-78.52076,3.6944444444444446,3.893044163034427,2830,324.9937938717961
,,307.0,-0.249335,-78.52078,3.0277777777777777,7.034785673256028,2830,332.0285795450521
,,309.0,-0.249276,-78.520785,3.3333333333333335,6.586083198620425,2830,338.6146627436725
,,310.0,-0.249245,-78.520776,3.6944444444444446,3.5904991319967476,2830,342.20516187566926
,,311.0,-0.249213,-78.52076,3.8333333333333335,3.9794719625852886,2830,346.18463383825457
,,315.0,-0.249068,-78.520696,5.083333333333333,17.629462782092034,2830,363.8140966203466
,,320.0,-0.248766,-78.520585,8.333333333333334,35.78849354438837,2829,399.602590164735
,,325.0,-0.248345,-78.520428,10.11111111111111,49.977921567919545,2829,449.58051173265454
,,330.0,-0.24791,-78.520275,10.527777777777779,51.29053064796162,2828,500.87104238061613
,,335.0,-0.247411,-78.52009,12.277777777777779,59.19531762911785,2828,560.066360009734
,,340.0,-0.246943,-78.519915,10.055555555555555,55.575797789128316,2828,615.6421577988623
,,345.0,-0.246435,-78.519723,13.36111111111111,60.40582022399721,2825,676.0479780228595
,,350.0,-0.245833,-78.519483,14.75,72.08542275254844,2822,748.133400775408
,,355.0,-0.245225,-78.51924,12.583333333333334,72.82895246288211,2820,820.96235323829
,,360.0,-0.244801,-78.519083,7.388888888888889,50.29071503594429,2821,871.2530682742342
1.0,,365.0,-0.244596,-78.519001,4.416666666666667,24.558599427233222,2815,895.8116677014675
,1.0,370.0,-0.244401,-78.518963,2.9722222222222223,22.09780836301848,2807,917.909476064486
,,372.0,-0.244361,-78.518966,1.6944444444444444,4.461688910920369,2806,922.3711649754063
,,373.0,-0.244345,-78.518961,1.6388888888888888,1.8645502608234565,2806,924.2357152362297
