Teorico,Practico,Time[s],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],dist_Acum
1.0,,0.0,-0.252046,-78.521238,0.0,0.0,2830,0.0
,,1.0,-0.252046,-78.521238,0.0,0.0,2830,0.0
,1.0,27.0,-0.251965,-78.52132,1.5277777777777777,12.82035169953771,2832,12.82035169953771
,,32.0,-0.251866,-78.521275,2.0555555555555554,12.095936677144696,2831,24.916288376682406
,,37.0,-0.251855,-78.521268,0.0,1.4502555541270008,2830,26.366543930809407
,,155.0,-0.251808,-78.521251,1.1111111111111112,5.559260406892771,2838,31.92580433770218
,,160.0,-0.251683,-78.521215,3.5277777777777777,14.468848782323583,2837,46.394653120025765
,,163.0,-0.251598,-78.5212,3.1666666666666665,9.600620345320594,2834,55.99527346534636
,,165.0,-0.251543,-78.521221,3.111111111111111,6.548397478459758,2834,62.54367094380611
,,166.0,-0.251523,-78.521236,2.8055555555555554,2.7807361846549874,2833,65.3244071284611
,,168.0,-0.251491,-78.52127,2.7222222222222223,5.193346672131037,2833,70.51775380059215
,,173.0,-0.251481,-78.52129,0.0,2.4871555158378706,2833,73.00490931643002
,,173.0,-0.251481,-78.52129,0.0,0.0,2833,73.00490931643002
,,173.0,-0.251481,-78.52129,0.0,0.0,2833,73.00490931643002
,,194.0,-0.251471,-78.521313,1.5833333333333333,2.789607427633598,2832,75.79451674406361
,,197.0,-0.251441,-78.521355,2.5555555555555554,5.740974619069494,2831,81.5354913631331
,,198.0,-0.25142,-78.52137,2.8055555555555554,2.8704962776829244,2830,84.40598764081602
,,200.0,-0.251365,-78.52138,3.3333333333333335,6.217934790213618,2830,90.62392243102964
,,201.0,-0.251333,-78.521373,3.5277777777777777,3.643518308931085,2830,94.26744073996072
,,205.0,-0.251185,-78.521328,5.333333333333333,17.20613030373498,2828,111.4735710436957
,,210.0,-0.250908,-78.521245,7.388888888888889,32.164057548402916,2826,143.63762859209862
,,215.0,-0.250568,-78.521143,7.805555555555555,39.48326954619786,2824,183.12089813829647
,,220.0,-0.250253,-78.521053,5.694444444444445,36.43941713414842,2824,219.56031527244488
,,225.0,-0.250126,-78.521015,0.0,14.744970240076867,2824,234.30528551252175
,,241.0,-0.25005,-78.520998,1.3333333333333333,8.662365243377966,2826,242.9676507558997
,,246.0,-0.24992,-78.52096,4.166666666666667,15.064959953198736,2825,258.03261070909844
,,251.0,-0.249673,-78.520865,7.444444444444445,29.435757749294222,2825,287.46836845839266
,,256.0,-0.24939,-78.520776,4.722222222222222,32.99794739683867,2825,320.4663158552313
,,258.0,-0.249318,-78.520778,3.6944444444444446,8.011637055865062,2825,328.47795291109634
,,260.0,-0.249251,-78.520765,4.361111111111111,7.591382581743951,2825,336.0693354928403
,,265.0,-0.24901,-78.520678,7.388888888888889,28.499561501873636,2824,364.56889699471395
,,270.0,-0.248611,-78.520535,10.583333333333334,47.14486872018858,2822,411.71376571490254
,,275.0,-0.248098,-78.520351,12.527777777777779,60.62019419745711,2823,472.33395991235966
,,280.0,-0.247543,-78.520143,13.11111111111111,65.92544366215512,2824,538.2594035745147
,,285.0,-0.247056,-78.51996,8.777777777777779,57.86703356244792,2823,596.1264371369626
,,290.0,-0.246646,-78.519785,11.0,49.584611830467864,2820,645.7110489674305
,,295.0,-0.246125,-78.519573,13.0,62.56459797423215,2816,708.2756469416627
,,300.0,-0.245676,-78.519385,13.833333333333334,54.14326778221961,2815,762.4189147238823
,,304.0,-0.245676,-78.519385,13.833333333333334,0.0,2815,762.4189147238823
,,305.0,-0.244945,-78.51913,11.972222222222221,86.11407712119843,2812,848.5329918450807
1.0,1.0,310.0,-0.244483,-78.518948,10.055555555555555,55.23178894621824,2816,903.7647807912989
,,315.0,-0.244273,-78.518866,2.3055555555555554,25.075822361095838,2814,928.8406031523947
,,320.0,-0.244273,-78.518866,0.0,0.0,2814,928.8406031523947
,,334.0,-0.244235,-78.518886,1.5833333333333333,4.776402185100694,2820,933.6170053374954
,,337.0,-0.24416,-78.51888,3.6944444444444446,8.368889592687884,2824,941.9858949301832
,,342.0,-0.24391,-78.518823,7.805555555555555,28.52106033415275,2821,970.5069552643359
,,347.0,-0.24391,-78.518823,0.0,0.0,0,970.5069552643359
,,353.0,-0.242965,-78.518291,10.027777777777779,120.62381258119184,2826,1091.1307678455278
,,358.0,-0.242535,-78.518101,11.11111111111111,52.289776579808226,2828,1143.420544425336
,,363.0,-0.24209,-78.517946,10.694444444444445,52.4138733080914,2827,1195.8344177334272
,,368.0,-0.241666,-78.517761,10.63888888888889,51.45511682154449,2825,1247.2895345549719
,,373.0,-0.241228,-78.517563,10.944444444444445,53.465266820518735,2821,1300.7548013754906
,,378.0,-0.24075,-78.51734,12.222222222222221,58.66908419527136,2818,1359.423885570762
,,383.0,-0.240228,-78.51712,12.277777777777779,63.00786158554579,2814,1422.4317471563077
,,388.0,-0.239738,-78.516903,11.61111111111111,59.60800161497761,2809,1482.0397487712853
,,393.0,-0.239283,-78.516698,10.833333333333334,55.509065857903416,2806,1537.5488146291887
1.0,,398.0,-0.238875,-78.516506,9.194444444444445,50.15557284358971,2804,1587.7043874727783
,1.0,403.0,-0.238626,-78.51638,4.0,31.04024382240821,2805,1618.7446312951865
,,408.0,-0.238608,-78.516373,0.0,2.1482024483913795,2805,1620.892833743578
,,419.0,-0.238571,-78.516368,1.2777777777777777,4.152910822726781,2808,1625.0457445663048
,,424.0,-0.238378,-78.516256,6.583333333333333,24.820154749468035,2810,1649.8658993157728
,,429.0,-0.238033,-78.516088,9.36111111111111,42.682194812067586,2809,1692.5480941278404
,,434.0,-0.237596,-78.515911,10.777777777777779,52.443121843453014,2806,1744.9912159712935
,,439.0,-0.237218,-78.515741,11.555555555555555,46.10117710556744,2804,1791.0923930768608
,,444.0,-0.236656,-78.515468,11.416666666666666,69.49610476935503,2802,1860.588497846216
,,449.0,-0.236228,-78.51526,9.916666666666666,52.93035712614742,2799,1913.5188549723632
,,454.0,-0.235946,-78.515095,8.666666666666666,36.341450173878336,2797,1949.8603051462414
1.0,,459.0,-0.23565,-78.5149,4.722222222222222,39.426285746333235,2794,1989.2865908925746
,1.0,464.0,-0.23558,-78.514833,1.2777777777777777,10.777777159592953,2791,2000.0643680521675
,,476.0,-0.235548,-78.514845,1.4166666666666667,3.8013884857041202,2790,2003.8657565378717
,,481.0,-0.235353,-78.514685,7.333333333333333,28.05651393622995,2787,2031.9222704741017
,,484.0,-0.235135,-78.514575,9.305555555555555,27.16008328302489,2786,2059.0823537571264
,,489.0,-0.234705,-78.51436,10.777777777777779,53.474165773357434,2781,2112.556519530484
,,493.0,-0.234323,-78.514278,10.777777777777779,43.457694751071124,2778,2156.014214281555
,,498.0,-0.233933,-78.514213,6.944444444444445,43.977993095143,2773,2199.992207376698
,,501.0,-0.233805,-78.51416,4.0,15.409629191132646,2772,2215.4018365678307
,,503.0,-0.233768,-78.514108,3.2222222222222223,7.098655348452368,2772,2222.500491916283
,,506.0,-0.233756,-78.514083,1.2222222222222223,3.084476872262266,2771,2225.584968788545
,,511.0,-0.23376,-78.514073,0.0,1.197973371900708,2771,2226.782942160446
,,516.0,-0.233756,-78.51404,1.2222222222222223,3.6974206549904944,2768,2230.4803628154364
,,517.0,-0.233743,-78.514021,2.138888888888889,2.5606885474101597,2768,2233.0410513628467
