Teorico,Practico,Time[s],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],dist_Acum
1.0,,0.0,-0.252021,-78.521325,0.0,0.0,2836,0.0
,1.0,122.0,-0.25195,-78.521296,1.5277777777777777,8.530671052428561,2841,8.530671052428561
,,127.0,-0.251888,-78.52127,1.6388888888888888,7.478076018844097,2838,16.00874707127266
,,132.0,-0.251865,-78.521258,0.0,2.885545456745199,2837,18.894292528017857
,,256.0,-0.251865,-78.521258,0.0,0.0,2837,18.894292528017857
,,257.0,-0.251865,-78.521258,0.0,0.0,2837,18.894292528017857
,,298.0,-0.251865,-78.521258,0.0,0.0,2837,18.894292528017857
,,299.0,-0.251865,-78.521258,0.0,0.0,2837,18.894292528017857
,,304.0,-0.251791,-78.52123,1.5277777777777777,8.800511753825177,2843,27.694804281843034
,,304.0,-0.251791,-78.52123,1.5277777777777777,0.0,2843,27.694804281843034
,,304.0,-0.251791,-78.52123,1.5277777777777777,0.0,2843,27.694804281843034
,,304.0,-0.251791,-78.52123,1.5277777777777777,0.0,2843,27.694804281843034
,,309.0,-0.251661,-78.521198,4.25,14.89150234540567,2840,42.5863066272487
,,310.0,-0.251621,-78.521196,4.555555555555555,4.454751242084513,2839,47.041057869333216
,,311.0,-0.25158,-78.521206,5.027777777777778,4.694107278653577,2839,51.73516514798679
,,312.0,-0.251538,-78.521228,5.027777777777778,5.273737854765137,2838,57.00890300275193
,,313.0,-0.251503,-78.521258,4.777777777777778,5.127421038040223,2838,62.136324040792154
,,315.0,-0.25145,-78.52132,4.055555555555555,9.072513661693332,2838,71.20883770248548
,,317.0,-0.2514,-78.521371,3.888888888888889,7.944138656723406,2837,79.15297635920889
,,318.0,-0.251365,-78.521385,4.305555555555555,4.192931317160575,2837,83.34590767636946
,,319.0,-0.251318,-78.521386,5.027777777777778,5.2289853012787395,2838,88.5748929776482
,,320.0,-0.25127,-78.521376,5.444444444444445,5.4536635782951794,2837,94.02855655594338
,,325.0,-0.251006,-78.521296,6.944444444444445,30.683284681550834,2837,124.71184123749421
,,330.0,-0.25067,-78.521203,7.861111111111111,38.77836899947124,2837,163.49021023696545
,,335.0,-0.25035,-78.521103,6.055555555555555,37.29100367220756,2837,200.781213909173
,,340.0,-0.25019,-78.521055,1.5833333333333333,18.580362194008313,2837,219.3615761031813
,,345.0,-0.25019,-78.521055,0.0,0.0,2837,219.3615761031813
,,355.0,-0.250131,-78.521038,1.4722222222222223,6.829543001051482,2836,226.1911191042328
,,360.0,-0.24998,-78.520993,4.777777777777778,17.52565766601895,2837,243.71677677025176
,,365.0,-0.249743,-78.520908,5.388888888888889,28.005600749920262,2836,271.722377520172
,,370.0,-0.249505,-78.520826,5.555555555555555,27.999859290330043,2836,299.72223681050207
,,374.0,-0.249333,-78.520785,4.305555555555555,19.667550833263572,2836,319.38978764376566
,,375.0,-0.249296,-78.520793,4.0,4.210602050557671,2836,323.6003896943233
,,377.0,-0.249235,-78.52081,3.2777777777777777,7.043575532886577,2836,330.6439652272099
,,378.0,-0.249205,-78.520801,3.5277777777777777,3.4838179338708795,2836,334.12778316108074
,,379.0,-0.249178,-78.520783,3.5833333333333335,3.609393301215064,2835,337.7371764622958
,,382.0,-0.249091,-78.520743,3.9444444444444446,10.650783480007235,2835,348.38795994230304
,,387.0,-0.248875,-78.520666,5.888888888888889,25.506552506106598,2835,373.8945124484096
,,392.0,-0.248585,-78.520561,7.388888888888889,34.305847022327065,2835,408.20035947073666
,,397.0,-0.248241,-78.52044,8.583333333333334,40.5610418843204,2835,448.76140135505705
,,402.0,-0.24785,-78.520293,9.666666666666666,46.462872228807264,2835,495.2242735838643
,,407.0,-0.247423,-78.520131,10.38888888888889,50.7983749792709,2835,546.0226485631352
,,412.0,-0.246986,-78.519965,9.916666666666666,51.99616830058859,2834,598.0188168637238
,,417.0,-0.246548,-78.519798,11.444444444444445,52.13968672277896,2831,650.1585035865028
,,422.0,-0.246021,-78.519601,13.11111111111111,62.579735202647576,2828,712.7382387891504
,,427.0,-0.245565,-78.519435,13.722222222222221,53.97701918650645,2825,766.7152579756569
,,432.0,-0.244871,-78.519178,12.527777777777779,82.31637362442528,2826,849.0316316000822
1.0,1.0,437.0,-0.244453,-78.518995,7.694444444444445,50.75450190493369,2823,899.7861335050159
,,441.0,-0.244305,-78.518948,1.8333333333333333,17.27215581785151,2820,917.0582893228674
,,446.0,-0.244305,-78.518948,0.0,0.0,2820,917.0582893228674
