archivo,MeanVel_Int1_Sub1,MeanVel_Int1_Sub2,MeanVel_Int1_Sub3,MeanVel_Int2_Sub1,MeanVel_Int2_Sub2,MeanVel_Int2_Sub3,MeanVel_Int3_Sub1,MeanVel_Int3_Sub2,MeanVel_Int3_Sub3,MeanVel_Int4_Sub1,MeanVel_Int4_Sub2,MeanVel_Int4_Sub3,MeanVel_Int5_Sub1,MeanVel_Int5_Sub2,MeanVel_Int5_Sub3,MeanVel_Int6_Sub1,MeanVel_Int6_Sub2,MeanVel_Int6_Sub3,MeanVel_Int7_Sub1,MeanVel_Int7_Sub2,MeanVel_Int7_Sub3,MeanVel_Int8_Sub1,MeanVel_Int8_Sub2,MeanVel_Int8_Sub3,MeanVel_Int9_Sub1,MeanVel_Int9_Sub2,MeanVel_Int9_Sub3,MeanVel_Int10_Sub1,MeanVel_Int10_Sub2,MeanVel_Int10_Sub3,MeanVel_Int11_Sub1,MeanVel_Int11_Sub2,MeanVel_Int11_Sub3,MeanVel_Int12_Sub1,MeanVel_Int12_Sub2,MeanVel_Int12_Sub3,MeanVel_Int13_Sub1,MeanVel_Int13_Sub2,MeanVel_Int13_Sub3,MeanVel_Int14_Sub1,MeanVel_Int14_Sub2,MeanVel_Int14_Sub3,MeanVel_Int15_Sub1,MeanVel_Int15_Sub2,MeanVel_Int15_Sub3,MeanVel_Int16_Sub1,MeanVel_Int16_Sub2,MeanVel_Int16_Sub3,MeanVel_Int17_Sub1,MeanVel_Int17_Sub2,MeanVel_Int17_Sub3,MeanVel_Int18_Sub1,MeanVel_Int18_Sub2,MeanVel_Int18_Sub3,MeanVel_Int19_Sub1,MeanVel_Int19_Sub2,MeanVel_Int19_Sub3,MeanVel_Int20_Sub1,MeanVel_Int20_Sub2,MeanVel_Int20_Sub3,MeanVel_Int21_Sub1,MeanVel_Int21_Sub2,MeanVel_Int21_Sub3,MeanVel_Int22_Sub1,MeanVel_Int22_Sub2,MeanVel_Int22_Sub3
V2-01.08.2024-C1NS.M07.csv,5.346296296296296,8.003703703703703,9.384920634920634,5.364583333333334,16.135416666666668,11.142857142857142,5.972222222222222,13.194444444444445,10.43888888888889,1.6904761904761905,10.797619047619047,9.246031746031745,8.638888888888888,7.402777777777778,6.888888888888888,3.194444444444444,11.020833333333332,3.7708333333333335,7.194444444444445,15.120370370370368,5.064814814814815,1.7013888888888888,2.8402777777777777,12.148148148148149,5.227777777777778,6.0055555555555555,9.67361111111111,5.214285714285714,9.12037037037037,2.0555555555555554,9.242063492063492,9.404761904761905,3.9814814814814814,1.7638888888888888,6.75462962962963,5.814814814814815,5.845238095238096,6.347222222222222,2.3703703703703702,2.4246031746031744,6.579365079365079,3.8657407407407405,2.763888888888889,6.333333333333333,3.227777777777778,3.5277777777777777,6.912698412698413,5.12962962962963,9.833333333333332,9.078703703703704,2.8444444444444446,6.788194444444445,4.048611111111111,2.975694444444444,6.15,9.46111111111111,5.611111111111111,3.9027777777777777,9.325396825396824,2.6468253968253967,6.165555555555556,2.958888888888889,0.9641203703703703,NA,NA,NA
V2-01.08.2024-C1NS.M31.csv,4.316239316239316,2.723333333333333,4.541111111111111,5.565656565656566,11.447222222222223,4.541666666666666,1.5119047619047619,11.456349206349207,11.11574074074074,6.451388888888888,10.805555555555555,4.333333333333333,8.516666666666667,5.466666666666667,3.8680555555555554,3.322222222222222,9.149999999999999,3.986111111111111,7.7063492063492065,9.543650793650794,5.5476190476190474,2.1527777777777777,8.208333333333332,11.092592592592593,4.2023809523809526,4.25,6.152777777777778,5.953703703703704,7.837962962962963,1.5555555555555554,4.6,6.25,4.7253086419753085,5.1722222222222225,9.729166666666666,4.972222222222222,3.765873015873016,6.4563492063492065,2.240740740740741,5.981481481481481,2.3722222222222222,7.2555555555555555,4.344444444444444,4.527777777777778,6.916666666666667,2.808641975308642,3.9652777777777777,6.243055555555555,4.597222222222222,4.674603174603174,7.734126984126984,8.5,7.856481481481482,6.027777777777778,6.270833333333334,10.312499999999998,9.82638888888889,2.6507936507936507,10.5,6.291666666666667,9.026143790849673,5.119791666666667,2.220486111111111,NA,NA,NA
V2-01.08.2024-C1NS.T10.csv,3.617724867724868,5.201058201058201,5.7375,1.5027777777777778,10.844444444444445,9.380555555555555,6.828703703703703,10.572222222222223,9.811111111111112,2.685185185185185,10.690972222222223,5.829861111111112,7.472222222222222,11.305555555555555,9.74074074074074,3.5185185185185186,10.703703703703704,10.037037037037036,7.574074074074074,9.583333333333332,5.770833333333334,3.0462962962962963,10.01388888888889,10.5,1.6898148148148149,6.462962962962964,9.244444444444444,5.041666666666667,8.522222222222222,3.888888888888889,6.313492063492063,8.492063492063492,4.896825396825397,6.444444444444445,9.305555555555555,4.770833333333333,5.541666666666667,4.527777777777778,6.268518518518518,2.6587301587301586,3.611111111111111,5.217592592592593,4.961111111111111,6.854166666666667,3.111111111111111,3.0069444444444446,3.982638888888889,6.095238095238096,5.476190476190476,6.928571428571429,5.217592592592593,4.8694444444444445,5.072222222222222,3.314814814814815,4.516666666666667,7.9222222222222225,8.527777777777779,4.138888888888888,6.757936507936508,5.277777777777778,6.021929824561403,6.2061403508771935,2.7546296296296298,NA,NA,NA
V2-01.08.2024-C1NS.T81.csv,4.733333333333333,8.32037037037037,8.294444444444444,3.848765432098766,13.152777777777779,9.39236111111111,1.3580246913580247,12.21875,6.680555555555555,5.802469135802469,9.833333333333334,3.440972222222222,6.738888888888888,6.477777777777778,3.138888888888889,7.761111111111111,6.805555555555555,3.5277777777777777,5.462962962962963,11.98611111111111,8.060185185185185,3.7569444444444446,6.291666666666666,4.268518518518518,5.496031746031746,2.0198412698412698,6.440476190476191,5.662037037037037,3.990740740740741,3.7555555555555555,9.458333333333334,9.055555555555555,6.366666666666667,3.3722222222222222,9.472222222222223,6.763888888888889,2.9603174603174605,5.234126984126984,4.513888888888888,2.4027777777777777,6.0396825396825395,3.0436507936507935,4.648148148148148,5.894444444444445,3.077777777777778,3.2824074074074074,7.097222222222222,3.615740740740741,6.6342592592592595,7.814814814814815,5.273148148148148,7.256172839506172,3.4479166666666665,3.892361111111111,5.872222222222222,7.55,8.347222222222221,4.162698412698413,8.261904761904763,3.9603174603174605,8.126543209876543,3.576797385620915,2.831699346405229,NA,NA,NA
V2-01.08.2024-C1NS.V12.csv,4.9413580246913575,5.155864197530864,7.3996913580246915,5.830246913580247,13.694444444444445,5.461805555555555,8.413194444444445,10.523809523809524,4.976190476190476,5.1309523809523805,11.75,7.949074074074074,2.701388888888889,12.36111111111111,9.034722222222223,2.7314814814814814,7.361111111111112,7.522222222222222,7.543650793650794,10.932539682539684,3.678571428571429,1.9236111111111112,7.020833333333333,10.13888888888889,2.4722222222222223,11.229166666666668,10.6875,4.811111111111111,9.605555555555556,3.561111111111111,10.238095238095239,11.98015873015873,3.2103174603174605,5.618055555555555,11.715277777777779,5.4375,5.888888888888889,9.28888888888889,6.006944444444444,1.6851851851851851,7.787037037037037,3.772222222222222,4.472222222222222,3.9365079365079367,2.9722222222222223,2.119047619047619,6.670634920634921,2.8472222222222223,7.078703703703704,12.172222222222222,3.766666666666667,6.260416666666667,6.440972222222222,3.8333333333333335,4.388888888888889,9.455555555555556,11.506944444444446,4.773148148148148,11.505555555555556,7.527777777777778,7.659090909090909,3.986111111111111,1.5164141414141414,NA,NA,NA
V2-01.08.2024-C1NS.V15.csv,4.695987654320987,7.893790849673203,7.338235294117648,9.070987654320989,10.55246913580247,6.777777777777778,7.226851851851853,10.38888888888889,10.25,3.0277777777777777,10.496527777777779,6.408730158730159,7.116666666666667,7.127777777777778,5.013888888888889,2.6342592592592595,10.094444444444445,4.188888888888889,5.123015873015873,10.404761904761905,7.833333333333334,2.935185185185185,9.175925925925926,10.5,1.3722222222222222,9.127777777777776,10.683333333333334,2.9814814814814814,8.88425925925926,4.699999999999999,5.369047619047619,9.964285714285715,3.746031746031746,5.116666666666667,6.127777777777778,5.472222222222222,6.101851851851852,8.097222222222221,2.95,3.1547619047619047,5.805555555555555,3.5324074074074074,3.1875,7.513888888888889,6.555555555555555,3.576388888888889,5.2976190476190474,5.226190476190476,8.439814814814815,10.62037037037037,1.4111111111111112,8.944444444444445,4.256944444444445,4.638888888888889,4.74537037037037,7.2444444444444445,7.655555555555556,3.314814814814815,8.32638888888889,5.180555555555555,5.618055555555555,4.910968660968661,1.977920227920228,NA,NA,NA
V2-01.08.2024-C1NS.V42.csv,5.2253086419753085,7.441358024691358,6.968954248366013,3.8425925925925926,14.770833333333332,8.54513888888889,4.273809523809524,11.702380952380953,4.453703703703703,3.28125,10.583333333333334,8.464285714285714,6.633333333333333,5.594444444444444,5.955555555555555,2.433333333333333,8.922222222222222,3.338888888888889,5.732638888888888,10.84126984126984,6.178571428571429,4.659722222222222,7.185185185185185,4.027777777777778,3.4722222222222223,9.1,10.062500000000002,3.170138888888889,8.135416666666666,1.5,3.8287037037037033,11.342592592592592,8.422222222222222,1.9953703703703702,7.5,5.416666666666667,5.817460317460318,2.810185185185185,6.958333333333334,4.288888888888889,2.977777777777778,8.233333333333333,3.5972222222222223,2.962962962962963,6.594444444444444,3.142361111111111,7.027777777777778,3.2222222222222223,5.146825396825396,6.25462962962963,6.194444444444445,6.265432098765432,3.1358024691358026,3.8229166666666665,5.216666666666667,8.672222222222222,8.927777777777777,4.854166666666667,9.353174603174603,5.742063492063492,5.738095238095238,4.654411764705882,1.8627450980392157,NA,NA,NA
V2-01.08.2024-C1NS.V43.csv,4.920138888888888,7.425347222222222,8.15925925925926,5.3232323232323235,11.752525252525253,4.916666666666667,6.166666666666666,13.166666666666668,9.833333333333334,5.476190476190475,10.86574074074074,7.726851851851852,3.7291666666666665,11.652777777777779,9.659722222222221,3.736111111111111,7.472222222222222,8.50925925925926,6.321428571428571,12.268518518518519,7.388888888888889,3.4375,6.638888888888889,3.6203703703703702,4.157407407407407,7.064814814814815,7.383333333333335,2.149305555555556,7.472222222222222,2.1527777777777777,5.784722222222222,8.42361111111111,5.763888888888888,1.0138888888888888,9.12962962962963,5.072222222222222,5.986111111111112,4.111111111111112,6.894444444444444,3.9675925925925926,2.0925925925925926,6.844444444444444,3.854166666666667,7.236111111111111,7.548611111111111,2.798611111111111,6.829365079365079,3.7857142857142856,2.5902777777777777,9.01984126984127,6.015873015873016,6.819444444444445,4.313492063492063,4.7936507936507935,5.25,9.590277777777779,9.541666666666666,4.964285714285714,10.111111111111112,5.25,5.21021021021021,3.6854354354354353,1.6944444444444444,NA,NA,NA
V2-01.08.2024-C1NS.V48.csv,4.655797101449275,4.181159420289855,4.717171717171717,5.694444444444445,14.097222222222221,4.774691358024691,7.733333333333333,14.166666666666666,11.0625,5.424603174603175,10.060185185185185,10.11574074074074,3.6597222222222223,12.12037037037037,12.675925925925927,3.875,10.479166666666666,3.576388888888889,4.992063492063492,13.353174603174603,4.067460317460317,4.953703703703703,12.402777777777779,13.11111111111111,1.3333333333333335,9.993055555555555,12.534722222222221,4.25,9.772222222222222,5.116666666666666,6.044444444444444,13.444444444444445,7.961111111111111,2.444444444444444,9.655555555555555,5.3277777777777775,6.766666666666667,5.266666666666667,8.722222222222221,4.25,3.511111111111111,8.338888888888889,2.430555555555556,7.395833333333334,7.736111111111112,3.2063492063492065,6.134920634920635,6.444444444444445,8.333333333333334,9.6875,7.618055555555555,10.453703703703704,5.791666666666666,5.305555555555555,5.383333333333333,9.9375,9.375,4.587301587301587,8.51984126984127,4.712962962962963,8.117647058823529,5.031045751633987,2.477124183006536,NA,NA,NA
V2-01.08.2024-C1NS.V49.csv,4.83912037037037,7.954861111111111,8.53864734299517,8.295454545454545,13.196969696969697,12.083333333333334,6.326388888888889,14.007936507936508,11.928571428571429,3.8737373737373737,11.974747474747474,9.621212121212121,7.630952380952381,6.203703703703704,7.305555555555555,4.329365079365079,8.597222222222221,6.958333333333333,7.224747474747475,11.906565656565656,7.21111111111111,1.3650793650793651,8.731481481481483,3.4722222222222223,4.854938271604938,10.770833333333334,2.9027777777777777,6.072649572649572,4.31712962962963,1.784722222222222,5.518518518518518,8.261904761904763,2.5515873015873014,2.9027777777777777,8.98015873015873,7.551587301587301,6.935185185185185,4.626543209876543,5.953703703703704,4.938271604938271,6.25,3.954861111111111,4.579861111111112,5.618055555555555,4.53125,3.7777777777777777,6.373737373737374,2.558080808080808,8.909722222222223,9.722222222222223,4.850694444444445,5.152777777777778,4.844907407407407,4.0532407407407405,7.150793650793651,10.091269841269842,7.856481481481481,3.6515151515151514,10.108333333333333,6.063888888888889,6.8273809523809526,5.585365853658536,2.467479674796748,NA,NA,NA
V3-01.08.2024-C1NS.M07.csv,4.746732026143791,6.604575163398693,9.026143790849673,4.440476190476191,14.579365079365079,12.448412698412698,3.134920634920635,13.420634920634921,4.8842592592592595,3.7936507936507935,12.444444444444445,10.36111111111111,7.875,6.222222222222222,6.756944444444444,1.7592592592592593,10.157407407407408,13.074074074074074,5.666666666666667,8.157407407407407,5.753472222222222,1.4027777777777777,5.055555555555555,8.50925925925926,2.5416666666666665,11.756944444444445,10.879629629629628,2.5895061728395063,4.9413580246913575,2.787037037037037,7.453703703703704,8.100694444444445,4.638888888888889,7.300925925925926,6.85,0.8055555555555556,5.539351851851852,6.33080808080808,2.7777777777777777,3.2129629629629632,4.15,6.877777777777777,3.2857142857142856,3.0714285714285716,3.7738095238095237,2.8293650793650795,5.027777777777778,6.2023809523809526,4.149305555555555,9.51388888888889,2.607142857142857,4.458333333333333,5.527777777777778,5.1309523809523805,5.736111111111111,11.13888888888889,9.04861111111111,4.849206349206349,8.953703703703704,3.8935185185185186,7.899122807017544,3.3084795321637426,1.5231481481481481,NA,NA,NA
V3-01.08.2024-C1NS.M31.csv,4.760233918128655,6.3996913580246915,6.217592592592593,2.7277777777777774,12.608333333333334,7.62037037037037,5.433333333333333,12.28888888888889,11.261111111111111,5.535714285714286,11.626984126984127,11.027777777777777,2.5625,11.046296296296298,11.694444444444445,5.944444444444445,5.578703703703703,3,7.3769841269841265,12.462962962962964,8.893518518518519,5.027777777777778,9.784722222222221,2.787037037037037,3.7847222222222223,11.5625,11.555555555555555,4.4,7.688888888888889,4.944444444444445,6.216666666666667,10,10.261111111111111,1.8849206349206349,4.847222222222222,7.722222222222222,4.611111111111112,7.016666666666667,7.394444444444445,3.3518518518518516,3.3666666666666667,7.933333333333333,2.911111111111111,2.5339506172839505,3.7314814814814814,3.174603174603175,6.032407407407407,5.699074074074074,5.87037037037037,6.351851851851851,8.5,5.808333333333334,4.904320987654321,4.395061728395062,5.708333333333333,9.854166666666668,9.631944444444443,4.913194444444445,8.932539682539684,3.1547619047619047,7.001207729468599,3.3333333333333335,1.2318840579710144,NA,NA,NA
