archivo,Intervalo_1,Intervalo_2,Intervalo_3,Intervalo_4,Intervalo_5,Intervalo_6,Intervalo_7,Intervalo_8,Intervalo_9,Intervalo_10,Intervalo_11,Intervalo_12,Intervalo_13,Intervalo_14,Intervalo_15,Intervalo_16,Intervalo_17,Intervalo_18,Intervalo_19,Intervalo_20,Intervalo_21,Intervalo_22
V4-01.08.2024-C1NS.M31.csv,5.885220125786163,8.77991452991453,10.202380952380953,6.604444444444444,6.446581196581197,5.564102564102565,8.938888888888888,4.855555555555556,9.007575757575758,3.1733716475095783,6.95,5.838541666666666,4.6375,4.068713450292398,3.5652777777777778,4.1856060606060606,7.939236111111112,5.940656565656566,7.384920634920635,6.719298245614035,4.579166666666667,0
V4-01.08.2024-C1NS.T10.csv,6.114255765199162,7.818452380952381,9.543981481481481,6.271111111111112,9.342592592592593,6.136574074074074,8.412280701754385,8.444444444444445,5.8807189542483655,5.020833333333333,5.703282828282828,6.8217592592592595,4.58994708994709,3.7386363636363638,4.351307189542483,3.1047008547008548,6.118421052631579,6.056878306878307,7.831196581196581,4.9622222222222225,4.224074074074074,0
V4-01.08.2024-C1NS.T81.csv,5.782407407407407,7.401909722222222,7.633040935672515,7.211640211640212,5.017361111111112,5.009920634920635,5.926245210727969,6.645833333333333,6.515873015873016,3.939814814814815,5.537878787878788,5.632936507936508,4.784090909090909,3.0652173913043477,3.1087962962962963,4.036616161616162,5.208994708994709,4.269230769230769,6.553703703703704,5.681818181818182,5.2299054373522456,0
V4-01.08.2024-C1NS.V12.csv,6.932033096926714,7.675347222222222,8.79093567251462,6.923611111111112,5.305555555555555,5.438492063492063,8.321428571428571,6.597222222222222,6.876984126984127,3.4746376811594204,6.902777777777778,6.215811965811966,4.794973544973545,4.146198830409356,4.905982905982906,4.173913043478261,5.966666666666667,3.886015325670498,6.71875,6.451388888888888,5.442028985507246,0
V4-01.08.2024-C1NS.V15.csv,5.953703703703704,7.349462365591398,8.606481481481483,5.796296296296296,6.137037037037037,5.246296296296296,6.293333333333333,7.630952380952381,6.3353174603174605,3.6268115942028984,7.083333333333333,5.775793650793651,4.945833333333333,3.2893518518518516,4.517361111111111,4.1782407407407405,4.7168803418803416,4.542735042735043,6.733333333333333,5.998538011695906,5.180555555555555,0
V4-01.08.2024-C1NS.V42.csv,6.5896464646464645,8.9,8.233024691358025,6.816666666666666,5.470238095238095,5.42962962962963,8.792328042328043,6.430555555555555,6.055555555555555,4.474867724867725,9.947916666666666,5.444444444444445,6.420138888888889,4.672839506172839,4.373263888888889,4.402046783625731,4.772222222222222,4.1726190476190474,6.309941520467836,4.832304526748971,4.165708812260537,0
V4-01.08.2024-C1NS.V43.csv,7.198412698412699,6.346031746031746,9.123611111111112,5.287962962962963,5.171296296296297,4.454248366013072,5.7860082304526745,7.416666666666667,4.200757575757575,3.5416666666666665,7.091666666666667,4.897058823529412,5.138888888888888,4.598765432098766,3.2596618357487923,3.917777777777778,6.2749999999999995,3.375868055555556,6.801851851851851,5.556818181818182,3.9040032679738563,0
V4-01.08.2024-C1NS.V48.csv,6.172123015873016,8.832222222222223,11.153846153846153,9.083333333333332,7.098290598290598,7.752525252525253,6.513888888888889,4.405092592592593,8.11111111111111,3.8968253968253967,6.220959595959596,5.701851851851852,3.111111111111111,3.6347736625514404,5.1239316239316235,5.157407407407407,9.412393162393162,4.986666666666667,7.92948717948718,7.304012345679013,4.789077212806027,0
V4-01.08.2024-C1NS.V49.csv,6.878174603174603,8.371604938271606,8.113799283154123,8.519713261648747,7.337962962962963,5.909722222222222,7.931372549019608,5.514814814814815,6.261111111111111,4.597222222222222,6.4375,6.559343434343434,5.142857142857143,4.146701388888889,3.8955938697318007,5.000992063492063,6.407407407407407,5.065873015873016,8.279166666666667,7.236111111111112,5.3452883263009845,0
V5-01.08.2024-C1NS.M07.csv,6.448257080610022,8.409722222222221,10.27579365079365,7.106060606060606,4.589869281045751,5.490079365079366,7.575396825396825,4.888888888888888,7.63034188034188,4.9068627450980395,9.152777777777779,4.519444444444445,6.652777777777779,5.624183006535947,6.7272727272727275,5.194444444444445,7.985185185185185,4.3418803418803416,6.82962962962963,6.138888888888889,5.025205761316872,0
