archivo,Acel_1_media,Acel_1_maximo,Acel_1_desviacion,Acel_2_media,Acel_2_maximo,Acel_2_desviacion,Acel_3_media,Acel_3_maximo,Acel_3_desviacion,Acel_4_media,Acel_4_maximo,Acel_4_desviacion,Acel_5_media,Acel_5_maximo,Acel_5_desviacion,Acel_6_media,Acel_6_maximo,Acel_6_desviacion,Acel_7_media,Acel_7_maximo,Acel_7_desviacion,Acel_8_media,Acel_8_maximo,Acel_8_desviacion,Acel_9_media,Acel_9_maximo,Acel_9_desviacion,Acel_10_media,Acel_10_maximo,Acel_10_desviacion,Acel_11_media,Acel_11_maximo,Acel_11_desviacion,Acel_12_media,Acel_12_maximo,Acel_12_desviacion,Acel_13_media,Acel_13_maximo,Acel_13_desviacion,Acel_14_media,Acel_14_maximo,Acel_14_desviacion,Acel_15_media,Acel_15_maximo,Acel_15_desviacion,Acel_16_media,Acel_16_maximo,Acel_16_desviacion,Acel_17_media,Acel_17_maximo,Acel_17_desviacion,Acel_18_media,Acel_18_maximo,Acel_18_desviacion,Acel_19_media,Acel_19_maximo,Acel_19_desviacion,Acel_20_media,Acel_20_maximo,Acel_20_desviacion,Acel_21_media,Acel_21_maximo,Acel_21_desviacion,Acel_22_media,Acel_22_maximo,Acel_22_desviacion
V2-01.08.2024-C1NS.T10.csv,-0.006731167614678928,1.0166666666666668,0.393394991060153,-0.004998610242512686,0.9777777777777779,0.3609106465291131,0.08526475694444449,1.027777777777778,0.31462878240362696,-0.10617592592592594,1.1888888888888889,0.6110084509730564,0.12318244170096022,1.2333333333333332,0.5107576265340642,0.012808641975308614,1.2333333333333332,0.7079607468406813,-0.05037301587301592,1.2722222222222226,0.5627367690806248,0.03348450491307632,1.0722222222222222,0.7807543592286518,-0.028258362168396764,0.9944444444444445,0.6496693304899241,-0.14746342981637095,1.1555555555555554,0.612966378611912,-0.006128747795414455,0.9166666666666666,0.5620305140409863,0.008608058608058617,0.6944444444444446,0.4620017814518616,-0.02526822457378011,1.088888888888889,0.5310936696665951,0.0020107323232323197,0.9166666666666666,0.5467385548635144,-0.021095482960274234,1.1722222222222223,0.6601470557711003,-0.02228931830381108,0.8944444444444446,0.47690289178829237,0.03229166666666666,0.7944444444444444,0.4352644953600656,-0.002646072796934883,1.4305555555555556,0.5142015002273483,0.09966049382716048,0.4722222222222222,0.1522003343708927,-0.09429012345679012,0.9388888888888889,0.5291307485123813,0.057327688019652275,1.3888888888888884,0.37577906175914405,0,0,0
V2-01.08.2024-C1NS.T81.csv,0.021152263374485614,1.2777777777777777,0.48256397655818,0.0021269841269841326,0.9055555555555556,0.37765025525415025,0.02105555555555555,0.9222222222222223,0.6439547038481348,-0.08062654320987657,0.9777777777777776,0.6013280190091538,5.3910453070105525e-5,1.261111111111111,0.7245615731660553,0.05842236467236465,0.9555555555555557,0.5942303782134228,-0.03217592592592593,0.8833333333333332,0.4971748092376063,-0.02068794000612183,0.8958333333333333,0.7199710682101476,-0.0576687379932816,0.8722222222222223,0.560193381441776,-0.007868768422401631,0.9055555555555556,0.5941496110675255,0.01944444444444444,0.8444444444444443,0.36709851112804587,0.08634403036576954,0.7777777777777786,0.42879070425317095,-0.03818783068783069,0.8777777777777777,0.42716542676122554,0.015518436242120445,0.6111111111111107,0.25912660796586695,-0.036718749999999994,0.8444444444444444,0.5439050174457727,0.0051399410774410825,0.6041666666666667,0.3158892332223928,0.02554012345679011,0.9305555555555554,0.4124765180286489,-0.05262433862433868,0.9944444444444442,0.3935334370365873,0.08015873015873017,0.49444444444444446,0.2264419269392183,-0.08037367724867725,0.5777777777777778,0.4398426260874127,0.01215690763484881,1.2499999999999996,0.4078932632520905,0,0,0
V2-01.08.2024-C1NS.V12.csv,0.04508244741655235,0.8611111111111116,0.5652023201245409,0.012962962962962963,0.7222222222222221,0.5436837719628457,0.019050802139037395,0.711111111111111,0.6378885950792201,0.1103395061728395,0.7777777777777777,0.5812370368040695,-0.13013468013467994,0.7,0.8236813755333448,0.12507233796296294,0.8888888888888888,0.5740288196441946,0.02307466196355085,0.7499999999999999,0.5315574527437141,0.16423853923853926,0.9444444444444442,0.7634377322479309,-0.020669934640522903,0.65,0.5779961524531876,-0.08359924026590691,0.6851851851851851,0.7289513111336328,-0.009920634920635019,0.6722222222222223,0.5254456183185007,-0.03175154320987653,0.6555555555555556,0.5364214244976407,0.014545177045177021,1.011111111111111,0.445861076014266,0.016258169934640517,0.7777777777777777,0.37051906311917765,-0.05863118191458595,0.75,0.4610856331278555,0.012710437710437724,0.7777777777777777,0.46091326749103534,-0.010763888888888896,0.6277777777777777,0.5596054928368456,0.027689351203444304,1.5,0.7727877347564461,0.17149470899470898,1.8055555555555554,0.6320683642911833,-0.1529417438271605,0.5277777777777777,0.6655869826237126,0.022843067719652898,0.9722222222222223,0.44055119201999904,0,0,0
V2-01.08.2024-C1NS.V15.csv,-0.032033517193400945,1.013888888888889,0.5552946433367419,-0.06477411477411477,0.75,0.4673192757243125,0.13975694444444445,0.6444444444444445,0.27597138343550887,-0.09447616259210463,0.6555555555555556,0.44693381093800455,0.17301587301587298,1.0277777777777777,0.6333178028642277,0.04379340277777776,1.0277777777777777,0.6704584235680916,-0.06037037037037035,0.9444444444444445,0.5515028921414921,0.37656249999999997,0.8194444444444446,0.3802190012636897,-0.023481775426219865,0.6888888888888888,0.5200746189706003,-0.04800809212573919,1.2777777777777777,0.7199012804217976,-0.030158730158730163,0.7833333333333334,0.45908716266923605,-0.010707070707070705,0.6833333333333333,0.5782424417361005,-0.016643323996265173,0.95,0.4159471825854758,0.013311590943169882,0.9629629629629629,0.4013218766479679,0.074088713219148,0.6499999999999999,0.32099039343696106,0.03745408631772269,1.1388888888888888,0.6053797714849657,-0.018518518518518517,0.8777777777777777,0.5542546497191103,-0.01733683811688929,1.0611111111111111,0.5336617097473181,0.11890432098765433,1.0694444444444446,0.32627013132950855,-0.1319616402116402,0.5111111111111111,0.6055366378285764,0.0599981128175353,1.7499999999999996,0.48155737487538935,0,0,0
V2-01.08.2024-C1NS.V42.csv,-0.03134346610761702,0.7111111111111111,0.4573388018576369,-0.03889130434782608,0.7916666666666666,0.524861063577931,0.07545940170940171,0.6055555555555555,0.49871896671697225,-0.07045454545454545,0.6277777777777778,0.512846107342822,0.08844797178130506,0.7277777777777776,0.5507873398402015,0.016155303030303027,0.7777777777777778,0.571174289140882,-0.04223484848484847,0.7708333333333333,0.482345707475695,0.15370370370370368,0.75,0.5940914686040609,0.02384559884559886,0.7,0.43445627356342476,-0.0681986139866575,0.85,0.49983292491571624,0.012523719165085384,0.6888888888888889,0.41377740446801753,-0.07779700115340253,0.6777777777777777,0.48346549628006824,0.10684697855750487,2.0555555555555554,1.004658378660584,0.02516890516890516,0.9388888888888889,0.4804535477492309,-0.03149509803921568,0.8666666666666666,0.5578775289047939,-0.08750300625300628,1.8888888888888884,0.7647492693734348,-0.010672514619883047,0.5138888888888888,0.3854102164490783,0.008457977207977216,1.35,0.49683377746442153,0.10629629629629632,0.5055555555555555,0.2891186255830365,-0.12361111111111112,0.961111111111111,0.5598693302553832,0.014440607422271195,1.2222222222222223,0.4438445282114098,0,0,0
V2-01.08.2024-C1NS.V43.csv,0.0035460992907801548,0.6277777777777777,0.35685900128114595,-1.9844802830912435e-4,0.75,0.43656174124172514,0.09097416744475578,0.7,0.31557129059148037,-0.11030701754385965,0.6166666666666666,0.5000320025315379,0.08646384479717813,0.7833333333333332,0.44616462663288853,0.039078282828282844,0.7,0.6308164605623303,-0.06036887089518669,0.7777777777777777,0.44744791193288036,0.03258904837852206,0.9,0.6064526741615381,-0.0756535947712418,0.7944444444444445,0.6604787543923204,-0.12244578980690093,0.7388888888888889,0.47025104437353504,0.02500406107862247,0.7944444444444445,0.5582138919951188,-0.04841057635175282,0.7500000000000002,0.46885140100312633,0.07075941487706193,0.9444444444444442,0.634605820373583,0.030718954248366015,0.8555555555555555,0.5045442753263032,-0.03120039682539684,0.8444444444444444,0.762332258563794,-0.0678222735375142,1.166666666666666,0.6450692795403145,-0.024452861952861987,0.75,0.5325386816989227,-0.004960590756045295,0.9833333333333332,0.6040218255768923,0.13302808302808308,0.5333333333333334,0.22356513601385586,-0.17192982456140352,0.5333333333333334,0.5415068969316922,0.032135909695569335,1.2083333333333333,0.3969822175957429,0,0,0
V2-01.08.2024-C1NS.V48.csv,-0.020576888162672467,0.8055555555555554,0.5334259807998727,8.537313664355244e-4,0.6666666666666666,0.5774858192750173,0.12471091000502765,0.6611111111111112,0.4296210923731552,-0.1085891812865497,0.855555555555555,0.7403357982601123,0.2940740740740741,0.7611111111111111,0.4264452014395502,-0.08190685343463124,0.9277777777777778,0.9600996195891902,-0.07674362674362675,0.7722222222222224,0.7288358880879036,0.18810690943043912,0.7388888888888889,0.6741477594174707,0.009297839506172792,0.7222222222222221,0.7836969245750385,-0.15283416429249752,0.6777777777777778,0.8339748284584325,-0.05530864197530863,0.7277777777777776,0.5976040027680297,-0.12285945391414144,0.75,0.7236052602708986,0.13163722478238604,1.0277777777777777,0.7447409673756794,-0.038796296296296315,1.0222222222222221,0.7259117154896229,-0.08784041394335511,0.8055555555555557,0.6822930849524022,0.11827262243928911,1.0092592592592593,0.726316993116471,-0.059935897435897424,0.888888888888889,0.6086624569877589,0.015509259259259299,1.4,0.7357919905755035,0.1111111111111111,0.5055555555555555,0.268128708114641,-0.07282407407407407,0.6777777777777778,0.5527734330188,0.03341768837641719,1.6944444444444455,0.474795722324496,0,0,0
V2-01.08.2024-C1NS.V49.csv,0.018888888888888917,1.0833333333333357,0.5997529661613699,-0.010662177328843997,0.7037037037037037,0.6053633370707848,0.06383277216610554,0.6851851851851852,0.5419904629583608,-0.12941919191919196,0.6481481481481483,0.6086665592261309,0.10912524366471735,0.6851851851851852,0.6981914741769089,-0.04911584516847673,0.7592592592592594,0.9874390020753756,-0.13171296296296298,0.7407407407407408,0.8002339363257917,0.08508328903065746,0.9722222222222222,0.7304612497844402,-0.08636891793754539,0.7129629629629631,0.6363153576478947,-0.04896383452417936,0.7222222222222223,0.4746574830192853,-0.019675925925925934,0.7777777777777777,0.5750283975377947,-0.019173358847271893,0.7314814814814814,0.647432995227175,0.024262688614540458,1.2777777777777777,0.6967954536611342,-0.04483430799220272,1.2314814814814812,0.6531280971062767,-0.011525848765432093,0.8796296296296297,0.5811350374082506,0.10412457912457915,2.416666666666667,0.7705225812180029,-0.05478395061728392,0.861111111111111,0.5190119192261018,-0.012064900548696854,1.1666666666666667,0.682703398849584,0.058333333333333334,0.925925925925926,0.34381007000032643,-0.05756955111793821,0.7037037037037036,0.4552209792840257,0.009924576527297942,1.3055555555555554,0.5072119262155049,0,0,0
V3-01.08.2024-C1NS.M07.csv,0.103447895079441,1.8888888888888888,0.6947188768892475,-0.02251984126984127,0.8722222222222221,0.5276409988801993,0.01753472222222223,0.8555555555555555,0.5915084725834411,-0.042780026990553305,0.9444444444444442,0.7216727638806543,0.11892361111111109,1.038888888888889,0.6904839796402744,0.009788359788359784,1.0611111111111111,0.7501104311074037,-0.09018737672583825,0.9666666666666666,0.4455507185220353,0.124973418394471,0.5777777777777778,0.30336282546443266,0.012794612794612772,0.9166666666666666,0.5716306750271534,-0.11707507170470131,0.9944444444444445,0.5507721838216741,-0.022939814814814875,0.8611111111111109,0.5894561615780474,-0.015364583333333334,0.861111111111111,0.3393050983722151,0.03243123638344226,1.25,0.36823533638364486,0.052351011726011726,0.638888888888889,0.4447075923159723,-0.04684009406231628,1.027777777777778,0.4971154591907608,-0.011507936507936498,1.5,0.6087834860945285,0.0767287108079947,1.25,0.6284094890358936,0.018302852541982984,1.583333333333333,0.5896765825164485,0.02524509803921568,0.711111111111111,0.5214992858962622,0.01789645682834537,0.8333333333333333,0.5060171997850864,0.01819817749947467,0.8444444444444443,0.36770568077390176,0,0,0
V3-01.08.2024-C1NS.M31.csv,0.01391053391053393,0.6888888888888889,0.4332618861034744,-0.011265841438255235,1.1111111111111112,0.4703436371245241,0.0533235867446394,1.027777777777778,0.3810688889553497,-0.015586419753086393,1.0222222222222221,0.5323332342320427,0.0919047619047619,0.8055555555555556,0.5392227266204626,0.05575526506899057,1.1,0.8189198681101358,-0.15437900306321362,1.1222222222222222,0.6759074504337204,0.15422979797979783,1.1222222222222222,0.7825523376267813,0.04810606060606061,1.05,0.5656821078964437,-0.1491769547325103,1.05,0.6897256754098595,0.08111111111111112,0.40555555555555556,0.2584190845901736,-0.0516761179041881,1.0833333333333333,0.7331005853320635,0.036388888888888894,1.0611111111111111,0.3391783339776568,-0.04359567901234567,0.6055555555555554,0.4916534915658971,0.028444303495533004,1.2777777777777777,0.6129803181604869,0.06686507936507938,1.1388888888888893,0.5171597497235588,-0.04186507936507936,0.9333333333333333,0.5838901197954319,0.021179263394175727,1.2444444444444442,0.6211872061531507,0.13858024691358026,0.8166666666666667,0.26267570184170164,-0.16746632996632996,0.8888888888888888,0.7530780510703162,0.03501838158149187,1.7222222222222223,0.42261871299236675,0,0,0
V3-01.08.2024-C1NS.T10.csv,-0.018449860382337608,1.011111111111111,0.30525744672594146,-0.01814038514511807,1.1555555555555557,0.42869611533481883,0.08492647058823534,1.1333333333333333,0.49644932878146514,-0.03832394457394458,1.05,0.5596382113687505,-0.008543771043771105,1.1666666666666667,0.6029104423773253,-0.007900432900433019,1.0666666666666669,0.5930484183521594,-0.03537157287157287,1.2944444444444443,0.587074585548418,0.033127572016460896,1.203703703703704,0.6980999126452893,-0.022456845986257738,1.1111111111111112,0.710822010713417,-0.17389490884072925,1.088888888888889,0.6445710931279228,-0.018034511784511795,0.6555555555555556,0.2613158045915396,-0.023120915032679743,0.4611111111111111,0.36860772953071586,4.3481350299531693e-4,0.7722222222222223,0.4151435394234715,0.06738775220233022,1.3611111111111112,0.49248696451695084,0.06382821159652949,1,0.46556816901975023,-0.018080632716049358,1.666666666666667,0.5972840004515086,0.06712962962962964,1.1388888888888884,0.6075679059068754,-0.04049318415637866,1.222222222222222,0.5567541069541162,0.07387464387464387,0.6555555555555556,0.1976800040373012,-0.08891975308641976,0.9333333333333333,0.46601703268618655,0.04793393777341867,0.8055555555555556,0.34287999047165063,0,0,0
