archivo,Speed_1_media,Speed_1_maximo,Speed_1_desviacion,Speed_2_media,Speed_2_maximo,Speed_2_desviacion,Speed_3_media,Speed_3_maximo,Speed_3_desviacion,Speed_4_media,Speed_4_maximo,Speed_4_desviacion,Speed_5_media,Speed_5_maximo,Speed_5_desviacion,Speed_6_media,Speed_6_maximo,Speed_6_desviacion,Speed_7_media,Speed_7_maximo,Speed_7_desviacion,Speed_8_media,Speed_8_maximo,Speed_8_desviacion,Speed_9_media,Speed_9_maximo,Speed_9_desviacion,Speed_10_media,Speed_10_maximo,Speed_10_desviacion,Speed_11_media,Speed_11_maximo,Speed_11_desviacion,Speed_12_media,Speed_12_maximo,Speed_12_desviacion,Speed_13_media,Speed_13_maximo,Speed_13_desviacion,Speed_14_media,Speed_14_maximo,Speed_14_desviacion,Speed_15_media,Speed_15_maximo,Speed_15_desviacion,Speed_16_media,Speed_16_maximo,Speed_16_desviacion,Speed_17_media,Speed_17_maximo,Speed_17_desviacion,Speed_18_media,Speed_18_maximo,Speed_18_desviacion,Speed_19_media,Speed_19_maximo,Speed_19_desviacion,Speed_20_media,Speed_20_maximo,Speed_20_desviacion,Speed_21_media,Speed_21_maximo,Speed_21_desviacion,Speed_22_media,Speed_22_maximo,Speed_22_desviacion
V3-01.08.2024-C1NS.T10.csv,5.984204793028322,11.305555555555555,3.0517160468017717,8.143004115226338,11.416666666666666,4.387946883812303,9.017973856209151,11.305555555555555,3.224764639590813,7.193181818181818,11.36111111111111,4.285368079428549,7.8560606060606055,11.11111111111111,4.21072664218646,7.3106060606060606,10.055555555555555,3.8760665235164664,7.345959595959596,11.055555555555555,3.808761898716123,6.126543209876543,10.166666666666666,4.094964328687564,5.44281045751634,9.38888888888889,3.4226808882219584,4.711988304093567,8.833333333333334,2.974474318784184,5.792824074074074,8.833333333333334,2.967121443351993,5.565359477124183,9.61111111111111,3.9372971873163314,3.957070707070707,8.055555555555555,2.5536674540084325,3.7270531400966185,7.25,2.5020565639562036,4.4526143790849675,7.277777777777778,2.4408465612091925,4.669444444444444,9.75,2.710439651774769,5.6798941798941796,10.47222222222222,3.58144458241143,5.258101851851852,10.27777777777778,3.3087405916221444,6.566666666666666,8.277777777777779,1.703229891556646,3.8953703703703706,8.222222222222221,2.3740257948320966,5.34241452991453,10.88888888888889,3.034646828076119,0,0,0
V3-01.08.2024-C1NS.T81.csv,6.978395061728395,12.444444444444445,3.2215466947372295,7.875,13.833333333333334,4.892059040448662,7.0688405797101455,13.166666666666666,4.626737165531121,7.549707602339181,13.36111111111111,5.181195380898961,6.485042735042735,12.38888888888889,3.749736194160771,4.484375,12.02777777777778,4.16564146338116,7.288359788359789,13.77777777777778,4.729777258595991,6.763888888888888,11.72222222222222,4.516748178651035,5.410493827160494,9.97222222222222,3.3949848146037858,4.240277777777778,9.61111111111111,3.2957219572687153,7.023809523809524,10.055555555555555,2.5545330942867026,6.9914529914529915,9.916666666666666,2.9595477557635625,2.7243589743589745,7.083333333333333,2.0550456200835985,2.768939393939394,5.388888888888889,1.7127746149197647,3.9962962962962965,7.75,2.6511591643573618,4.3121693121693125,9.444444444444445,2.631479433589826,6.125,10.27777777777778,3.7489931040924347,5.178030303030303,12.88888888888889,3.7554551649306913,6.0359477124183005,9,2.3757058061431024,5.218253968253968,11.61111111111111,3.9677547305007317,4.342749529190207,10.88888888888889,3.204069333850802,0,0,0
V3-01.08.2024-C1NS.V12.csv,7.146412037037037,13.194444444444445,3.0716892970085086,7.8277777777777775,15.944444444444445,5.738864687482583,7.172979797979798,15.166666666666666,4.616199555971161,7.201058201058201,14.02777777777778,4.814041197516027,5.976190476190476,13.055555555555555,4.243995494990276,5.8760683760683765,14.13888888888889,4.605789758942225,8.504166666666666,14.25,5.238196259088899,6.33080808080808,13.055555555555555,4.489089216952068,8.694444444444445,14.02777777777778,5.146031072823904,5.435185185185185,14.083333333333334,4.8063086237479276,9.973684210526315,13.61111111111111,2.801847471359127,6.641025641025641,13.52777777777778,4.9555438976265975,4.564009661835748,9.5,3.3019188336768246,4.563271604938271,8.88888888888889,2.7803061296581535,4.00462962962963,8.277777777777779,2.826890181332306,4.466183574879227,11.666666666666666,3.5938003548586486,6.058479532163743,12.166666666666666,4.159601981370242,4.881687242798354,12.083333333333334,3.5875347445348944,8.365079365079366,14.194444444444445,4.167519245292495,7.733660130718954,11.805555555555555,3.7175818248134105,5.526004728132388,13.88888888888889,4.498648199533451,0,0,0
V3-01.08.2024-C1NS.V15.csv,6.267171717171717,11.305555555555555,3.3306766286555405,7.300000000000001,11.444444444444445,4.184447374470705,7.184722222222222,11.11111111111111,3.8076761816734668,7.308201058201059,11.194444444444445,4.248782548590679,5.95925925925926,10.11111111111111,3.446681727748112,5.226190476190476,11.25,4.1946051526191415,7.293981481481481,11.25,3.824307765997372,6.611111111111111,10.944444444444445,4.264848529619739,6.007407407407408,11.444444444444445,4.128869125883185,5.090909090909091,10.333333333333334,3.7910905895901474,6.2108585858585865,11,3.8421382955543875,4.543859649122807,9.666666666666666,3.576703549497853,5.397058823529411,7.555555555555555,2.3051322550223703,4.807291666666667,6.972222222222222,2.129391341338623,3.9411764705882355,7.5,2.8243300983986286,4.7407407407407405,10.583333333333334,3.0778450241585973,6.546296296296296,9.61111111111111,2.596398544725002,4.17911877394636,9.72222222222222,3.3218932838604514,6.170138888888888,8.166666666666666,1.6008895096858564,6.613425925925926,10.02777777777778,3.0769771350299675,5.235867446393762,11.86111111111111,3.544712053603557,0,0,0
V3-01.08.2024-C1NS.V42.csv,6.388888888888889,14.38888888888889,3.3245075465924914,9.421296296296296,16.333333333333332,5.594073398137872,7.401388888888889,15.305555555555555,5.86305069622775,8.501461988304094,12.63888888888889,4.033345169737956,6.93287037037037,11.555555555555555,4.7731575372123185,6.027777777777778,11.97222222222222,4.229358613292964,7.7103174603174605,15,5.366905126320069,6.912698412698413,11.666666666666666,4.872537590922815,6.348958333333333,12.444444444444445,4.701457272876477,5.444444444444445,10.416666666666666,3.3406863344506297,6.75,11.805555555555555,4.134328701756192,5.516666666666667,9.805555555555555,3.1933538511010884,4.074074074074074,8.055555555555555,2.638703697205522,2.883744855967078,6.222222222222222,1.8695756776469405,4.175925925925926,7.138888888888889,2.5318880473014986,5.073611111111111,10.38888888888889,3.132915900090048,5.9,9.916666666666666,3.071468399423144,3.5574074074074074,10.416666666666666,2.281523568635372,6.330409356725147,9.38888888888889,2.762859550505562,5.455128205128205,8.944444444444445,2.735286981615434,4.75524109014675,12.86111111111111,3.3311115129271016,0,0,0
V3-01.08.2024-C1NS.V43.csv,4.757996632996633,10.38888888888889,2.91710727299387,7.728927203065134,14.944444444444445,5.077538413332547,10.126984126984127,15.666666666666666,4.71109440870631,6.8731884057971016,13.305555555555555,4.673124335547082,7.540404040404041,13.72222222222222,5.460836486205063,5.938034188034188,11.77777777777778,4.94448545871142,8.407894736842104,13.916666666666666,4.277076788721106,7.083333333333333,11.055555555555555,4.536857517234505,6.020370370370371,11.72222222222222,4.596343567625463,3.798611111111111,8.472222222222221,2.709137793366673,8.821895424836601,11.666666666666666,1.9648252036690517,5.213541666666667,9.916666666666666,3.4894272813826643,5.202160493827161,9.194444444444445,3.123193821616197,4.2936507936507935,8.944444444444445,2.9125840663511515,5.0476190476190474,10.75,3.7669595695093054,4.548941798941799,10.333333333333334,2.9154746871447093,7.42483660130719,11.61111111111111,3.273917287364258,5.8769841269841265,11.36111111111111,3.39878531575252,8.073412698412698,10.63888888888889,2.4033701197356043,6.213333333333333,11.11111111111111,4.095524758229095,5.8217592592592595,11.194444444444445,3.083404325494849,0,0,0
V3-01.08.2024-C1NS.V48.csv,6.54224537037037,13.833333333333334,3.572350577971741,9.293803418803419,15.27777777777778,5.184605495170371,7.531944444444444,14.694444444444445,5.075824312010194,7.588888888888889,11.305555555555555,3.6896497489132516,9.080555555555556,13.88888888888889,4.260958799408958,6.914141414141414,10.944444444444445,3.463287494471152,8.094444444444445,12.86111111111111,4.027847347654873,8.166666666666666,12.13888888888889,4.329057719728479,7.997685185185185,13.833333333333334,4.694936892665649,2.963991769547325,6.222222222222222,1.9887924165892554,10.34074074074074,12.88888888888889,2.3402078122146297,6.373931623931624,13.61111111111111,4.662553513972282,5.087719298245614,11.055555555555555,3.502672201024595,4.033333333333333,8.333333333333334,2.7456268021550474,6.858333333333333,11.444444444444445,3.926721835813856,4.345555555555555,13.166666666666666,3.234730670440441,7.827160493827161,13.11111111111111,4.519410203456379,6.888888888888889,14.5,3.845486088058248,6.542592592592593,10.333333333333334,2.8496237774719404,6.671052631578948,11.72222222222222,4.3763422706542885,4.9627976190476195,13.666666666666666,4.093688432546394,0,0,0
V3-01.08.2024-C1NS.V49.csv,6.1126331811263315,11.416666666666666,3.35599259022826,9.454415954415953,15.47222222222222,5.373544377220289,9.444444444444445,13.166666666666666,2.838299025477177,9.059386973180077,13.416666666666666,4.39196900745578,7.905228758169935,12.805555555555555,4.810721561158765,6.301388888888889,11.72222222222222,3.8432184076688682,8.039562289562289,14.86111111111111,4.58847580985988,8.775252525252526,13.055555555555555,3.862498842251905,9.102941176470589,13.916666666666666,4.477920419929165,5.991898148148148,11.555555555555555,4.207405345354131,7.019607843137255,11.77777777777778,3.6040888041112638,5.710648148148148,10.38888888888889,3.5741598552111475,5.119047619047619,7.861111111111111,2.140776746125629,4.148745519713262,6.305555555555555,2.007605759134476,4.311111111111111,7.694444444444445,2.5621894572444903,4.902329749103942,9.61111111111111,2.8366345235421737,7.184444444444445,10.02777777777778,3.105793653497765,5.923400673400674,9.666666666666666,2.9871689849598937,7.541666666666667,8.63888888888889,1.5113170475141857,7.1080246913580245,9.805555555555555,2.9286924783587622,6,10.77777777777778,3.1565366622654722,0,0,0
V4-01.08.2024-C1NS.M07.csv,7.301851851851852,13.88888888888889,3.444732596288522,9.885416666666666,14.75,4.132405943861653,9.075617283950617,13.47222222222222,4.668269308875832,8.17251461988304,12.333333333333334,4.596376679425214,7.513888888888889,12.5,4.054878616961376,5.229629629629629,9.38888888888889,3.277903324651494,7.156565656565657,13.166666666666666,4.509009739529161,3.2274305555555554,7.333333333333333,2.6835158045081955,4.571428571428572,11.86111111111111,4.175930178671916,3.0287037037037035,8.722222222222221,2.5869663340282902,6.822463768115942,12.13888888888889,3.8764839952868533,4.998263888888888,9.75,3.5565315319937545,4.559722222222222,9.25,3.4030868698381354,6.564814814814815,8.722222222222221,2.826003330955681,5.75462962962963,12.166666666666666,4.660120970509565,4.7748538011695905,12.333333333333334,3.622464284317497,7.3088235294117645,13.416666666666666,4.602924065109574,4.327586206896552,10.583333333333334,3.2635923481494986,8.31712962962963,11.5,2.741082325264883,5.7101449275362315,11.11111111111111,3.6098465743089774,5.153061224489796,11,3.3374883558204744,0,0,0
V4-01.08.2024-C1NS.M31.csv,5.885220125786163,12.02777777777778,3.0630882177114485,8.77991452991453,13.416666666666666,4.7950715637042,10.202380952380953,14.194444444444445,4.577164050162219,6.604444444444444,11.194444444444445,3.6602627157279497,6.446581196581197,12.38888888888889,4.268515428492618,5.564102564102565,10.88888888888889,3.897401143819659,8.938888888888888,15.88888888888889,4.874210420721605,4.855555555555556,10.77777777777778,3.866930954498504,9.007575757575758,13.555555555555555,4.755050773266379,3.1733716475095783,9.666666666666666,2.7837599787501226,6.95,10.47222222222222,2.4923632548029864,5.838541666666666,10.833333333333334,3.8426245257486156,4.6375,8,2.3973140394280277,4.068713450292398,7.388888888888889,2.2338117620084965,3.5652777777777778,7.388888888888889,2.2860226440074647,4.1856060606060606,9.97222222222222,2.715551517529898,7.939236111111112,11.36111111111111,2.971282626666616,5.940656565656566,11.305555555555555,3.429266519324986,7.384920634920635,9.25,2.096832537036126,6.719298245614035,10.055555555555555,3.475478654909369,4.579166666666667,12.083333333333334,3.3327362341856746,0,0,0
V4-01.08.2024-C1NS.T10.csv,6.114255765199162,10.77777777777778,2.8742368633798168,7.818452380952381,12.22222222222222,4.42433388732453,9.543981481481481,11.666666666666666,2.3708639433779677,6.271111111111112,11.13888888888889,4.1983538930779325,9.342592592592593,11.25,3.017598843083318,6.136574074074074,10.75,4.652809186285265,8.412280701754385,11.805555555555555,3.759148228130154,8.444444444444445,10.944444444444445,3.6806551349212584,5.8807189542483655,10.333333333333334,3.705468159496955,5.020833333333333,9.38888888888889,3.0501131089285787,5.703282828282828,9.97222222222222,3.2916416778864885,6.8217592592592595,10.02777777777778,3.4002429918560666,4.58994708994709,7.027777777777778,2.2514039646130515,3.7386363636363638,6.527777777777778,1.7168087621819001,4.351307189542483,7.638888888888889,2.722575465609806,3.1047008547008548,9.666666666666666,2.922035351991929,6.118421052631579,9.916666666666666,3.77742420850504,6.056878306878307,10.833333333333334,3.229774150630343,7.831196581196581,9.72222222222222,2.1763039921298164,4.9622222222222225,9.75,3.274518545957395,4.224074074074074,9.555555555555555,3.0313536766015283,0,0,0
V4-01.08.2024-C1NS.T81.csv,5.782407407407407,8.722222222222221,2.317762504605657,7.401909722222222,10.694444444444445,2.7484199904665982,7.633040935672515,9.916666666666666,2.1111228668322877,7.211640211640212,9.72222222222222,3.160977787054631,5.017361111111112,9.194444444444445,3.1242427065949814,5.009920634920635,8.63888888888889,2.720163340170083,5.926245210727969,9.305555555555555,3.421480637721445,6.645833333333333,9.194444444444445,2.622894301147338,6.515873015873016,9.02777777777778,2.773644666277821,3.939814814814815,7.916666666666667,2.726343457661236,5.537878787878788,7.861111111111111,2.673128544432658,5.632936507936508,9.02777777777778,3.277853442764008,4.784090909090909,7.5,2.446787174306505,3.0652173913043477,6.888888888888889,2.14904137621311,3.1087962962962963,7.333333333333333,2.5090271356943794,4.036616161616162,8.277777777777779,2.413880994434829,5.208994708994709,9.13888888888889,3.244851323512219,4.269230769230769,7.972222222222222,2.425071835906463,6.553703703703704,9.72222222222222,2.32458836190887,5.681818181818182,9.61111111111111,2.9460503666003564,5.2299054373522456,10.27777777777778,2.688559376441996,0,0,0
V4-01.08.2024-C1NS.V12.csv,6.932033096926714,11.444444444444445,3.2501641671171786,7.675347222222222,11.72222222222222,3.3771422062569942,8.79093567251462,11.86111111111111,3.3599805314764764,6.923611111111112,10.63888888888889,3.488163887408584,5.305555555555555,9.36111111111111,3.343226060832136,5.438492063492063,10.833333333333334,3.9011890121934676,8.321428571428571,14.38888888888889,4.436056072056214,6.597222222222222,10.27777777777778,3.8881518575956973,6.876984126984127,11.555555555555555,3.990101033086705,3.4746376811594204,8.722222222222221,3.020226347278656,6.902777777777778,10.27777777777778,3.2031029363810073,6.215811965811966,10.055555555555555,3.261457996373441,4.794973544973545,7.5,2.3861171936036203,4.146198830409356,7.805555555555555,2.4994142335919896,4.905982905982906,8.055555555555555,2.3561914558537422,4.173913043478261,8.722222222222221,2.6297718290998953,5.966666666666667,9.97222222222222,3.1083503832842196,3.886015325670498,9.86111111111111,2.766020204279036,6.71875,9.72222222222222,2.202338707350212,6.451388888888888,9.38888888888889,3.1920455650787103,5.442028985507246,11.055555555555555,3.231021542599703,0,0,0
