archivo,Speed_1_media,Speed_1_maximo,Speed_1_desviacion,Speed_2_media,Speed_2_maximo,Speed_2_desviacion,Speed_3_media,Speed_3_maximo,Speed_3_desviacion,Speed_4_media,Speed_4_maximo,Speed_4_desviacion,Speed_5_media,Speed_5_maximo,Speed_5_desviacion,Speed_6_media,Speed_6_maximo,Speed_6_desviacion,Speed_7_media,Speed_7_maximo,Speed_7_desviacion,Speed_8_media,Speed_8_maximo,Speed_8_desviacion,Speed_9_media,Speed_9_maximo,Speed_9_desviacion,Speed_10_media,Speed_10_maximo,Speed_10_desviacion,Speed_11_media,Speed_11_maximo,Speed_11_desviacion,Speed_12_media,Speed_12_maximo,Speed_12_desviacion,Speed_13_media,Speed_13_maximo,Speed_13_desviacion,Speed_14_media,Speed_14_maximo,Speed_14_desviacion,Speed_15_media,Speed_15_maximo,Speed_15_desviacion,Speed_16_media,Speed_16_maximo,Speed_16_desviacion,Speed_17_media,Speed_17_maximo,Speed_17_desviacion,Speed_18_media,Speed_18_maximo,Speed_18_desviacion,Speed_19_media,Speed_19_maximo,Speed_19_desviacion,Speed_20_media,Speed_20_maximo,Speed_20_desviacion,Speed_21_media,Speed_21_maximo,Speed_21_desviacion,Speed_22_media,Speed_22_maximo,Speed_22_desviacion,Speed_23_media,Speed_23_maximo,Speed_23_desviacion,Speed_24_media,Speed_24_maximo,Speed_24_desviacion,Speed_25_media,Speed_25_maximo,Speed_25_desviacion,Speed_26_media,Speed_26_maximo,Speed_26_desviacion,Speed_27_media,Speed_27_maximo,Speed_27_desviacion,Speed_28_media,Speed_28_maximo,Speed_28_desviacion,Speed_29_media,Speed_29_maximo,Speed_29_desviacion,Speed_30_media,Speed_30_maximo,Speed_30_desviacion,Speed_31_media,Speed_31_maximo,Speed_31_desviacion,Speed_32_media,Speed_32_maximo,Speed_32_desviacion,Speed_33_media,Speed_33_maximo,Speed_33_desviacion,Speed_34_media,Speed_34_maximo,Speed_34_desviacion,Speed_35_media,Speed_35_maximo,Speed_35_desviacion,Speed_36_media,Speed_36_maximo,Speed_36_desviacion,Speed_37_media,Speed_37_maximo,Speed_37_desviacion,Speed_38_media,Speed_38_maximo,Speed_38_desviacion,Speed_39_media,Speed_39_maximo,Speed_39_desviacion,Speed_40_media,Speed_40_maximo,Speed_40_desviacion,Speed_41_media,Speed_41_maximo,Speed_41_desviacion,Speed_42_media,Speed_42_maximo,Speed_42_desviacion,Speed_43_media,Speed_43_maximo,Speed_43_desviacion,Speed_44_media,Speed_44_maximo,Speed_44_desviacion,Speed_45_media,Speed_45_maximo,Speed_45_desviacion,Speed_46_media,Speed_46_maximo,Speed_46_desviacion,Speed_47_media,Speed_47_maximo,Speed_47_desviacion,Speed_48_media,Speed_48_maximo,Speed_48_desviacion
V1-2024.08.01-E1.A02.csv,5.836111111111111,13.88888888888889,5.80401934798129,7.291666666666667,13.88888888888889,5.363538259881646,9.998456790123457,13.833333333333334,4.7599270595292795,10.281481481481482,15.833333333333334,5.2126502391937795,6.871399176954733,13.97222222222222,5.3329112421345926,8.189814814814815,15.52777777777778,5.214996826718786,7.9867724867724865,12.63888888888889,3.9509982627423197,7.681481481481481,10.88888888888889,3.6836407654186005,7.291666666666666,13.833333333333334,4.964418146254825,8.140873015873016,12.86111111111111,4.228999063886128,7.386473429951691,14.694444444444445,5.5442746138255075,8.847222222222223,10.833333333333334,3.080795029042656,6.772875816993464,13.416666666666666,4.6514636960047895,7.107407407407408,13.416666666666666,5.151324150699988,7.5673076923076925,13.166666666666666,3.8885966007374506,6.576241134751773,13.555555555555555,3.878282932596668,7.40032679738562,13.52777777777778,5.080439549199645,7.063131313131313,10.88888888888889,3.515883072894648,7.366809116809117,12.38888888888889,3.53226260178801,7.601851851851852,12.38888888888889,3.2826452342726697,8.619565217391305,11.86111111111111,3.0732777469488797,4.794753086419753,9.86111111111111,3.7818742074238614,6.892156862745098,12.694444444444445,3.9713996034664536,5.258928571428571,11.77777777777778,3.6508423150975324,3.7646198830409356,7.638888888888889,2.313006115991536,4.87012012012012,11,2.8166268994658306,4.51058201058201,10.333333333333334,3.796994386711933,5.972883597883598,12.13888888888889,3.8501481496738337,7.117283950617284,11.416666666666666,3.401600907015835,7.511415525114155,12.083333333333334,3.526364411442256,6.791666666666667,11.666666666666666,3.715648876963472,8.487847222222221,14.13888888888889,4.250102501184664,5.4753086419753085,12.27777777777778,3.4707551058431636,5.54983660130719,11.5,4.137935620069065,7.849537037037037,11.11111111111111,3.833817461987058,7.8351851851851855,10.75,3.6253453686152652,7.478174603174603,10.75,3.3127602044664863,7.786616161616162,11.444444444444445,3.9999025043566916,6.765432098765432,11.916666666666666,4.695766165621065,6.2875,12.5,4.450400568591852,9.633838383838384,11.11111111111111,1.486763521478484,8.488888888888889,13.194444444444445,4.1321317344157,6.5643939393939394,12.86111111111111,4.810651840650544,7.655797101449275,11.916666666666666,4.299349870677689,7.697368421052632,13.11111111111111,4.2691701793964985,6.982905982905983,12.444444444444445,4.243790503165517,6.648611111111111,10.47222222222222,3.764373309928789,4.488831615120275,11.666666666666666,3.2131964200505174
V1-2024.08.01-E1.A07.csv,6.09537037037037,14.13888888888889,5.642347349919362,7.810457516339869,15.47222222222222,5.392961262786635,8.859788359788359,15.97222222222222,5.527529839431747,11.174603174603174,16.555555555555557,5.842254356433765,8.131578947368421,14.444444444444445,5.491691895828564,7.756613756613756,16.694444444444443,5.473412904598103,10.17156862745098,15.27777777777778,5.298881739977115,6.534313725490197,14.555555555555555,5.418647513624255,7.8765432098765435,14.555555555555555,5.371148805426516,9.996031746031745,14.38888888888889,5.297240958187111,9.484567901234568,15.305555555555555,5.796853112806817,5.783333333333333,12.583333333333334,4.322957663794889,9.592592592592593,16.083333333333332,5.499175192379613,7.180555555555555,17.22222222222222,6.973186247924482,6.627976190476191,14.02777777777778,4.91146081891393,5.7426624737945495,13.833333333333334,3.9810699940126706,8.050347222222221,15.72222222222222,6.279287091179761,6.406565656565657,11.305555555555555,3.459270795011732,6.8493055555555555,15.77777777777778,4.408492898738153,9.181111111111111,13.77777777777778,3.882552046134926,6.940740740740741,12.88888888888889,4.142199769451149,3.971014492753623,10.75,3.4740144693783943,9.938657407407408,15.27777777777778,4.181166230187738,5.917735042735043,11.916666666666666,3.2889027849671786,3.81140350877193,11.416666666666666,3.4103698241887708,5.440789473684211,12.13888888888889,3.725286551002495,6.648148148148148,13.833333333333334,5.583882807466949,7.620659722222222,13.61111111111111,3.5758173891778524,7.203065134099617,11.77777777777778,3.7420190163597877,8.044444444444444,13.77777777777778,4.023364051589784,7.916666666666666,12.083333333333334,4.447915311388465,7.510802469135802,12.5,4.450722066629993,4.1913580246913575,10.416666666666666,2.556972837823461,6.358333333333333,13.916666666666666,4.965720882889042,6.6875,13.97222222222222,5.4015744161160555,8.029761904761905,11.5,3.781914908587585,6.375,9.666666666666666,3.369669297956084,8.584722222222222,14.916666666666666,5.295794693834559,6.257716049382716,12.083333333333334,4.738589528005112,7.331699346405229,13.88888888888889,5.147791374626009,9.41468253968254,12.52777777777778,4.320923248449205,7.033950617283951,14.083333333333334,5.180074811756803,7.402777777777778,13.88888888888889,5.319819471305155,9.954248366013072,13.97222222222222,5.169456209839351,7.748538011695906,13.916666666666666,5.216213985968342,9.40204678362573,13.77777777777778,4.415903424434362,7.701388888888889,13.77777777777778,4.801153842189841,6.104700854700854,13.916666666666666,4.8161094159635445
V1-2024.08.01-E1.A12.csv,5.115591397849462,13.916666666666666,4.374553475777434,7.658950617283951,15.11111111111111,5.688776914648392,9.825617283950617,16.555555555555557,6.1422543162927,11.015873015873016,15.944444444444445,5.973546009971961,11.059027777777779,14.444444444444445,4.626701388758598,7.1625,16.444444444444443,5.798183398099675,9.558641975308642,12.38888888888889,2.8146069754709493,6.944444444444445,14.444444444444445,5.362385735473914,9.311507936507937,13.666666666666666,4.627406313923513,6.093567251461988,12.63888888888889,4.850722678597149,8.501461988304094,14.805555555555555,5.243345067505249,6.972222222222222,12.38888888888889,4.376052062056809,7.968253968253968,13.61111111111111,5.202863020631072,8.267676767676768,17.055555555555557,6.9765620925174865,6.648467432950191,13.916666666666666,4.741221558913363,6.5331196581196584,14.13888888888889,4.4885038286843795,6.8069444444444445,14.38888888888889,5.393517598239679,8.17013888888889,14.02777777777778,5.431419419375664,9.267713365539452,15.77777777777778,4.511300089750652,8.466880341880342,13.833333333333334,3.4268008623273523,8.173333333333334,13.97222222222222,4.4617233563548035,7.709967320261438,12.75,4.10490813760842,6.388888888888889,15.416666666666666,5.3412207503735045,5.563492063492063,14.02777777777778,3.9755256713353444,6.502525252525253,14.13888888888889,4.596067403552982,6.3694444444444445,13.833333333333334,4.586702120327209,5.823529411764706,13.916666666666666,5.593869111916106,7.70079365079365,15.97222222222222,4.042339497228276,12.444444444444445,15.36111111111111,2.7785242052678365,7.691919191919192,13.72222222222222,3.484682851506054,7.902777777777778,13.916666666666666,5.401113314335624,6.8011695906432745,13.833333333333334,4.936768066270556,5.9914529914529915,14.27777777777778,4.68161296493502,9.609649122807017,13.916666666666666,4.6818579321895255,8.619444444444444,13.25,5.178534921857713,9.464285714285715,13.77777777777778,4.622019182283286,6.811507936507937,13,4.773268327223377,9.030701754385966,13.88888888888889,5.216620113263747,7.857407407407408,14.02777777777778,5.585937427413121,6.941666666666666,13.916666666666666,5.0378916722796285,8.147435897435898,13.833333333333334,4.339344486551641,8.587719298245615,13.88888888888889,5.354216310620716,10.903594771241831,14.194444444444445,4.697382767632415,8.305555555555555,13.916666666666666,4.908569504539656,7.578703703703704,12.27777777777778,4.047133456619175,7.68482905982906,13.88888888888889,5.163774234025051,6.8505291005291005,13.555555555555555,5.056200174032118,6.403409090909091,13.61111111111111,4.437836207400714
V1-2024.08.01-E1.A15.csv,5.635304659498208,12.583333333333334,4.438623166474624,7.945906432748538,13.666666666666666,4.934268500128702,9.88425925925926,15.52777777777778,5.56945361269273,8.334876543209877,15.63888888888889,5.780153422349208,6.233333333333333,13.416666666666666,4.998900342038199,6.957671957671958,13.305555555555555,4.478098443229509,9.071111111111112,11,2.2929861521228516,8.747685185185185,12.63888888888889,4.228106916091643,6.593055555555556,13.305555555555555,4.707185165944158,7.724074074074074,12.5,5.1519938721157885,8.942982456140351,13.36111111111111,4.65365500929015,7.351010101010101,13.194444444444445,4.634366936525085,9.646464646464647,15.305555555555555,5.360522289326469,7.423611111111111,17.36111111111111,6.416321940395319,7.001068376068376,14.333333333333334,4.660501753104836,6.288773148148148,13.97222222222222,4.090873851630537,10.08974358974359,14.555555555555555,4.99736496726202,7.322222222222223,14.25,5.1961887214650835,7.312071330589849,14.27777777777778,3.7899524808622633,9.42251461988304,14.13888888888889,3.2280648783751777,7.704059829059829,14.25,3.8668737357365517,5.494152046783626,11.666666666666666,4.595313364354222,9.738425925925926,15.305555555555555,5.457614435987756,6.962121212121212,14.194444444444445,3.668014677799681,6.6607142857142865,14.27777777777778,5.319528726334932,7.2253086419753085,13.833333333333334,4.140497115798849,6.659722222222222,13.055555555555555,4.721029261077569,7.277777777777778,13.833333333333334,4.397255801731187,8.972222222222223,14.86111111111111,4.080097159106433,7.016460905349795,12.88888888888889,3.989291167084077,5.962962962962963,14.13888888888889,5.486494147647803,7.1722222222222225,12.86111111111111,4.239036234821538,5.3417658730158735,12.944444444444445,3.814887252420083,8.580128205128204,14.13888888888889,4.881524294694856,7.50462962962963,13.72222222222222,5.996875745383946,8.292592592592593,12.86111111111111,4.361665451912067,7.068376068376068,12.27777777777778,3.5989577427973893,7.151515151515151,14.083333333333334,5.7614730212964576,7.431372549019607,13.97222222222222,5.029553071003925,8.705555555555556,14.13888888888889,5.8333597882998,12.280864197530864,14.083333333333334,3.0517477676875155,10.078703703703704,14.083333333333334,4.673083920289809,8.875925925925927,14.083333333333334,5.716815008281996,7.362268518518518,14.194444444444445,5.68246046138824,8.691176470588236,14.13888888888889,5.0688059182433856,8.58187134502924,13.97222222222222,5.300305023350357,6.738888888888889,13.72222222222222,4.781018552731149,5.656349206349207,14.083333333333334,4.423711634464994
V1-2024.08.01-E1.A19.csv,5.599074074074074,14.25,4.904118364542893,5.753623188405797,11.666666666666666,3.7475796935825274,9.064814814814815,11.13888888888889,3.0161644421992033,7.341269841269841,13.666666666666666,4.47216306773458,7.876388888888888,12.805555555555555,4.539136319638914,6.777777777777778,12.86111111111111,4.173838624740218,9.006172839506172,12.166666666666666,2.7110875982646476,8.128968253968255,11.36111111111111,3.6191004182629656,6.741228070175438,10.22222222222222,3.35601915885683,7.7444444444444445,12.166666666666666,4.233787418882677,7.28587962962963,12.166666666666666,3.615238065082482,5.728174603174603,11.055555555555555,4.026446561198667,8.125,12.166666666666666,3.673406619451876,8.615384615384615,13.11111111111111,4.152210201425474,6.532738095238096,10.333333333333334,3.1149947612052067,6.251089324618737,13.916666666666666,3.9381716976921552,7.542483660130719,12.22222222222222,4.400226188935986,7.431818181818182,11.13888888888889,3.6780623345011256,6.733333333333333,12.22222222222222,3.801444544113748,6.383744855967078,10.11111111111111,3.079818558008164,5.828828828828829,12.166666666666666,3.455208399714238,5.014705882352941,9.083333333333334,3.112011861901064,8.318452380952381,12.38888888888889,3.49245939731731,5.383928571428571,11.97222222222222,3.335159424118096,5.6646825396825395,9.36111111111111,3.0119945459824145,5.4452614379084965,10.22222222222222,3.232636465669889,5.287581699346405,10.38888888888889,4.122765729280897,6.039972899728998,13.305555555555555,3.808828928672065,7.179012345679013,11.666666666666666,3.459406548655789,7.444063926940639,11.11111111111111,3.4659588359118154,6.146825396825396,11.61111111111111,3.840734039161172,6.826023391812865,11.97222222222222,4.312726426982161,5.456275720164609,11.72222222222222,3.5342472820671897,5.858506944444445,11.36111111111111,4.376919612860312,6.006535947712418,10.694444444444445,3.8080578934827387,6.397222222222222,10.63888888888889,3.4619684856987663,5.675925925925926,9.97222222222222,3.7550328758724616,7.273148148148148,13.47222222222222,4.35223385447808,7.263888888888889,11.11111111111111,4.225158615148821,5.916666666666667,11.666666666666666,4.06591642969397,7.593253968253968,10.944444444444445,3.444971822441251,9.315656565656566,13.61111111111111,3.9261306861211542,8.63888888888889,11.444444444444445,3.5673902433218805,6.375992063492063,11.305555555555555,3.881514776260058,8.122549019607844,11.72222222222222,3.6419894925286616,6.8739316239316235,10.416666666666666,3.0874420149423902,5.391203703703704,11.666666666666666,3.836307015978324,5.1938131313131315,11.305555555555555,3.6067579040055695
V1-2024.08.01-E1.A21.csv,4.993464052287582,14.13888888888889,4.8557139775271985,7.439814814814815,14.694444444444445,5.25264267616929,9.83994708994709,14.38888888888889,4.613594585251347,9.38888888888889,13.61111111111111,4.521678463987377,7.334656084656085,12.583333333333334,4.666306832939909,8.82716049382716,13.25,3.6865493254741017,10.627777777777778,13.166666666666666,3.2276363928273195,6.962962962962963,10.833333333333334,3.506633715083141,6.105820105820106,12.333333333333334,4.510050667706434,7.220486111111112,12.52777777777778,4.669382683509858,7.365942028985508,15.11111111111111,5.502248368199408,6.212301587301587,12.694444444444445,4.310778568201092,8.551282051282051,12.86111111111111,4.323035695280042,9.037878787878787,13.72222222222222,4.762220678553839,8.757936507936508,14.333333333333334,3.814609493883866,6.259099616858237,13.833333333333334,3.958046954282698,6.469298245614035,12.694444444444445,5.279709642670604,7.25,11.666666666666666,4.1807580649036025,7.338255977496484,14.13888888888889,3.9125090567078114,6.9567901234567895,10.416666666666666,3.051807465516847,7.473148148148148,12.63888888888889,3.526963004632131,4.245614035087719,8.277777777777779,2.909710446039618,7.120098039215686,17.11111111111111,5.057561117474329,4.097597597597598,7.638888888888889,2.2746385852826423,3.5185185185185186,6.833333333333333,2.2471747236659474,5.367283950617284,10.416666666666666,3.0498439482956363,5.298611111111111,10.833333333333334,4.069199524926561,5.98800505050505,12.944444444444445,3.7402010826872085,9.103174603174603,12.63888888888889,2.2166099765993543,6.750334672021419,11.72222222222222,3.503561803321594,6.525462962962963,11.555555555555555,4.079568771315817,6.645833333333333,12.694444444444445,4.587924114135175,5.264336917562724,12.02777777777778,3.5909333347360284,5.862745098039215,13.36111111111111,5.089412572376,7.3739316239316235,12.444444444444445,4.118465259499045,8.266666666666667,10.833333333333334,3.603361648176395,6.886904761904763,11.13888888888889,3.8268163400891484,8.40909090909091,13.916666666666666,4.753469460816632,7.3921568627450975,11.97222222222222,4.551413283944187,6.375730994152047,12.88888888888889,4.7918287539328395,11.261574074074074,14.194444444444445,2.658854780700888,8.81140350877193,14.083333333333334,4.5611564010639265,8.225694444444445,14.02777777777778,5.28576272182552,6.104166666666667,13.555555555555555,4.560832190736926,7.578703703703703,14.13888888888889,5.043261014763719,7.7644927536231885,13.916666666666666,5.449858609542301,6.8011695906432745,11.72222222222222,4.098226630998327,5.825483091787439,12.583333333333334,3.966702385302224
V1-2024.08.01-E1.A23.csv,4.71078431372549,14.194444444444445,4.985309121358131,7.563271604938271,15,5.26423102821348,8.926388888888889,15.416666666666666,5.083587177696707,8.815359477124183,14.555555555555555,5.21750988977415,8.782407407407407,14.194444444444445,5.6378664898950515,7.6125,14.38888888888889,4.496970995225991,9.339506172839506,14.13888888888889,4.3769959194022166,9.330808080808081,14.27777777777778,5.222642632980875,6.86388888888889,14.27777777777778,4.611083808839062,8.886752136752136,14.083333333333334,5.264767853157598,7.351449275362319,14.5,5.5542082248531255,9.431818181818182,12.694444444444445,3.372692710094233,6.977124183006536,16.13888888888889,5.3569287378968244,8.356481481481481,16.02777777777778,5.490999079778328,6.9300411522633745,12.5,3.6972658910966123,6.573529411764706,14.194444444444445,3.934666376155482,7.651041666666666,14.194444444444445,5.856839489130663,6.9944444444444445,11.61111111111111,3.9052521702230125,6.8936899862825785,13.97222222222222,4.187235780597955,7.657777777777778,12.88888888888889,2.809010981728845,6.590686274509804,11.72222222222222,3.497141615283008,5.562962962962963,10.166666666666666,3.6411671449608876,7.606770833333334,15.166666666666666,5.201534316724109,5.149074074074074,11.305555555555555,3.213958250486994,5.715811965811966,12.38888888888889,4.361113379424891,6.455555555555556,13.416666666666666,3.78786825727086,7.271367521367521,11.805555555555555,4.148589704190233,7.40359477124183,14.916666666666666,4.750136525565284,10.015873015873016,13.52777777777778,2.10077093852595,7.147916666666666,10.833333333333334,2.8998284130225103,7.516666666666667,13.666666666666666,4.855670676941353,9.59548611111111,13.916666666666666,4.341362086778586,5.599137931034483,13.916666666666666,4.034435621466796,4.945195195195195,13.97222222222222,4.949022045626488,8.871212121212121,13.72222222222222,4.851009706644776,8.200396825396826,12.86111111111111,4.471779966605327,7.205128205128205,12.583333333333334,5.059986591713996,7.228009259259259,14.86111111111111,5.659107271749557,6.008771929824562,10.833333333333334,4.112758810527501,6.673976608187134,13.88888888888889,5.1463063094246335,11.166666666666666,13.97222222222222,3.508318548789508,9.299603174603174,13.97222222222222,4.564513407165787,6.616161616161617,13.77777777777778,5.265131300404246,9.447712418300654,13.88888888888889,4.981378154021473,8.703125,13.916666666666666,4.423675067855581,7.871527777777778,13.88888888888889,4.886224381639618,6.9603174603174605,11.416666666666666,3.7141555566667055,6.167344173441735,14.13888888888889,4.5532958818348135
V1-2024.08.01-E1.A35.csv,4.9297385620915035,12.02777777777778,4.250763203045647,7.010233918128655,13.52777777777778,5.164801290487949,9.596491228070175,13.11111111111111,3.817335202346319,8.171957671957673,13.61111111111111,5.165439064492287,8.608333333333333,13.47222222222222,5.318723135252829,7.714912280701754,14.333333333333334,4.643523984573267,9.818627450980392,12.27777777777778,2.9781242939297226,6.5625,11.916666666666666,4.303571824969916,8.364583333333334,11.77777777777778,4.1362329907670174,8.658119658119658,11.666666666666666,4.010874246228204,6.292735042735043,11.86111111111111,4.506923554269208,9.503086419753085,11.97222222222222,3.8601978447417298,6.442901234567901,13.11111111111111,5.058862599164385,7.4252136752136755,12.86111111111111,5.05722632922263,9.78042328042328,13.88888888888889,3.5903452579291906,6.373333333333333,13.97222222222222,4.283178850251307,7.529411764705883,12.944444444444445,5.372168276726266,6.794444444444444,11.86111111111111,4.136354763197098,6.024382716049383,14.805555555555555,4.381288611545557,9.206521739130435,13.194444444444445,3.1105003243214058,6.053872053872054,12.22222222222222,3.7565011765737144,6.339869281045752,11.444444444444445,3.7165110804993193,9.438888888888888,15.305555555555555,4.401338998466701,5.361111111111112,14.75,3.650724477273251,3.6198830409356724,7.555555555555555,2.4626157620701354,4.059876543209876,8.472222222222221,2.436683872663556,4.654970760233918,11.13888888888889,3.803384482411082,5.8813131313131315,14.25,4.206857684828846,5.274410774410774,10.22222222222222,2.7163410604242886,6.764236111111111,12.083333333333334,3.967113091662028,7.402777777777778,12.083333333333334,4.458354967064161,7.567901234567901,13.11111111111111,5.241639452723171,4.473566308243727,11.194444444444445,3.2740301019019604,5.026143790849673,13.36111111111111,4.74132569440905,6.271241830065359,13.916666666666666,5.144399536076379,6.083333333333333,11.916666666666666,4.1085139443934855,6.322649572649573,12.52777777777778,4.492800288437292,7.633101851851852,12.583333333333334,4.492254764533703,7.505208333333333,12.166666666666666,4.626538435600696,5.133101851851852,12.166666666666666,4.384315319908821,10.506172839506172,12.02777777777778,2.330428821286691,8.511111111111111,13.833333333333334,5.180195141344017,8.291666666666666,12.333333333333334,4.061463263613844,8.898611111111112,13.11111111111111,4.040901939268141,6.795833333333333,12.805555555555555,4.489476495542503,7.360042735042735,12.694444444444445,4.387246392862032,5.659420289855072,10.77777777777778,3.348138599897903,5.450810185185185,12.333333333333334,3.2633776300114294
V1-2024.08.01-E1.A44.csv,5.972222222222222,14.02777777777778,5.955881042579034,8.393518518518519,15.52777777777778,5.48158475473874,11.794444444444444,19.27777777777778,6.04444882119356,11.36111111111111,16.75,5.755085870296428,7.627777777777778,13.52777777777778,5.183236023230529,8.562091503267974,16.694444444444443,5.612808542515147,7.859848484848485,14.25,5.213761561227882,9.288461538461538,13.833333333333334,4.377939025477006,7.759803921568627,14.194444444444445,5.5615414035341315,7.4907407407407405,13.97222222222222,5.207824490134727,7.932367149758455,14.555555555555555,5.415325048089913,5.855555555555555,11.805555555555555,4.117838232708805,8.711538461538462,12.944444444444445,4.629405621361219,9.491666666666667,15.166666666666666,5.771572671065806,7.816666666666666,14.194444444444445,4.503884925691188,5.9013409961685825,14.083333333333334,4.283954087944987,8.100694444444445,14.63888888888889,5.2657452995441,7.111111111111112,12.694444444444445,4.808328964915177,7.1998644986449865,13.416666666666666,3.9618268799251313,8.657004830917874,12.75,3.4570132434040515,8.421810699588477,14.13888888888889,4.350387197710632,3.782828282828283,9.666666666666666,3.0222892874459117,6.534722222222222,15.305555555555555,4.78215181377773,4.968855218855219,11.13888888888889,2.6219739095713512,3.986111111111111,11.61111111111111,4.109777760284027,5.86437908496732,13.833333333333334,3.6865962099884793,5.511695906432749,9.444444444444445,3.3091757822467063,6.803472222222222,14.944444444444445,3.7243338585488717,7.292181069958848,13.166666666666666,4.01258089748109,5.3528693528693525,10.833333333333334,3.041780099653556,7.358333333333333,13.833333333333334,5.266255290752621,7.693121693121693,14.02777777777778,5.6690250824165185,4.496863799283154,13.416666666666666,3.807445068384198,5.723063973063973,14.02777777777778,4.943446981398076,11.940972222222221,13.916666666666666,2.346168285032666,7.883333333333334,14.13888888888889,5.225347342530273,5.292483660130719,13.52777777777778,4.775285178760476,7.703282828282829,14.444444444444445,5.931099261123486,6.673202614379085,14.083333333333334,5.345801844287515,9.013374485596708,13.88888888888889,5.552976807329811,11.381944444444445,14.02777777777778,3.044864791633054,6.981111111111112,13.11111111111111,4.668806828478353,7.309523809523809,11,3.664638388025643,9.776234567901234,13.833333333333334,4.10776970973534,7.5625,13.833333333333334,4.677274362735725,8.101851851851851,13.77777777777778,5.888045886551829,7.671296296296297,13.916666666666666,4.964509573097811,7.358730158730159,13.88888888888889,4.638538456043657
V1-2024.08.01-E1.A48.csv,4.76951951951952,12.5,4.0995147638564315,6.985380116959065,11.555555555555555,4.311976180598849,8.67989417989418,13.055555555555555,4.38171547251409,9.29783950617284,12.27777777777778,3.716117879552652,7.701388888888889,11.666666666666666,4.170016927943726,6.587121212121212,12.22222222222222,4.034010826232375,7.650925925925926,11.13888888888889,3.253536270225312,8.166666666666668,10.88888888888889,3.7671418907032637,5.560185185185185,10.88888888888889,3.433896373117008,5.691798941798942,11.305555555555555,4.3539919312972195,5.964285714285714,12.166666666666666,4.716274741376786,9.447222222222221,12.22222222222222,3.1214128932154126,6.550653594771242,11.5,4.170394574154757,7.146825396825397,12.694444444444445,4.717084039342014,6.390804597701149,11.805555555555555,3.8770008988538494,6.523965141612201,13,4.217365699662115,7.3503086419753085,12.27777777777778,4.911999177470479,7.660493827160494,11.97222222222222,4.372834070951164,7.480263157894737,12.944444444444445,3.6910854007997975,6.267241379310344,11.97222222222222,3.636975549575356,6.617383512544802,12.083333333333334,3.5123072101026205,4.2023809523809526,11.36111111111111,4.000011022912502,10.20138888888889,13.916666666666666,3.5489753611140995,6.832175925925926,12.75,2.9819469242170853,5.232142857142857,10.416666666666666,3.8665967786268216,5.836507936507937,10.63888888888889,3.3844445532645087,5.808479532163743,12.75,4.677199081686523,7.214714714714715,14.333333333333334,4.001915954080713,8.17550505050505,14.27777777777778,4.54021635471178,7.761111111111111,11.97222222222222,3.3778280332518738,7.3939393939393945,12.75,4.639933651176235,7.261695906432749,13,4.466316895101059,5.787037037037037,14.444444444444445,4.324384158918986,6.8693415637860085,12.52777777777778,4.432869642002524,8.282407407407408,12.5,4.505652288399328,8.613095238095237,12.166666666666666,3.8986212815769323,6.761111111111111,11.61111111111111,4.348325713183927,7.943181818181818,11.5,4.215372099767804,7.101307189542484,12.333333333333334,4.617339555777532,5.8240740740740735,12.22222222222222,4.930202126091305,10.444444444444445,12.38888888888889,1.9645390248724799,8.926900584795321,13.61111111111111,3.6214383492304174,7.741161616161616,11.416666666666666,3.958173313052847,7.601010101010101,12.86111111111111,4.755419766506825,5.763333333333334,11.916666666666666,4.434958917138672,6.944444444444445,12.333333333333334,4.16464457106392,5.767195767195767,11.666666666666666,4.466701874087993,6.745495495495495,13.666666666666666,4.340383398781586
