archivo,MeanVel_Int1_Sub1,MeanVel_Int1_Sub2,MeanVel_Int1_Sub3,MeanVel_Int2_Sub1,MeanVel_Int2_Sub2,MeanVel_Int2_Sub3,MeanVel_Int3_Sub1,MeanVel_Int3_Sub2,MeanVel_Int3_Sub3,MeanVel_Int4_Sub1,MeanVel_Int4_Sub2,MeanVel_Int4_Sub3,MeanVel_Int5_Sub1,MeanVel_Int5_Sub2,MeanVel_Int5_Sub3,MeanVel_Int6_Sub1,MeanVel_Int6_Sub2,MeanVel_Int6_Sub3,MeanVel_Int7_Sub1,MeanVel_Int7_Sub2,MeanVel_Int7_Sub3,MeanVel_Int8_Sub1,MeanVel_Int8_Sub2,MeanVel_Int8_Sub3,MeanVel_Int9_Sub1,MeanVel_Int9_Sub2,MeanVel_Int9_Sub3,MeanVel_Int10_Sub1,MeanVel_Int10_Sub2,MeanVel_Int10_Sub3,MeanVel_Int11_Sub1,MeanVel_Int11_Sub2,MeanVel_Int11_Sub3,MeanVel_Int12_Sub1,MeanVel_Int12_Sub2,MeanVel_Int12_Sub3,MeanVel_Int13_Sub1,MeanVel_Int13_Sub2,MeanVel_Int13_Sub3,MeanVel_Int14_Sub1,MeanVel_Int14_Sub2,MeanVel_Int14_Sub3,MeanVel_Int15_Sub1,MeanVel_Int15_Sub2,MeanVel_Int15_Sub3,MeanVel_Int16_Sub1,MeanVel_Int16_Sub2,MeanVel_Int16_Sub3,MeanVel_Int17_Sub1,MeanVel_Int17_Sub2,MeanVel_Int17_Sub3,MeanVel_Int18_Sub1,MeanVel_Int18_Sub2,MeanVel_Int18_Sub3,MeanVel_Int19_Sub1,MeanVel_Int19_Sub2,MeanVel_Int19_Sub3,MeanVel_Int20_Sub1,MeanVel_Int20_Sub2,MeanVel_Int20_Sub3,MeanVel_Int21_Sub1,MeanVel_Int21_Sub2,MeanVel_Int21_Sub3,MeanVel_Int22_Sub1,MeanVel_Int22_Sub2,MeanVel_Int22_Sub3,MeanVel_Int23_Sub1,MeanVel_Int23_Sub2,MeanVel_Int23_Sub3,MeanVel_Int24_Sub1,MeanVel_Int24_Sub2,MeanVel_Int24_Sub3,MeanVel_Int25_Sub1,MeanVel_Int25_Sub2,MeanVel_Int25_Sub3,MeanVel_Int26_Sub1,MeanVel_Int26_Sub2,MeanVel_Int26_Sub3,MeanVel_Int27_Sub1,MeanVel_Int27_Sub2,MeanVel_Int27_Sub3,MeanVel_Int28_Sub1,MeanVel_Int28_Sub2,MeanVel_Int28_Sub3,MeanVel_Int29_Sub1,MeanVel_Int29_Sub2,MeanVel_Int29_Sub3,MeanVel_Int30_Sub1,MeanVel_Int30_Sub2,MeanVel_Int30_Sub3,MeanVel_Int31_Sub1,MeanVel_Int31_Sub2,MeanVel_Int31_Sub3,MeanVel_Int32_Sub1,MeanVel_Int32_Sub2,MeanVel_Int32_Sub3,MeanVel_Int33_Sub1,MeanVel_Int33_Sub2,MeanVel_Int33_Sub3,MeanVel_Int34_Sub1,MeanVel_Int34_Sub2,MeanVel_Int34_Sub3,MeanVel_Int35_Sub1,MeanVel_Int35_Sub2,MeanVel_Int35_Sub3,MeanVel_Int36_Sub1,MeanVel_Int36_Sub2,MeanVel_Int36_Sub3,MeanVel_Int37_Sub1,MeanVel_Int37_Sub2,MeanVel_Int37_Sub3,MeanVel_Int38_Sub1,MeanVel_Int38_Sub2,MeanVel_Int38_Sub3,MeanVel_Int39_Sub1,MeanVel_Int39_Sub2,MeanVel_Int39_Sub3,MeanVel_Int40_Sub1,MeanVel_Int40_Sub2,MeanVel_Int40_Sub3,MeanVel_Int41_Sub1,MeanVel_Int41_Sub2,MeanVel_Int41_Sub3,MeanVel_Int42_Sub1,MeanVel_Int42_Sub2,MeanVel_Int42_Sub3,MeanVel_Int43_Sub1,MeanVel_Int43_Sub2,MeanVel_Int43_Sub3,MeanVel_Int44_Sub1,MeanVel_Int44_Sub2,MeanVel_Int44_Sub3,MeanVel_Int45_Sub1,MeanVel_Int45_Sub2,MeanVel_Int45_Sub3,MeanVel_Int46_Sub1,MeanVel_Int46_Sub2,MeanVel_Int46_Sub3,MeanVel_Int47_Sub1,MeanVel_Int47_Sub2,MeanVel_Int47_Sub3,MeanVel_Int48_Sub1,MeanVel_Int48_Sub2,MeanVel_Int48_Sub3
V1-2024.08.01-E1.A02.csv,0.475,6.283333333333333,10.75,4.314814814814815,12.648148148148149,4.912037037037037,10.703703703703704,13.24074074074074,6.0509259259259265,11.666666666666666,14.094444444444445,5.083333333333333,7.212962962962963,7.888888888888888,5.512345679012346,5.569444444444445,10.189814814814815,8.810185185185185,2.9523809523809526,11.103174603174603,9.904761904761905,3.15,10.116666666666667,9.777777777777779,4.4907407407407405,5.393518518518518,11.99074074074074,4,10.2,10.743055555555555,6.697916666666667,10.5,4.615079365079365,6.750000000000001,10.055555555555557,10.435185185185185,3.7175925925925926,5.527777777777778,11.933333333333332,1.7944444444444445,6.983333333333333,12.544444444444446,4.993827160493828,10.87037037037037,6.746527777777778,3.654513888888889,6.555555555555555,9.714814814814815,1.9722222222222223,9.36574074074074,11.555555555555555,3.4097222222222223,9.1875,9.101851851851851,8.340811965811966,8.298076923076923,5.461538461538462,4.08641975308642,9.929012345679013,8.790123456790123,6.159722222222222,10.239583333333334,9.579365079365079,3.060185185185185,8.50925925925926,2.814814814814815,4.736111111111112,9.992424242424242,6.143939393939394,3.9222222222222225,7.361111111111112,4.6419753086419755,5.238095238095238,4.425925925925926,1.384259259259259,4.403846153846154,4.474537037037037,5.770833333333333,1.4365079365079365,3.892857142857143,8.202380952380953,7.589285714285714,6.880952380952381,3.4484126984126986,5.703703703703703,9.700617283950617,5.947530864197531,5.36,8.32986111111111,8.934027777777777,2.9583333333333335,8.597222222222221,8.819444444444445,4.310185185185186,11.277777777777779,10.71111111111111,6.257716049382716,6.686728395061728,3.4814814814814814,2.8564814814814814,3.257575757575758,10.780303030303031,3.1805555555555554,10.381944444444445,9.98611111111111,3.661111111111111,9.633333333333335,10.21111111111111,4.283333333333333,9.133333333333333,9.402777777777777,6.795138888888889,11.01984126984127,5.686507936507937,5.689814814814814,11.310185185185185,3.2962962962962963,8.797619047619047,4.746031746031745,5.157407407407407,8.777777777777777,9.95138888888889,10.351851851851851,4.84920634920635,11.94047619047619,8.708333333333334,3.913194444444444,10.277777777777777,5.8809523809523805,6.267361111111111,11.239583333333332,5.146825396825397,8.392857142857142,10.351851851851853,4.231481481481482,6.416666666666666,9.87962962962963,4.361111111111112,5.563492063492063,9.404761904761905,4.699074074074074,6.961279461279461,4.1953125,2.232638888888889
V1-2024.08.01-E1.A07.csv,0.6277777777777778,9.972222222222221,7.686111111111111,5.972222222222222,11.231481481481481,5.911111111111111,8.781746031746032,13.281746031746032,4.515873015873016,6.372222222222222,15.644444444444444,11.590277777777779,4.130952380952381,9,11.930555555555555,5.099206349206349,8.369047619047619,9.8015873015873,5.013888888888889,13.962962962962964,11.811111111111112,3.8796296296296298,12.351851851851853,2.738888888888889,6.935185185185185,10.981481481481481,5.712962962962963,4.877777777777777,14.044444444444444,11.333333333333332,2.435185185185185,13.787037037037036,12.231481481481481,4.061111111111111,3.261111111111111,10.027777777777777,3.5,12.604166666666666,12.67361111111111,0.22222222222222224,8.86111111111111,13.777777777777779,7.030555555555556,5.462962962962964,7.345679012345679,3.4151234567901234,5.567901234567901,8.392156862745098,1.8425925925925926,12.100000000000001,11.45,3.833333333333333,6.152777777777778,10.175925925925926,8.396090534979423,6.859053497942387,5.232905982905983,6.3765432098765435,12.725694444444445,8.791666666666666,4.25,9.713888888888889,6.858333333333333,2.5902777777777777,3.5277777777777777,6.055555555555555,8,11.28125,10.534722222222221,4.941358024691358,6.114197530864198,6.795138888888889,5.75,3.759259259259259,1.6018518518518519,4.782051282051282,4.237179487179487,7.458333333333333,0.6611111111111112,7.98888888888889,11.294444444444444,8.313131313131313,9.373737373737374,4.930555555555555,5.85,10.66388888888889,4.861111111111111,5.9366666666666665,8.923333333333334,9.273333333333333,2.4907407407407405,10.518518518518519,10.74074074074074,2.6944444444444446,11.537037037037038,8.300925925925926,4.174603174603175,4.609788359788359,3.7896825396825395,3.2194444444444446,3.761111111111111,12.094444444444445,1.8425925925925926,12.255555555555555,6.933333333333333,4.783333333333333,10.994444444444445,8.381944444444445,4.877777777777778,8.950000000000001,5.027777777777778,3.0476190476190474,11.908730158730158,11.166666666666666,3.1250000000000004,9.99074074074074,5.6574074074074066,6.143518518518518,12.328703703703704,2.761111111111111,5.416666666666667,12.320987654320989,10.950617283950619,3.7901234567901234,5.410493827160494,11.901234567901236,5.198412698412699,8.277777777777779,8.953703703703704,4.120370370370371,13.773148148148149,12.372222222222224,4.563492063492063,6.222222222222222,12.99074074074074,7.186507936507936,13.662037037037038,7.726851851851851,6.285714285714286,11.265873015873016,5.194444444444445,10.145299145299145,4.450854700854701,3.717948717948718
V1-2024.08.01-E1.A12.csv,5.436507936507937,2.1825396825396823,7.858333333333333,3.555555555555556,11.412037037037036,8.00925925925926,13.342592592592592,13.518518518518519,2.615740740740741,12.027777777777777,15.427777777777777,4.236111111111111,11.73611111111111,14.277777777777779,7.027777777777778,6.238095238095238,11.956349206349206,2.6481481481481484,7.75462962962963,11.01388888888889,9.907407407407408,3.9722222222222223,13.3,3.561111111111111,4.111111111111111,13.01111111111111,11.1875,2.5634920634920633,5.078703703703703,11.226851851851851,3.083333333333333,11.13888888888889,12.185185185185183,3.888888888888889,5.430555555555555,11.597222222222221,1.6388888888888888,11.072222222222223,12.000000000000002,1.6666666666666667,8.8125,16.342592592592595,5.8500000000000005,7.708333333333334,6.3580246913580245,3.549382716049383,8.106209150326798,8.119281045751634,2.734126984126984,8.765873015873016,9.273148148148149,2.2037037037037037,11.324074074074074,12.388888888888888,10.56280193236715,11.922705314009661,5.317632850241546,5.305555555555555,10.12037037037037,10.163194444444445,5.04320987654321,11.055555555555555,8.8125,4.289351851851852,7.499999999999998,11.651515151515152,2.324074074074074,6.3351851851851855,10.801587301587302,8.863888888888889,3.7222222222222223,3.7376543209876543,7.930555555555555,6.152777777777778,5.064814814814815,8.571428571428571,5.166666666666667,5.200854700854701,1.8287037037037037,9.125,6.655555555555555,10.479166666666666,6.752314814814814,5.704545454545454,10.092592592592593,13.337962962962962,14.194444444444445,6.14957264957265,7.068376068376068,9.944444444444445,3.875,12.231481481481481,8.944444444444445,6.146825396825396,8.907407407407408,5.458333333333333,5.720679012345679,8.903594771241831,3.366013071895425,6.448412698412699,9.222222222222223,13.685185185185185,3,11.87037037037037,12.86111111111111,5.288888888888889,11.638888888888891,11.965277777777779,6.316666666666666,7.466666666666667,6.611111111111111,7.007936507936508,13.833333333333334,6.587962962962964,3.922222222222222,13.561111111111112,6.088888888888889,5.9523809523809526,9.384920634920636,5.24537037037037,4.3500000000000005,7.958333333333334,13.083333333333332,6.321428571428571,13.805555555555557,6.013888888888888,5.625,13.828703703703706,13.727777777777778,5.857142857142858,12.297619047619047,6.50462962962963,7.675925925925926,10.976851851851851,4.083333333333333,3.817901234567901,13.305555555555555,5.7118055555555545,2.507936507936508,5.511904761904762,12.531746031746032,7.261111111111111,6.264814814814815,5.632936507936508
V1-2024.08.01-E1.A15.csv,1.654040404040404,7.552777777777778,8.097222222222221,4.904761904761905,12.625,6.814814814814815,4.6342592592592595,14.481481481481483,10.537037037037036,3.2037037037037037,14.125,7.675925925925926,2.9506172839506175,8.756944444444445,7.402777777777778,4.912698412698413,11.884920634920634,4.075396825396825,6.978395061728395,10.131944444444445,10.364583333333334,3.6041666666666665,10.722222222222223,11.916666666666668,4.214285714285714,9.968253968253968,5.430555555555556,1.2,10.033333333333333,11.938888888888888,6.07936507936508,12.75,8.476851851851851,5.493055555555555,5.138888888888888,12.777777777777779,3.9791666666666665,11.333333333333334,14.953703703703706,3.0416666666666665,6.794444444444444,13.31111111111111,6.552469135802469,7.385802469135802,7.072916666666666,3.4409722222222223,7.536458333333333,7.888888888888888,5.161111111111111,13.868055555555555,12.472222222222223,2.3819444444444446,8.666666666666668,12.564814814814815,8.665637860082304,8.404320987654321,4.866255144032922,6.5,12.62962962962963,9.625,7.037037037037037,6.679012345679013,9.60763888888889,4.174603174603175,4.106481481481482,8.421296296296296,7.128472222222222,8.208333333333334,13.878472222222221,4.763888888888889,9.194444444444445,7.242063492063492,6.466666666666668,7.872222222222223,5.388888888888889,7.83641975308642,5.87962962962963,7.959876543209877,4.49537037037037,4.694444444444445,11.222222222222223,7.770833333333333,10.51010101010101,3.5075757575757573,8.163194444444445,12.857142857142858,6.011904761904762,5.224279835390947,7.239711934156379,8.585390946502057,1.0347222222222223,5.673611111111111,11.180555555555555,5.662698412698413,9.519841269841269,6.194444444444445,6.440058479532164,6.2105263157894735,3.265432098765432,4.685185185185185,9.006172839506172,12.48263888888889,1.1736111111111112,7.861111111111111,13.479166666666666,3.5833333333333326,10.027777777777779,11.266666666666667,4.983333333333333,9.13888888888889,7.604166666666667,2.8958333333333335,5.944444444444445,13.222222222222221,5.226851851851851,10.342592592592592,6.583333333333333,5.6722222222222225,13.961111111111112,6.483333333333333,8.87037037037037,13.944444444444445,14.027777777777779,5.087962962962963,13.49537037037037,11.652777777777779,2.183333333333333,10.861111111111112,13.583333333333332,7.836805555555555,9.51388888888889,4.736111111111111,8.88425925925926,12.11574074074074,4.35,6.948412698412698,13.833333333333334,5.236111111111112,5.575396825396825,11.333333333333332,2.736111111111111,8.502314814814815,5.1606280193236715,3.1823671497584543
V1-2024.08.01-E1.A19.csv,0.9388888888888889,6.541666666666667,9.316666666666666,9.03125,3.6597222222222223,4.400793650793651,9.805555555555555,10.658730158730158,6.73015873015873,10.178571428571429,5.607142857142857,6.238095238095238,11.194444444444445,5.103174603174603,7.2407407407407405,5.416666666666667,11.21031746031746,3.9007936507936507,6.587962962962963,11.074074074074074,9.356481481481481,4.061111111111111,10.127777777777778,10.715277777777779,4.083333333333333,9.74074074074074,6.842592592592593,2.85,10.361111111111112,10.022222222222222,6.479166666666667,9.89236111111111,5.486111111111111,3.8444444444444446,3.861111111111111,10.416666666666664,4.205555555555556,9.483333333333333,11.32638888888889,4.572222222222222,10.07638888888889,12.208333333333332,4.663888888888889,8.401234567901234,6.7407407407407405,2.7140522875816995,7.15359477124183,8.88562091503268,2.226851851851852,10.087962962962964,10.866666666666665,3.625,10.118055555555557,8.925925925925926,8.110082304526749,6.458847736625514,5.588675213675214,4.827160493827161,9.064814814814815,5.2592592592592595,5.42948717948718,5.724537037037037,6.3657407407407405,3.9953703703703702,3.648148148148148,7.877777777777778,6.3,10.94753086419753,7.932098765432098,7.169444444444444,4.577160493827161,4.20679012345679,4.9222222222222225,6.811111111111111,5.159722222222222,5.418981481481481,4.911616161616162,6.007575757575757,1.4212962962962963,9.125,5.322222222222222,9.476190476190476,6.190476190476191,2.177350427350427,7.805555555555555,6.62037037037037,7.111111111111111,5.682222222222222,8.030092592592592,8.693287037037036,4.116666666666666,6.6,8.118055555555555,7.146825396825396,9.25462962962963,4.023148148148148,6.5663580246913575,6.171296296296297,3.631172839506173,2.080808080808081,5.143939393939394,10.8,3.814814814814815,9.851851851851851,4.022222222222222,5.488095238095237,4.809523809523809,9.310185185185185,4.055555555555555,6.3166666666666655,6.655555555555556,5.260416666666667,11.145833333333332,5.413194444444445,6.222222222222222,10.61574074074074,4.953703703703704,6.753968253968254,5.821428571428571,5.050925925925926,8.488888888888889,10.450000000000001,2.9027777777777777,5.451388888888889,12.579365079365079,10.468253968253968,5.1342592592592595,10.462962962962962,10.655555555555555,6.013888888888888,6.972222222222222,6.182098765432099,7.648148148148148,11.083333333333332,5.138888888888889,5.132716049382716,9.716049382716049,5.635416666666666,2.954861111111111,3.71875,9.5,4.9944444444444445,7.144444444444445,3.3174603174603177
V1-2024.08.01-E1.A21.csv,1.7430555555555556,8.454545454545455,5.078282828282829,11.027777777777779,5.884259259259259,5.407407407407407,12.015873015873016,13.03968253968254,4.464285714285714,8.430555555555555,12.83888888888889,7.088888888888889,4.063492063492063,11.353174603174603,6.587301587301587,6.578703703703703,11.787037037037036,8.11574074074074,7.544444444444444,11.811111111111112,12.527777777777779,3.5555555555555554,8.472222222222221,8.86111111111111,4.059523809523809,3.1706349206349205,11.087301587301587,4.407407407407407,5.927777777777778,11.88888888888889,3.2465277777777777,9.92361111111111,9.150793650793652,4.977777777777778,3.127777777777778,11.61111111111111,3.9,10.770833333333334,12.145833333333334,3.763888888888889,12.666666666666666,11.231481481481481,6.563492063492064,11.968253968253968,7.742063492063492,4.347222222222222,4.676900584795321,9.853801169590643,0.9007936507936508,8.037037037037036,11.398148148148149,3.131944444444444,10.601851851851851,9.388888888888888,8.414609053497943,7.839743589743589,5.719017094017094,3.9382716049382718,9.765432098765432,7.166666666666667,4.941666666666666,10.744444444444445,6.733333333333333,3.6984126984126986,7.37962962962963,1.75,3.8842592592592595,5.914141414141414,11.856060606060606,3.858974358974359,4.097222222222222,4.356481481481482,4.821428571428571,2.7698412698412698,2.9642857142857144,5.030092592592593,4.736111111111111,6.335648148148149,1.425925925925926,8.772222222222222,6.472222222222222,8.535185185185185,5.609259259259259,3.6646825396825395,7.015873015873016,10.265873015873016,10.027777777777777,4.676587301587301,7.33234126984127,8.297325102880658,2.0833333333333335,8.347222222222221,9.145833333333332,6.0436507936507935,3.8214285714285716,10.643518518518519,6.715608465608466,5.968253968253968,3.001388888888889,2.9791666666666665,2.429292929292929,12.441919191919192,3.2777777777777777,11.04861111111111,8.819444444444445,4.355555555555555,9.983333333333334,10.461111111111112,4.894444444444445,7.155555555555556,9.041666666666668,7.104166666666667,12.662698412698413,5.646825396825397,5.842592592592593,11.532407407407407,4.283333333333333,7.190476190476191,6.606481481481482,5.194444444444445,8.3125,11.993055555555555,13.479166666666668,4.170634920634921,11.319444444444445,11.717592592592593,2.0324074074074074,12.494444444444445,11.38888888888889,6.722222222222222,5.731481481481482,5.790123456790123,5.944444444444445,12.851851851851851,3.939814814814815,7.069444444444444,12.45486111111111,3.198412698412698,5.5476190476190474,10.625,4.439814814814815,7.993055555555555,5.064814814814815,4.274074074074074
V1-2024.08.01-E1.A23.csv,1.4398148148148149,7.358585858585859,5.6313131313131315,11.24074074074074,6.726851851851852,4.722222222222222,11.658730158730158,11.194444444444445,3.0925925925925926,10.148148148148149,12.578703703703702,2.7,6.118055555555555,13.958333333333334,6.270833333333333,7.091269841269841,12.65873015873016,2.3333333333333335,9.777777777777779,12.055555555555557,6.185185185185185,3.291666666666667,12.784722222222223,12.777777777777779,5.297619047619048,10.091269841269842,4.9259259259259265,3.4722222222222223,12.42361111111111,12.118055555555557,4.795138888888888,12.368055555555555,4.5396825396825395,6.472222222222222,10.17361111111111,12.38888888888889,3.7592592592592595,4.6990740740740735,13.572222222222223,2.0972222222222223,9.020833333333334,13.95138888888889,6.830246913580247,6.787037037037037,7.172839506172839,3.8937908496732025,6.076797385620915,9.75,1.337962962962963,9.527777777777779,13.35,3.0902777777777777,9.38888888888889,9.805555555555555,8.520576131687243,7.681069958847737,4.479423868312757,8.077160493827162,9.243055555555555,5.600694444444445,6.333333333333334,4.929292929292929,8.532828282828282,3.95,4.7,8.038888888888888,5.204545454545455,10.994949494949495,6.522222222222222,5.977777777777778,4.019444444444445,5.45,5.833333333333333,5.951388888888889,5.333333333333333,7.055555555555555,5.875,6.436111111111111,3.7222222222222223,10.020833333333334,8.958333333333334,9.400462962962964,8.70959595959596,3.919191919191919,8.376984126984127,10.3015873015873,11.369047619047619,5.931069958847737,7.65432098765432,7.885683760683761,2.6875,11.37037037037037,10.101851851851851,6.555555555555555,13.555555555555555,9.283333333333333,7.251388888888889,6.878654970760234,2.5804093567251463,2.0619658119658117,2.011574074074074,11.002314814814815,3.513888888888889,11.715277777777777,12.222222222222223,3.3944444444444444,9.961111111111112,12.006944444444445,1.7944444444444445,10.034722222222223,11.13888888888889,2.888888888888889,5.559027777777777,13.23611111111111,6.476190476190476,6.060185185185185,5.412037037037036,10.837301587301587,3.5,4.990740740740741,7.805555555555555,13.305555555555555,13.50925925925926,4.522222222222222,12.117283950617283,11.790123456790123,6.277777777777778,7.055555555555556,6.563492063492064,5.578703703703703,13.541666666666666,9.177777777777777,7.694444444444445,13.299999999999999,5.316666666666666,5.013888888888889,12.9375,5.663194444444445,4.003968253968254,10.464285714285714,6.412698412698413,9.617063492063492,3.732142857142857,5.0747863247863245
V1-2024.08.01-E1.A35.csv,2.236111111111111,8.18939393939394,4.608585858585858,10.646825396825397,4.435185185185185,5.342592592592593,10.972222222222221,12.162037037037036,5.425925925925926,10.043650793650794,11.845238095238095,2.626984126984127,4.718253968253968,13.226190476190476,7.759259259259259,4.865079365079366,8.972222222222221,9.782407407407407,7.444444444444444,10.73611111111111,11.566666666666666,5.328703703703704,11.227777777777778,3.3777777777777778,3.9583333333333335,11.294444444444444,10.722222222222221,5.1499999999999995,11.368055555555555,10.333333333333334,5.089506172839506,9.228395061728396,4.34375,5.12962962962963,11.481481481481481,11.898148148148147,3.4675925925925926,3.712962962962963,12.148148148148149,2.0277777777777777,10.479166666666668,11.118055555555555,6.980158730158729,12.61111111111111,9.75,3.369281045751634,7.681372549019607,8.175347222222221,1.1944444444444444,9.615740740740742,12.627777777777778,2.354166666666667,8.685185185185185,10.824074074074074,9.521296296296295,6.467592592592593,2.0842592592592593,5.767361111111111,11.684027777777779,10.305555555555555,4.717171717171717,6.479797979797979,6.9646464646464645,5.212962962962964,6.097222222222222,7.983333333333333,6.25,11.07986111111111,11.385416666666668,7.322222222222223,3.6882716049382718,4.854938271604938,3.134920634920635,4.393518518518519,3.412037037037037,3.9074074074074074,3.401851851851852,4.87037037037037,1.7182539682539681,9.375,3.361111111111111,6.157407407407407,8.237037037037037,3.0615079365079363,5.512626262626263,7.136363636363636,3.1742424242424243,3.918724279835391,7.170781893004116,9.297008547008547,2.6666666666666665,11.398148148148149,9.722222222222221,2.2037037037037037,12.222222222222221,8.277777777777779,4.644179894179894,6.2023809523809526,2.4791666666666665,1.5,3.131313131313131,10.767676767676768,5.5,11.092592592592592,1.4111111111111112,5.115079365079365,3.449074074074074,9.847222222222221,4.988888888888889,7.243055555555557,7.069444444444445,7.625,10.590277777777779,4.684027777777778,5.657407407407407,11.61111111111111,5.616666666666666,4.736111111111111,6.84375,3.8194444444444446,8.12037037037037,11.703703703703704,11.694444444444445,4.753968253968254,13.384920634920636,7.208333333333333,3.148148148148148,11.037037037037036,10.689814814814815,6.801587301587301,12.09920634920635,7.611111111111112,3.869047619047619,5.484126984126984,11.74074074074074,2.2222222222222223,10.447530864197532,9.666666666666666,4.677083333333333,7.961805555555556,4.150793650793651,7.973958333333333,3.9409722222222223,4.4375
V1-2024.08.01-E1.A44.csv,0.3734567901234568,8.040123456790123,9.503086419753087,4.226851851851852,12.412037037037036,8.541666666666668,11.716666666666665,17.92222222222222,5.7444444444444445,12.850000000000001,15.340277777777779,5.520833333333333,4.936507936507937,12.46031746031746,5.12962962962963,5.8657407407407405,10.37962962962963,9.616666666666665,4.90625,13.345238095238095,5.75,5.1,12.98611111111111,10.82638888888889,1.5092592592592593,10.916666666666666,11.472222222222221,4.016666666666667,5.777777777777778,12.677777777777777,2.8368055555555554,11.51388888888889,9.662698412698413,4.533333333333333,2.338888888888889,10.694444444444445,3.65,11.305555555555555,12.444444444444445,3.3055555555555554,13.083333333333332,14.148148148148149,7.296296296296296,10.17013888888889,6.048611111111111,3.477777777777778,6.52046783625731,7.833333333333334,6.634259259259259,7.283333333333333,10.677777777777777,2.048611111111111,11.222222222222223,9.75,8.810515873015873,7.05761316872428,5.671810699588478,4.833333333333333,11.309027777777779,9.996031746031745,5.756172839506172,9.027777777777777,10.481481481481481,2.0625,5.595238095238095,3.936507936507937,4.305555555555555,9.416666666666666,5.881944444444445,7.4267676767676765,3.4722222222222223,4.007575757575758,1.8888888888888888,6.768518518518518,3.300925925925926,7.194444444444445,3.717171717171717,6.5606060606060606,3.5357142857142856,8.703703703703704,4.625,6.238095238095238,8.878205128205128,5.337606837606837,6.564814814814815,11.324074074074074,3.9876543209876543,3.7661290322580645,5.825925925925926,6.519444444444445,1.9861111111111112,9.694444444444443,12.185185185185187,2.5476190476190474,13.242063492063492,7.28968253968254,5.283068783068783,5.765873015873016,2.338888888888889,2.0303030303030303,3.4166666666666665,11.722222222222221,9.407407407407408,13.444444444444445,13.48611111111111,2.6666666666666665,8.527777777777779,12.455555555555556,4.587962962962963,4.861111111111112,6.655555555555556,3.298611111111111,6.722222222222222,13.718253968253968,6.435185185185185,7.560185185185185,5.894444444444444,11.86111111111111,12.873456790123457,2.305555555555556,7.638888888888889,12.638888888888888,13.868055555555557,6.734567901234568,11.559027777777779,2.6805555555555554,2.75,8.972222222222223,10.206349206349207,5.222222222222222,11.00462962962963,13.101851851851851,3.600694444444444,7.482638888888889,11.604166666666666,1.3373015873015872,9.329365079365079,13.63888888888889,5.175925925925926,4.8657407407407405,12.972222222222221,6.680555555555555,9.164351851851853,6.128787878787879
V1-2024.08.01-E1.A48.csv,1.9252136752136753,8.219907407407407,4.400462962962963,10.412698412698413,4.685185185185186,5.287037037037037,11.238095238095239,11.452380952380953,3.3492063492063493,10.324074074074074,11.305555555555555,6.263888888888889,6.464285714285714,10.420634920634921,5.972222222222221,4.211805555555555,8.769841269841269,7.119047619047619,4.1,10.025,8.827777777777778,4.516666666666667,10.569444444444445,10.32638888888889,4.204861111111111,8.177083333333334,4.298611111111111,1.6428571428571428,5.174603174603175,10.257936507936508,3.8027777777777776,10.669753086419753,3.6604938271604937,7.215277777777778,10.62037037037037,11.249999999999998,3.111111111111111,6.638888888888888,10.572222222222223,1.5555555555555556,9.944444444444445,10.63888888888889,6.497222222222222,6.416666666666667,6.243827160493828,3.2205882352941178,7.19281045751634,9.158496732026144,1.2777777777777777,9.856481481481481,10.916666666666666,2.462962962962963,10.61111111111111,9.907407407407408,8.688034188034187,7.07,6.634444444444445,2.7083333333333335,9.877777777777778,6.209876543209877,6.55050505050505,4.736111111111112,8.572222222222221,4.488095238095238,2.357142857142857,5.761904761904762,7.371527777777778,12.190972222222221,11.041666666666666,6.833333333333333,7.739583333333334,5.923611111111112,7.538888888888888,3.272222222222222,4.798611111111112,5.768518518518518,4.034722222222222,7.876262626262627,2.0912698412698414,10.930555555555555,5.023148148148148,10.356837606837606,6.252314814814815,4.773148148148148,6.763888888888888,11.952380952380953,6.011904761904762,5.571111111111111,10.096666666666666,7.615555555555556,2.7430555555555554,10.333333333333334,9.675925925925926,5.607142857142858,5.175925925925926,11.277777777777779,7.277777777777778,6.741830065359477,3.3415032679738563,4.290123456790123,4.37037037037037,11.947530864197532,3.083333333333333,10.333333333333334,11.430555555555557,4.705555555555555,9.905555555555555,11.881944444444445,5.194444444444445,6.522222222222222,8.566666666666666,6.180555555555555,11.226190476190476,6.674603174603174,5.162037037037037,11.486111111111112,4.166666666666667,7.309523809523809,5.46031746031746,4.7023809523809526,8.45138888888889,11.479166666666666,11.722222222222223,5.40079365079365,12.11111111111111,9.856481481481481,3.451388888888889,10.718253968253968,9.666666666666666,4.784722222222222,12.21031746031746,6.2103174603174605,7.280864197530864,7.059027777777779,2.7604166666666665,7.17283950617284,9.76736111111111,3.8645833333333335,2.9246031746031744,3.388888888888889,10.988095238095237,5.160256410256411,10.849537037037036,4.358796296296297
