archivo,Intervalo_1,Intervalo_2,Intervalo_3,Intervalo_4,Intervalo_5,Intervalo_6,Intervalo_7,Intervalo_8,Intervalo_9,Intervalo_10,Intervalo_11,Intervalo_12,Intervalo_13,Intervalo_14,Intervalo_15,Intervalo_16,Intervalo_17,Intervalo_18,Intervalo_19,Intervalo_20,Intervalo_21,Intervalo_22,Intervalo_23,Intervalo_24,Intervalo_25,Intervalo_26,Intervalo_27,Intervalo_28,Intervalo_29,Intervalo_30,Intervalo_31,Intervalo_32,Intervalo_33,Intervalo_34,Intervalo_35,Intervalo_36,Intervalo_37,Intervalo_38,Intervalo_39,Intervalo_40,Intervalo_41,Intervalo_42,Intervalo_43,Intervalo_44,Intervalo_45,Intervalo_46,Intervalo_47,Intervalo_48
V1-2024.08.01-E1.A02.csv,0.06579198851257675,-0.01887125220458553,0.014197530864197519,-0.010493827160493841,-0.020945378648124492,-0.04277659069325736,0.1015906932573599,0.07305555555555557,-0.033799264007597356,-0.02709750566893424,-0.0828743961352657,0.17166666666666658,0.03420479302832244,0.17760141093474427,-0.06693376068376071,-0.011065612218094493,0.03225729316116691,-0.005555555555555588,-0.04450274450274448,-0.019491598079561023,0.003582930756843797,-0.06867751589973813,0.002995642701525054,-3.1966490299827413e-4,-0.014539617016397204,0.09944199133665618,0.024922839506172835,0.019808201058201046,-0.010758942703387132,0.060201493078205374,0.011265432098765451,-0.004745370370370386,-2.8837760319243673e-4,0.06737813180827887,-0.012294238683127578,-0.008580246913580248,-0.04537037037037042,-0.03251262626262627,-0.11716637272192826,-0.07610714285714286,0.13333333333333336,-0.060317460317460325,0.046219135802469107,-0.10641438539989262,0.07014527058386706,-0.02635327635327631,-0.008472222222222232,-0.008206327463180528
V1-2024.08.01-E1.A07.csv,0.04258664165254576,0.04432962374138846,-0.010128495842781545,-0.07242063492063486,-0.0277046783625731,-0.15415784832451498,0.05923202614379086,0.0075708061002178716,-0.03350635989524878,0.06499433106575948,0.015239197530864178,-0.04166666666666665,0.039911265432098754,-0.019433344433344442,-0.012740929705215426,0.012280449244409944,-0.09137731481481481,0.13316498316498318,-0.06039066452018646,-0.0033228663446055223,0.028981481481481476,-0.05687870037412371,0.010205490578297593,0.08949696510180381,-0.0598774987577877,0.09442461126977653,-0.08444176060118071,-0.005146329365079302,-0.003113026819923363,0.07113656115246025,0.1337448559670782,-0.10258559308738519,-0.002192096506546441,0.05667966938315776,-0.06299603174603176,-0.08841991341991341,-0.0025793650793651114,-0.02396693121693124,0.0382716049382716,-0.08078022875816993,0.027576900325347535,-0.08192225112514967,0.0281217997951869,0.11048474945533754,-0.005458089668615961,5.116959064327026e-4,-0.08057692307692317,0.03564687627187627
V1-2024.08.01-E1.A12.csv,0.09491931987549102,-0.014980437086918588,-0.014334705075445812,-0.020428240740740733,0.0621936274509804,-0.13956611476008027,0.16759259259259257,-0.08923976608187133,0.043009768009768,-0.038609204169844896,0.006350658285642789,0.0266737891737892,-0.17389092389092384,0.04410108995089228,-0.05619060252680941,0.04953765205615535,0.0532262641898865,-6.313131313132247e-4,-0.08573399260851591,0.04300807217473882,-0.08379012345679013,0.04288342348433626,-0.054793239168239194,0.0813375350140056,-1.0073223820728959e-17,0.08633652785438499,-0.14212786124550833,0.06350529100529097,0.1870915032679739,0.03197631693583499,-0.12246527777777778,0.10655458089668617,0.005609794336162054,0.08599624060150375,-0.022777777777777744,-0.06661155202821868,-0.021726190476190503,-0.010012404749246836,-0.1710405643738977,0.029603174603174614,0.17186609686609686,-0.05770275046590837,0.07995642701525038,-0.1426984126984127,0.0802749719416386,-0.04534038086669672,0.05515051795539601,0.10602672477672476
V1-2024.08.01-E1.A15.csv,0.007220728793309431,-0.026120857699805117,-0.03742283950617283,-0.016954264870931535,-0.04392735042735042,-0.021127278071722513,0.09244444444444448,-0.016898148148148117,-0.03930164282262979,0.0075462962962962515,-0.13220551378446113,0.23068181818181818,0.020675505050505024,-0.2017505787037037,5.711702827087504e-4,0.07066896898585501,0.08716977466977464,-0.21777777777777774,-0.030334346469463074,0.06128167641325541,0.005163817663817659,-0.05678115743905218,0.07736625514403292,-0.06959175084175084,-0.059680134680134785,0.16537667081379398,0.020346696127946085,-0.10432299182299182,0.15265151515151507,0.008485817166372714,0.09115226337448559,-0.08872685185185188,0.041550143470560186,0.04385683760683768,0.1064484126984127,-0.06171296296296296,-0.08108974358974357,0.05847943722943723,-0.09428104575163399,-0.055699588477366266,0.2725308641975304,-0.09444444444444446,0.06965167548500881,-0.1260545267489712,0.08902894491129786,-0.03599972152603732,0.012565883190883177,0.08419378306878307
V1-2024.08.01-E1.A19.csv,0.031190200617283947,-0.008914193696802394,-0.010008818342151667,0.0012916277622160256,0.027280092592592616,-0.01388888888888889,0.1113355780022447,0.0384920634920634,-0.021507472384665348,-0.022345679012345663,-0.007262731481481504,0.007511016102347337,0.011411736411736486,-0.03589743589743594,-0.05384470027327169,0.03583069583093973,0.07785558667911609,0.0785936285936286,-0.05277609254171754,0.002574466000391917,0.04683746246246248,-0.042885872297637004,0.12507197323373795,0.013588676211225262,0.05696260898725688,0.023827395541549924,-0.12816644349874276,0.018936314363143632,-3.3795743174477156e-4,-0.0018231951631374672,-0.01322751322751324,0.032724171539961,0.005981707005897708,0.056229575163398673,-0.04369747899159663,0.06228632478632482,0.007477553310886672,-0.03859953703703704,-0.04513888888888895,-0.051127560473049026,0.02499999999999999,0.0558080808080808,0.007704876822523875,-0.09684574684574684,0.07647058823529411,0.001095085470085466,-0.08212907848324515,-0.02092558442613267
V1-2024.08.01-E1.A21.csv,0.04996109554933085,-0.017026748971193426,-0.0076719576719576485,0.008998842592592586,-0.003262786596119931,-0.011162551440329224,0.1497979797979798,-0.06081481481481482,-0.011243386243386269,-0.003566261574074046,-0.11539855072463767,0.19823633156966486,-0.007653457653457637,-0.04608585858585858,-0.036287477954144616,0.06932756748794629,0.024780701754385955,-0.0388034188034188,-0.05782249864528345,-0.034173525377229105,0.05503086419753087,-0.03967759310557095,0.05327231319878379,0.04095152845152844,-0.003013768638768637,0.11556756894921145,-0.12706290849673202,0.0036228764921946797,0.1001543209876543,-0.011901671727560632,-0.002006172839506153,0.006962962962962978,-0.010435492113919536,0.04021042444755681,-0.03461538461538461,-0.007870370370370366,0.06532186948853623,-0.05902777777777792,-0.11031227305737108,-0.04993212197159565,0.2527777777777777,-0.03366228070175438,0.00750661375661378,-0.08279151404151405,0.0269675925925926,0.005440904739642459,0.003488835725677827,0.03671517318682707
V1-2024.08.01-E1.A23.csv,-0.020718954248366006,0.028017832647462288,0.03145299145299144,0.050735294117647066,0.055576599326599314,-0.02761437908496732,0.11975308641975309,0.006228956228956218,-0.0848611111111111,-0.0234508547008547,-0.07840177133655393,0.22693602693602705,-0.01909949164851128,-0.029451566951566994,-0.028298232873396268,0.059005261946438424,0.07106068121693121,-0.08249999999999998,-0.047679991886047914,0.036247863247863235,0.03500188536953237,-0.03655191516302629,-0.0252170138888889,0.07138168979566831,0.05583060556464813,0.135925925925926,-0.10607858145171578,0.021866035252713426,0.12592592592592594,-0.016286226964990443,-0.003611111111111116,-0.03839699074074074,-0.02114206628480965,0.10190897419158287,-0.042592592592592564,-0.014795918367346958,-0.012101787101787127,-0.03976347819593786,-0.09724914461756567,-0.012767184711157545,0.24388888888888888,-0.06915095899470898,0.05325577200577202,-0.15542846768336968,0.07989766081871347,0.006155303030303028,-0.013643235071806505,0.07296761521003557
V1-2024.08.01-E1.A35.csv,0.0038774769166926037,-0.023301308827624607,2.192982456140504e-4,0.015860418241370588,-0.017152777777777867,-0.033970342522974095,0.1474945533769063,-0.11608796296296293,0.08194444444444444,-0.06955756661639016,-0.0024216524216524394,0.2613511659807956,-0.017309670781892997,-0.04377602454525532,-0.0399397413286302,0.032731891990512726,0.09618107926931456,-0.021319444444444436,-0.005729289819701312,0.08707729468599039,-0.013136308369894255,-0.12514257839888113,0.013081871345029233,-0.07643849206349206,-0.03799630655586335,0.05262300948291287,-0.04252185122303967,0.01115921115921116,-0.04128660340781553,0.004945628405058218,0.029537037037037018,-0.16279394473838918,0.0011067479560521992,0.04988390623739207,-0.13009678230266467,0.07028682818156501,-0.009508547008546987,-0.024260545267489688,-0.13020833333333331,-0.006891396604938281,0.22283950617283949,-0.07390151515151513,0.06317767042404722,-0.058024691358024585,0.08263888888888887,-0.06474833808167141,0.018647748954654323,-0.0012345679012345744
V1-2024.08.01-E1.A44.csv,0.006424867698421965,0.0537984006734007,-0.01541310541310542,-0.005250305250305258,-0.02416666666666666,-0.03493367935409458,0.06025198914983863,-0.039126305792972535,-0.04768129474011828,0.004150766928544702,-0.05987332754513666,0.11577160493827159,0.034584859584859594,0.013888888888888881,-0.0644074074074074,0.054907381092725895,0.09380114125753658,-0.032777777777777774,-0.018530713364724154,0.0599302200751476,0.013443072702331934,-0.021710157126823792,0.013377825877825879,0.06217916873654577,-0.06865569272976682,0.03155801258268049,-0.06697298802561957,-0.009346064814814807,0.006729107655033532,-0.004935970114541532,0.16873015873015873,-0.07098765432098766,-0.004401499361477688,0.06498516915183584,-0.016666666666666736,-0.08824074074074073,-0.06367102396514158,0.09294952732452733,-0.16802656546489567,0.017335390946502053,0.21249999999999988,-0.07614619883040938,0.041181657848324525,0.014300411522633734,-0.06064814814814816,0.07305366591080874,0.02365397805212624,0.06848696584576983
V1-2024.08.01-E1.A48.csv,0.025346930781713396,-0.024385964912280712,0.04581529581529582,-0.004692940804051912,-0.014189814814814811,-0.01850799663299663,0.034639917695473234,-0.02264957264957261,-0.011251402918069567,-0.007248279428730557,-0.07944902319902318,0.1714950980392157,-0.019399055918663755,-0.01626984126984126,-0.007917162108600856,0.06753682044617716,0.03131635056957119,0.010602759622367466,-0.03576703775154259,0.014322825960756992,0.03405913978494623,-0.09221035392714591,0.04328703703703705,-0.1300733024691358,-0.0300453514739229,0.11063271604938271,-0.18380944104628316,0.04766129766129766,0.05632843587389043,0.002798059964726633,0.006881313131313135,0.0074317738791423215,0.01886964228295498,0.10761053075867891,-0.006867283950617244,0.0036706349206349223,-0.011054994388327768,-0.028034224229876406,-0.09652777777777777,-0.042236566343709196,0.18131313131313131,-0.03464912280701755,-0.01809530490086048,-0.10537518037518037,-5.891472868217049e-4,-0.017006172839506166,0.08243890148652053,-0.05346336161743138
