archivo,Acel_1_media,Acel_1_maximo,Acel_1_desviacion,Acel_2_media,Acel_2_maximo,Acel_2_desviacion,Acel_3_media,Acel_3_maximo,Acel_3_desviacion,Acel_4_media,Acel_4_maximo,Acel_4_desviacion,Acel_5_media,Acel_5_maximo,Acel_5_desviacion,Acel_6_media,Acel_6_maximo,Acel_6_desviacion,Acel_7_media,Acel_7_maximo,Acel_7_desviacion,Acel_8_media,Acel_8_maximo,Acel_8_desviacion,Acel_9_media,Acel_9_maximo,Acel_9_desviacion,Acel_10_media,Acel_10_maximo,Acel_10_desviacion,Acel_11_media,Acel_11_maximo,Acel_11_desviacion,Acel_12_media,Acel_12_maximo,Acel_12_desviacion,Acel_13_media,Acel_13_maximo,Acel_13_desviacion,Acel_14_media,Acel_14_maximo,Acel_14_desviacion,Acel_15_media,Acel_15_maximo,Acel_15_desviacion,Acel_16_media,Acel_16_maximo,Acel_16_desviacion,Acel_17_media,Acel_17_maximo,Acel_17_desviacion,Acel_18_media,Acel_18_maximo,Acel_18_desviacion,Acel_19_media,Acel_19_maximo,Acel_19_desviacion,Acel_20_media,Acel_20_maximo,Acel_20_desviacion,Acel_21_media,Acel_21_maximo,Acel_21_desviacion
V4-01.08.2024-C1SN.V42.csv,0.003542137382597905,0.5055555555555556,0.365888166994241,-0.02458847736625513,0.5944444444444444,0.3698028361714175,-0.03282828282828284,0.9333333333333333,0.5341166385855406,0.029019129019129022,1.2277777777777776,0.531820543921158,0.006378600823045283,0.8722222222222223,0.5635699958740031,-0.02046296296296297,0.8611111111111107,0.3524476831437386,-0.0011145338431934407,1.3888888888888886,0.4023008452626431,0.047467544710191774,0.7222222222222223,0.43648164442669263,0.0070261437908497055,1.013888888888889,0.5401359404356711,-0.028089645397337708,1.0944444444444443,0.5805934511036304,-0.02836661546338966,0.6777777777777777,0.37600974286108446,0.08353587962962963,0.6888888888888889,0.40897673928044154,0.009995971107082198,0.6611111111111112,0.4359728202843971,0.07291666666666667,0.8444444444444447,0.5584070340153856,-0.03999999999999998,0.6,0.6842947166676498,-0.13036701860231276,0.7166666666666666,0.68996771137105,-0.11314629165506358,0.7611111111111111,0.7970295719848363,0.06367243867243867,0.7833333333333334,0.4934141809372509,-0.06454514278588352,0.7,0.522460064309662,-0.002419773024507521,1.083333333333333,0.4416658399688267,0,0,0
V4-01.08.2024-C1SN.V43.csv,-0.03165823239865052,0.8055555555555558,0.5500918326640106,0.05018939393939394,1.0902777777777777,0.3773705923621295,0.007478632478632475,0.888888888888889,0.5085197298101664,-0.008350480109739359,1.1166666666666667,0.5024333804146884,0.030262345679012297,1.0277777777777768,0.5468745710971321,-0.019638888888888872,0.9722222222222223,0.48461034538791664,0.015937746256895195,0.916666666666667,0.3490055618689278,0.06124803673823282,1.1944444444444444,0.44242554149775803,0.08136574074074075,1.1666666666666665,0.5263846965317955,0.022543814386327025,1.0277777777777781,0.6471491531551103,0.09183673469387756,0.6666666666666666,0.43233844256939685,0.03368945868945869,0.7611111111111112,0.5182033789999485,-0.006776556776556768,0.8055555555555557,0.7224831731213357,-0.038446969696969695,0.8749999999999999,0.563537352006143,0.03984638047138044,0.6777777777777777,0.5964027999332031,0.03333333333333338,0.75,0.5903545701682325,-0.10413105413105413,0.6611111111111112,0.44908420994817416,0.09181069958847737,0.7833333333333334,0.39727317736914836,-0.033892850069320656,0.75,0.41832134680947247,0.022381041635427597,1.0277777777777777,0.36869485145806713,0,0,0
V4-01.08.2024-C1SN.V48.csv,0.022584976751643424,0.6888888888888889,0.3254104573158891,0.0011574074074073965,1.574074074074075,0.5086394060168989,-0.08680897646414887,0.8944444444444445,0.5640466484350118,0.01009210268469527,1.4944444444444445,0.683749886001763,0.04343323586744637,0.5888888888888889,0.4765675881522576,-0.06663105413105412,0.666666666666667,0.47676164460991066,0.007936105476673425,1.333333333333333,0.4819712773074748,0.019982363315696663,0.5416666666666667,0.37823540402627454,0.032465277777777794,0.9351851851851851,0.46147556977937704,-0.03559491338884105,0.9444444444444443,0.6308343510211055,0.014537037037037043,0.7722222222222223,0.659502133186628,0.16533713200379865,0.7333333333333334,0.6986466038369799,0.02769841269841267,0.7944444444444445,0.7906927635506029,0.07510683760683746,0.8055555555555536,0.687349126309285,-0.010858585858585876,0.6611111111111112,0.7088597766416967,-0.0862962962962963,0.7611111111111113,0.7279064065012165,-0.12401795735129065,0.75,0.6168423088666999,0.08916947250280582,0.8444444444444443,0.5168579156924665,-0.0731778252611586,0.7333333333333334,0.6535991068279792,0.017057978155539135,1.1944444444444446,0.5945618491136652,0,0,0
V4-01.08.2024-C1SN.V49.csv,0.017605042128697537,0.6666666666666666,0.49460200610257365,-0.08847736625514403,1.5740740740740742,0.5404421797375535,-0.014691358024691351,1.2037037037037035,0.6969719319530505,0.0041761148904006055,1.2685185185185186,0.6573463036686049,-0.010444223985890658,0.7870370370370369,0.40155035248712956,-0.010841049382716052,1.0277777777777777,0.5637038833847502,-0.020143652350337545,1.3888888888888888,0.5704596534946857,-0.0056210056210056,0.7222222222222222,0.5208727703400567,0.083501919286233,0.8425925925925926,0.47050564989878335,-0.10389044506691567,1.5000000000000018,0.695622741720514,0.12973484848484848,0.6666666666666666,0.5147949876717657,-0.036947895100068996,0.7407407407407408,0.7137073206661333,0.005599730931799188,0.7870370370370369,0.6937027369690979,-0.13799283154121858,0.7129629629629631,0.6524826617670867,-0.03319032620107889,0.75,0.5443236497255068,0.04351276742581089,0.9444444444444442,0.7604526475492709,-0.057911706349206345,0.7592592592592592,0.7511559603987379,-0.1075960219478738,1.0462962962962963,0.6543977073595311,-0.0014326131687242762,1.1666666666666667,0.5458486693287716,0.021835446218162278,0.916666666666667,0.5815509538075253,0,0,0
V5-01.08.2024-C1SN.M07.csv,0.06458091366627952,1.1666666666666667,0.35955451153698426,-0.03558935920047033,1.6388888888888886,0.7521883471988313,0.040354938271604926,0.8555555555555557,0.4949138773240346,-0.028675144300144343,1.8611111111111107,0.8409816424743373,0.025233426704014968,0.5555555555555556,0.42171098740261886,-0.0982689210950081,0.5444444444444445,0.5062711774114882,0.0270206043275896,1.3333333333333321,0.42141793059444455,0.007072959246872299,0.8333333333333335,0.3436971900225142,-0.0987847222222222,0.45555555555555555,0.5829239910763907,-4.2966211825868977e-4,1.777777777777775,0.6713854806381792,7.557189542483543e-4,1.263888888888889,0.8490397405734227,-0.02699430199430199,0.8111111111111111,0.6812287598105305,-0.040170304232804196,0.7333333333333328,0.7064893827894942,-0.06831081376535926,0.7944444444444445,0.5385550850666019,0.07124183006535947,1.5277777777777777,0.7380222447165408,-0.13795458354281886,0.7166666666666671,0.7513033343857833,-0.011375661375661362,0.6777777777777777,0.6376482416562784,-0.001439701897018874,0.8944444444444445,0.6058921776048957,-0.07344650205761315,0.6277777777777777,0.49308738392220935,-0.0383744678003649,1.083333333333333,0.4983852646112449,0,0,0
V5-01.08.2024-C1SN.M31.csv,0.05333662064431295,0.8777777777777773,0.31203025729669087,0.08540305010893247,2.944444444444445,1.0087584748382068,-0.056010101010101024,1.2055555555555555,0.6586315787873062,0.09591920549581838,1.777777777777778,0.6754550881887224,0.09861111111111112,0.8777777777777779,0.3437587079013596,-0.03637891737891736,0.8,0.4052291385817964,-0.001348597187412972,1.027777777777778,0.33715263568845744,-0.012664125673125207,0.45833333333333326,0.2597758790295864,0.058167989417989424,1.994444444444444,0.7040091719288686,0.03043766328080053,0.8055555555555558,0.4074497866509942,0.09153874269005849,0.9333333333333332,0.5051885240699528,0.01941964285714288,0.9722222222222221,0.6585653116351092,0.013888888888888784,0.9777777777777779,0.6490324655126567,-0.09393388010790649,1.011111111111111,0.6233823403897342,-0.03905895691609976,0.9277777777777778,0.6324547796134131,-0.030002834467120224,0.9166666666666667,0.638607694218915,-0.005779405779405763,1.0277777777777777,0.6248409925433756,0.08773579480101219,1.2083333333333335,0.4999354595795901,0.04107142857142857,1.1,0.5788592226853698,0.0048671088805892805,0.8944444444444443,0.4137695539892954,0,0,0
V5-01.08.2024-C1SN.T10.csv,-0.011609239323055106,0.6944444444444442,0.40352561242126955,0.1643649722597091,5.083333333333334,1.0711091820799727,0.005015432098765212,0.9666666666666665,0.7461046748180326,0.026996361892195234,1.583333333333334,0.6838395368913763,-0.13293209876543213,0.7000000000000001,0.4814102150995227,-0.018460134363038182,0.6944444444444446,0.40262448989987176,-0.024398937289562272,1.1666666666666665,0.5065284123346468,-0.013668430335097,0.7916666666666666,0.4613781118215997,-0.02165032679738562,0.6111111111111112,0.5236767427791131,0.008337962962962964,1.3055555555555556,0.6546969510180455,0.09658119658119659,1.1333333333333333,0.4479120425344914,-0.017268842268842264,0.8444444444444447,0.5578173617707693,-0.09803030303030305,1.3777777777777778,0.7515392173973326,-0.11753012933568491,1.027777777777778,0.5681387561964024,0.013578493265993266,1.077777777777778,0.7219113646387092,-0.031131291547958198,1.0833333333333333,0.8095706718052623,-0.025147306397306397,1.1222222222222222,0.6270585243194782,-0.028456439393939402,1.0944444444444443,0.5959461186539635,0.03640172101449276,2.333333333333334,0.6791182049971305,-0.04323056685986764,1.1666666666666667,0.5768071627650653,0,0,0
V5-01.08.2024-C1SN.T81.csv,-0.009816465401571795,0.7722222222222221,0.30958189099909467,-0.06770258980785296,1.7055555555555557,0.6084976665377697,0.057905982905982895,0.875,0.46312568365444695,0.013667471819645755,1.2314814814814816,0.4803219467634774,0.1225135975135975,0.5888888888888888,0.21955454781631312,-0.037932098765432055,0.7722222222222224,0.38502426068281687,0.031661522633744846,0.7777777777777777,0.36657886380256943,-0.028969226579520703,0.6805555555555556,0.43922325692858594,0.025063381834215154,1.4444444444444442,0.49315036887416414,-0.04461479036058869,0.8888888888888886,0.4856364430727954,-0.012369791666666671,0.861111111111111,0.38019195751559787,0.021527777777777785,0.7916666666666667,0.4596713020835261,0.06822916666666669,0.9055555555555557,0.5045166051646183,-0.012731481481481495,0.7944444444444444,0.43540028088337146,-0.031153610869635202,0.8833333333333334,0.533746870178511,-0.03263888888888889,0.8555555555555555,0.5377704124074746,-0.06463844797178131,0.8666666666666666,0.3802871021960581,-0.030285493827160486,0.9055555555555556,0.4690958107274619,-0.031461988304093566,1.0555555555555556,0.40896769172847164,0.0072064303855042785,1.1388888888888884,0.3924736234578965,0,0,0
V5-01.08.2024-C1SN.V12.csv,-0.02516561276723879,0.7277777777777776,0.39069745348523927,-0.15318019943019937,1.2555555555555558,0.6085514031811274,0.03636363636363636,0.7444444444444445,0.43116525745566814,-0.0446609477124183,1.1111111111111112,0.49923254184595794,-0.042013888888888885,0.5555555555555556,0.41884231369914854,0.01068376068376069,0.7916666666666667,0.3789288791819926,0.027546296296296298,0.5444444444444443,0.35818133945340064,-0.04003872053872053,0.42777777777777776,0.3978773211606807,0.03386939571150096,0.6888888888888889,0.36899633443747326,-0.027442002442002445,1.1166666666666667,0.6363680417995242,0.03542120551924478,0.8111111111111109,0.48971972739922476,-0.03499622071050642,0.7222222222222223,0.5145418935465154,-0.0077609427609427704,0.7277777777777779,0.5776305141047694,0.03367552334943641,1.3888888888888893,0.5295240731461845,0.05441468253968253,0.9722222222222223,0.566117916013919,-0.09292929292929293,0.7333333333333332,0.6779330009372758,0.027488425925925927,0.7944444444444445,0.4043326337145654,-0.027827160493827163,0.5944444444444444,0.4265897314324064,-0.0017989417989418236,0.6805555555555556,0.39721812410439156,-0.010707685093236245,0.7277777777777776,0.4566534170703149,0,0,0
V5-01.08.2024-C1SN.V15.csv,0.03503609992971696,0.7222222222222221,0.3416385118636616,0.07646604938271603,1.0462962962962965,0.4828548569667327,0.06990740740740739,1.2222222222222223,0.7427972819652913,0.004897660818713432,1.1333333333333333,0.5250905189152946,-0.018626743626743596,0.4833333333333332,0.43685253826409576,-0.032561728395061725,0.7777777777777786,0.45740036054066324,0.06734687216890967,1.4444444444444446,0.4854369570462572,0.02006869024412886,0.5648148148148148,0.4067273228899959,0.045555215141612176,1.0277777777777777,0.6369326427576492,0.0653343056120834,1.0648148148148149,0.6223336579129655,0.09320987654320985,0.638888888888889,0.3576683784637713,0.08471153846153832,1.138888888888889,0.5930965436209642,-0.011919965942954401,0.7222222222222221,0.7148902309609371,-0.0680180375180375,1.0277777777777775,0.6858996210907079,0.07450396825396824,0.7333333333333332,0.6840496939485079,-0.06146723646723641,0.8777777777777779,0.782222340818252,-0.10726883345930967,0.7685185185185185,0.6920773495603448,0.07231795074932329,1.25,0.6990698931136623,-0.021676642972939267,0.7388888888888889,0.3679832524447498,-0.011520987026999895,0.8,0.5756194546752089,0,0,0
V5-01.08.2024-C1SN.V42.csv,0.057931611470655626,0.8333333333333335,0.44724489136468887,0.2562206055261611,3.083333333333334,0.9112765508432462,-0.04768518518518519,0.6666666666666666,0.4786605559229665,0.05854107312440647,1.0277777777777777,0.49240015306337154,0.033399470899470894,0.5555555555555556,0.3902760185712827,-0.0578875171467764,0.8888888888888893,0.4659043576464326,-0.014968041218041232,0.916666666666667,0.4401539886167321,0.018007150525266476,0.7777777777777777,0.3878479317779279,0.023425925925925944,0.4722222222222223,0.3902052468218718,-0.019590132090132096,0.8555555555555555,0.5667024437516605,0.08835470085470085,0.6166666666666666,0.44948227621899733,0.019762111038914173,0.8333333333333339,0.6384672748939338,0.008418803418803392,0.7,0.519129873853102,0.012934027777777801,0.6277777777777782,0.4802291544989343,-0.009454280615755074,0.5888888888888889,0.6577094153914902,-0.024192782526115862,0.7611111111111112,0.7982430220529476,-0.06652116402116402,0.7277777777777777,0.6263817903133113,-0.02122700932224742,0.7500000000000001,0.5344408465432484,-0.026871492704826055,0.6666666666666666,0.5725620631173033,0.05660309996516896,0.8888888888888888,0.504535251719826,0,0,0
V5-01.08.2024-C1SN.V43.csv,0.045449800290486564,1.083333333333333,0.3732378669440764,0.038532763532763525,1.1736111111111112,0.46780472616520496,-0.026452020202020202,0.8444444444444443,0.5101879168579517,-0.015401702207257737,1.2916666666666665,0.6351326338943227,0.02243589743589742,0.5555555555555557,0.470457570937644,-0.07707231040564373,0.6944444444444442,0.5495547755851786,0.047342649180884475,1.0277777777777781,0.44477578255341665,-0.00623522828383939,0.875,0.47943983046766275,0.0012152777777778147,0.9166666666666679,0.5628280650542911,0.019886363636363622,0.875,0.566267007232016,0.1388888888888889,0.8222222222222222,0.41070823830864456,0.010879629629629623,0.8388888888888889,0.5631854153574385,-0.0012500000000000005,0.8555555555555557,0.6641685609847463,-0.017376605814739682,0.9055555555555556,0.48794746272882983,-0.11863049095607235,0.8055555555555557,0.6966977225507378,0.052146464646464635,0.7944444444444443,0.6185716832581686,-0.03074561403508771,0.9055555555555553,0.6092566734153257,-0.011712962962962918,0.9666666666666668,0.6182113047618839,-0.046198559670781916,0.8777777777777779,0.49208469673327726,-0.03674768518518517,0.888888888888889,0.45422367826610477,0,0,0
