archivo,Intervalo_1,Intervalo_2,Intervalo_3,Intervalo_4,Intervalo_5,Intervalo_6,Intervalo_7,Intervalo_8,Intervalo_9,Intervalo_10,Intervalo_11,Intervalo_12,Intervalo_13,Intervalo_14,Intervalo_15,Intervalo_16,Intervalo_17,Intervalo_18,Intervalo_19,Intervalo_20,Intervalo_21
V4-01.08.2024-C1SN.M31.csv,4.931372549019608,6.888888888888889,5.173611111111111,5.422008547008547,5.637152777777778,5.260536398467433,2.0814307458143073,2.458010335917313,6.497076023391813,5.20679012345679,5.252525252525253,5.871794871794872,6.159090909090909,7.777777777777778,7.792735042735043,5.482905982905983,8.603801169590643,6.235555555555555,5.849673202614379,5.818713450292398,0
V4-01.08.2024-C1SN.T10.csv,4.690123456790124,6.7936507936507935,5.265873015873016,6.2592592592592595,6.003472222222222,4.791152263374485,2.7377136752136755,3.503968253968254,5.455314009661836,5.318007662835249,6.798148148148148,6.934343434343434,6.111111111111112,8.27361111111111,8.203703703703704,7.12037037037037,6.878787878787879,8.16358024691358,6.984259259259259,6.3864522417154,0
V4-01.08.2024-C1SN.T81.csv,4.4594907407407405,5.630952380952381,5.111111111111111,4.983974358974359,5.6192810457516345,4.547101449275362,3.025462962962963,3.1331018518518516,5.678362573099415,4.794642857142858,5.756172839506172,4.720486111111111,6.186868686868687,6.011574074074074,5.548611111111112,4.883680555555555,6.5978260869565215,8.021929824561404,5.130341880341881,5.877995642701525,0
V4-01.08.2024-C1SN.V12.csv,5.169135802469135,6.595410628019324,6.843434343434343,6.7272727272727275,5.535087719298246,4.72008547008547,3.963768115942029,3.9444444444444446,6.754166666666666,7.188405797101449,6.177469135802469,4.817251461988304,6.203703703703704,6.356481481481482,5.275,4.92948717948718,8.23611111111111,7.6305555555555555,7.787037037037037,5.268959435626102,0
V4-01.08.2024-C1SN.V15.csv,4.82260101010101,7.178030303030303,6.011111111111111,8.323099415204679,5.489583333333333,4.448028673835125,2.632616487455197,3.8680555555555554,7.62719298245614,5.852490421455939,9.958333333333334,5.933760683760684,6.782828282828283,7.838164251207729,4.556878306878307,4.993589743589744,6.506944444444445,9.001633986928105,5.289173789173789,5.854048964218456,0
V4-01.08.2024-C1SN.V42.csv,4.26099537037037,7.470679012345679,7.042929292929292,5.612179487179487,5.313271604938271,4.116666666666666,2.22636815920398,3.5793650793650795,8.117647058823529,5.821581196581197,5.497354497354498,4.494791666666667,5.743589743589744,10.28298611111111,6.3314814814814815,5.158119658119658,7.447089947089947,10.708333333333334,7.852880658436214,5.618489583333333,0
V4-01.08.2024-C1SN.V43.csv,4.616780045351474,6.515151515151515,6.467948717948718,4.997942386831276,6.705555555555556,5.347777777777778,2.5118203309692673,3.2575757575757573,6.618055555555555,7.826023391812866,6.964285714285714,5.861111111111111,6.259920634920634,7.586111111111111,5.753472222222222,7.314814814814815,6.019230769230769,9.75,6.211279461279461,5.039316239316239,0
V4-01.08.2024-C1SN.V48.csv,4.753968253968254,7.261695906432749,6.188492063492063,5.20164609053498,7.1134259259259265,5.585470085470085,3.8415032679738563,4.69212962962963,8.315972222222221,5.280864197530864,4.777777777777778,8.509259259259258,8.541666666666666,10.565972222222221,8.90151515151515,6.533333333333333,8.964506172839506,8.853395061728396,8.183760683760683,6.685858585858586,0
V4-01.08.2024-C1SN.V49.csv,5.620673952641166,7.109053497942386,8.066666666666666,6.272222222222222,6.060185185185185,4.434722222222222,3.121031746031746,4.5075075075075075,8.335978835978835,6.586805555555555,7.664141414141414,6.177777777777778,6.986928104575163,8.623655913978494,5.099462365591398,4.694444444444445,8.293402777777777,9.225308641975309,7.3919753086419755,6.19718792866941,0
V5-01.08.2024-C1SN.M07.csv,4.92479674796748,6.601851851851852,6.305555555555555,5.877314814814815,5.034313725490196,5.510869565217392,3.91875,3.8632478632478633,7.746527777777778,6.883333333333334,6.316993464052287,6.014957264957265,5.6782407407407405,7.116161616161616,5.923202614379085,5.1752136752136755,10.03888888888889,10.520833333333334,10.484722222222222,5.783436213991769,0
V5-01.08.2024-C1SN.M31.csv,6.152421652421652,7.307098765432099,7.488888888888889,4.977598566308243,7.3217592592592595,5.3244444444444445,3.564583333333333,3.154121863799283,5.167929292929292,4.301470588235294,6.189236111111112,5.175347222222222,6.297222222222222,8.564327485380117,6.875,4.363095238095238,7.787037037037037,7.191798941798942,7.6726190476190474,6.183035714285714,0
V5-01.08.2024-C1SN.T10.csv,4.47979797979798,5.014957264957265,9.003086419753085,5.795138888888889,6.301851851851852,3.6302681992337162,4.284722222222222,4.3465608465608465,7.823529411764706,5.657777777777778,7.683760683760684,6.906565656565657,6.833333333333333,8.305555555555555,6.034722222222222,5.342592592592593,7.200757575757575,9.383680555555555,6.613715277777778,6.5209876543209875,0
V5-01.08.2024-C1SN.T81.csv,4.085697399527187,4.517777777777778,5.668803418803419,5.421497584541063,6.495726495726496,4.562037037037037,3.128395061728395,4.001157407407407,4.694444444444445,5.0625,6.269097222222222,4.767857142857143,4.463541666666667,8.060185185185185,5.488562091503268,4.008680555555555,6.8769841269841265,6.614583333333333,6.580555555555556,5.317796610169491,0
V5-01.08.2024-C1SN.V12.csv,4.932926829268292,7.781944444444445,6.944444444444445,6.354166666666667,5.986111111111112,3.7119341563786006,4.857142857142857,4.07,6.029239766081871,6.612373737373737,6.722222222222222,5.378968253968255,4.9981481481481485,6.897342995169082,7.347222222222221,6.005050505050505,9.052083333333334,6.292222222222223,7.6438492063492065,5.881551362683438,0
V5-01.08.2024-C1SN.V15.csv,4.33983451536643,7.032407407407407,6.831018518518519,7.600877192982456,6.507936507936508,4.828189300411522,3.762108262108262,4.318783068783069,5.983333333333333,6.025720164609053,7.027777777777778,4.643055555555556,7.854938271604938,6.373333333333333,6.057291666666667,5.111111111111112,8.408730158730158,8.887254901960784,5.623456790123457,6.181584362139918,0
