archivo,MaxVel_Int1_Sub1,MaxVel_Int1_Sub2,MaxVel_Int1_Sub3,MaxVel_Int2_Sub1,MaxVel_Int2_Sub2,MaxVel_Int2_Sub3,MaxVel_Int3_Sub1,MaxVel_Int3_Sub2,MaxVel_Int3_Sub3,MaxVel_Int4_Sub1,MaxVel_Int4_Sub2,MaxVel_Int4_Sub3,MaxVel_Int5_Sub1,MaxVel_Int5_Sub2,MaxVel_Int5_Sub3,MaxVel_Int6_Sub1,MaxVel_Int6_Sub2,MaxVel_Int6_Sub3,MaxVel_Int7_Sub1,MaxVel_Int7_Sub2,MaxVel_Int7_Sub3,MaxVel_Int8_Sub1,MaxVel_Int8_Sub2,MaxVel_Int8_Sub3,MaxVel_Int9_Sub1,MaxVel_Int9_Sub2,MaxVel_Int9_Sub3,MaxVel_Int10_Sub1,MaxVel_Int10_Sub2,MaxVel_Int10_Sub3,MaxVel_Int11_Sub1,MaxVel_Int11_Sub2,MaxVel_Int11_Sub3,MaxVel_Int12_Sub1,MaxVel_Int12_Sub2,MaxVel_Int12_Sub3,MaxVel_Int13_Sub1,MaxVel_Int13_Sub2,MaxVel_Int13_Sub3,MaxVel_Int14_Sub1,MaxVel_Int14_Sub2,MaxVel_Int14_Sub3,MaxVel_Int15_Sub1,MaxVel_Int15_Sub2,MaxVel_Int15_Sub3,MaxVel_Int16_Sub1,MaxVel_Int16_Sub2,MaxVel_Int16_Sub3,MaxVel_Int17_Sub1,MaxVel_Int17_Sub2,MaxVel_Int17_Sub3,MaxVel_Int18_Sub1,MaxVel_Int18_Sub2,MaxVel_Int18_Sub3,MaxVel_Int19_Sub1,MaxVel_Int19_Sub2,MaxVel_Int19_Sub3,MaxVel_Int20_Sub1,MaxVel_Int20_Sub2,MaxVel_Int20_Sub3
V2-01.08.2024-C1SN.V42.csv,5.555555555555555,7.027777777777778,13.36111111111111,5.75,11.666666666666666,10.333333333333334,8.527777777777779,10.944444444444445,9.25,11.805555555555555,9.805555555555555,10.47222222222222,3.75,8.055555555555555,9,8.166666666666666,5.388888888888889,7.444444444444445,10.055555555555555,8.36111111111111,2.5,3.0277777777777777,5.083333333333333,10.583333333333334,4.25,10.833333333333334,7.444444444444445,9.75,10.02777777777778,4.611111111111111,11.11111111111111,9.86111111111111,12.27777777777778,8.166666666666666,9.75,8.722222222222221,4.833333333333333,12.22222222222222,4.861111111111111,9.305555555555555,12.083333333333334,13,7.805555555555555,8.527777777777779,9.555555555555555,7.027777777777778,8.666666666666666,8.416666666666666,9.13888888888889,11.36111111111111,12.444444444444445,10.02777777777778,14.805555555555555,13.416666666666666,14.25,14.194444444444445,13.25,10.944444444444445,12.166666666666666,10.333333333333334
V2-01.08.2024-C1SN.V43.csv,4.722222222222222,7.555555555555555,13.11111111111111,3.75,9.305555555555555,11.5,5.944444444444445,10.333333333333334,4.194444444444445,9.083333333333334,6.666666666666667,8.722222222222221,8.222222222222221,7.138888888888889,2.7222222222222223,4.166666666666667,5.75,6.166666666666667,9.083333333333334,8.416666666666666,5.333333333333333,7.027777777777778,8,4.5,7.25,10.47222222222222,7.194444444444445,10.055555555555555,9.97222222222222,9.13888888888889,10.02777777777778,9.97222222222222,8.166666666666666,8.333333333333334,9,10.38888888888889,6.166666666666667,11.61111111111111,10.166666666666666,8.055555555555555,13.25,10.833333333333334,7.277777777777778,10.75,8.277777777777779,8.166666666666666,12.63888888888889,4.666666666666667,10.833333333333334,13.916666666666666,9.666666666666666,13.166666666666666,16.61111111111111,13.055555555555555,8.472222222222221,15.52777777777778,10.416666666666666,13.666666666666666,13.055555555555555,9.97222222222222
V2-01.08.2024-C1SN.V48.csv,4.777777777777778,10.583333333333334,16.555555555555557,7.388888888888889,11.055555555555555,11.97222222222222,8.666666666666666,12.694444444444445,8.527777777777779,9.86111111111111,10.27777777777778,9.083333333333334,6.527777777777778,7.444444444444445,12.02777777777778,8.63888888888889,7.194444444444445,9.083333333333334,8.777777777777779,9.02777777777778,7.75,4.25,11.444444444444445,13,10.11111111111111,11.305555555555555,6.611111111111111,14.25,11.5,13.88888888888889,10.75,9.25,13.97222222222222,11.055555555555555,11.11111111111111,11.97222222222222,6.472222222222222,10.944444444444445,13.77777777777778,10.63888888888889,13.36111111111111,13.916666666666666,10.694444444444445,13.72222222222222,11.805555555555555,8.36111111111111,9.97222222222222,10.38888888888889,8.944444444444445,13.305555555555555,10.944444444444445,13.305555555555555,15.416666666666666,13.25,14.13888888888889,13.72222222222222,9.666666666666666,12.27777777777778,10.416666666666666,11.666666666666666
V2-01.08.2024-C1SN.V49.csv,8.777777777777779,10.11111111111111,14.083333333333334,9.083333333333334,10.47222222222222,12.27777777777778,7.083333333333333,11.416666666666666,11.86111111111111,11.444444444444445,11.666666666666666,10.38888888888889,7.861111111111111,8.777777777777779,4,4.5,5.555555555555555,7.972222222222222,11.916666666666666,8.583333333333334,7.083333333333333,3.8055555555555554,8.333333333333334,8,12.166666666666666,12.583333333333334,3.9444444444444446,8.055555555555555,9.083333333333334,12.88888888888889,7.611111111111111,9.444444444444445,13.916666666666666,9.5,11.25,11.72222222222222,9.194444444444445,12.02777777777778,7.694444444444445,8.833333333333334,15.97222222222222,13.194444444444445,7.972222222222222,12.083333333333334,14.02777777777778,9.02777777777778,9.86111111111111,7.333333333333333,9.75,12.166666666666666,14.13888888888889,14.555555555555555,17.166666666666668,12.63888888888889,15,14.444444444444445,13.88888888888889,14.083333333333334,12.86111111111111,11.77777777777778
V3-01.08.2024-C1SN.M07.csv,4,7.75,11.77777777777778,3.1666666666666665,13.11111111111111,12.52777777777778,10.333333333333334,12.083333333333334,9.194444444444445,10.02777777777778,6.111111111111111,11.416666666666666,9.75,12.52777777777778,10.02777777777778,10.77777777777778,7.638888888888889,3.888888888888889,5.861111111111111,8.472222222222221,5.194444444444445,6.666666666666667,7.388888888888889,7.805555555555555,8.583333333333334,12.86111111111111,10.333333333333334,11.11111111111111,9.36111111111111,14.25,12.27777777777778,9.86111111111111,10.77777777777778,5.333333333333333,3.2222222222222223,12.694444444444445,3.9444444444444446,10.27777777777778,12.5,10.47222222222222,13.416666666666666,12.944444444444445,9.916666666666666,10.75,10.75,11.13888888888889,13.416666666666666,13.47222222222222,5.5,16.305555555555557,15.52777777777778,11.916666666666666,17.694444444444443,16.333333333333332,14.5,17.055555555555557,10.47222222222222,13.916666666666666,9.444444444444445,7.5
V3-01.08.2024-C1SN.M31.csv,3.5833333333333335,7.638888888888889,12.583333333333334,4.972222222222222,10.833333333333334,10.47222222222222,2.7777777777777777,11.77777777777778,11.72222222222222,10.166666666666666,11.055555555555555,11.916666666666666,7.694444444444445,9.02777777777778,10.52777777777778,9.13888888888889,8.055555555555555,7.083333333333333,8.222222222222221,4.361111111111111,3.4722222222222223,6.361111111111111,5.638888888888889,6.777777777777778,7.75,11.805555555555555,7.388888888888889,10.47222222222222,9.805555555555555,11.194444444444445,6.972222222222222,10.27777777777778,11.25,7.25,10.47222222222222,10.63888888888889,1.7222222222222223,9.61111111111111,11.5,9.72222222222222,13.833333333333334,12.444444444444445,11.305555555555555,11.86111111111111,6.722222222222222,9.61111111111111,11.194444444444445,4.666666666666667,9.444444444444445,11.25,10.583333333333334,9.38888888888889,14.083333333333334,12.27777777777778,12.75,12.333333333333334,8.88888888888889,11.5,11.61111111111111,8.527777777777779
V3-01.08.2024-C1SN.T10.csv,4.5,7.75,11.916666666666666,13.77777777777778,11.666666666666666,11.13888888888889,2.3055555555555554,8.166666666666666,10.38888888888889,7.805555555555555,8.583333333333334,9.36111111111111,6.527777777777778,6.944444444444445,9.86111111111111,7.805555555555555,7.694444444444445,7.333333333333333,7.861111111111111,6.972222222222222,4.111111111111111,4.361111111111111,9.5,9.86111111111111,6.833333333333333,10.583333333333334,10.38888888888889,8.88888888888889,9.916666666666666,10.583333333333334,9.305555555555555,9.444444444444445,9.72222222222222,3.8055555555555554,11.194444444444445,11.25,4.111111111111111,11.194444444444445,11.305555555555555,10.22222222222222,11.72222222222222,11.36111111111111,9.194444444444445,8.277777777777779,9.444444444444445,7.5,11.194444444444445,6.833333333333333,9.916666666666666,11.5,11.555555555555555,12.27777777777778,11,7.555555555555555,12.27777777777778,11.13888888888889,10.416666666666666,11.13888888888889,7.638888888888889,7.555555555555555
V3-01.08.2024-C1SN.T81.csv,4.361111111111111,7.861111111111111,13.305555555555555,7.611111111111111,11.555555555555555,11.86111111111111,5.333333333333333,9.444444444444445,9.5,8.88888888888889,5.5,10.166666666666666,7.861111111111111,8.527777777777779,8.36111111111111,7.861111111111111,5.138888888888889,6.472222222222222,6.305555555555555,6.722222222222222,3.4722222222222223,4.194444444444445,8.055555555555555,6.25,8.11111111111111,12.02777777777778,5.805555555555555,8.277777777777779,11.13888888888889,12.52777777777778,5.5,11.194444444444445,11.194444444444445,6.527777777777778,9.97222222222222,10.583333333333334,5.138888888888889,11.61111111111111,11.86111111111111,7.388888888888889,13.97222222222222,13,9.38888888888889,10.77777777777778,6.527777777777778,8.277777777777779,12.13888888888889,12.27777777777778,6.888888888888889,13.305555555555555,11.72222222222222,13.47222222222222,14.694444444444445,12.63888888888889,13.833333333333334,12.694444444444445,9.02777777777778,12.63888888888889,11.416666666666666,11.25
V3-01.08.2024-C1SN.V12.csv,8.472222222222221,10.583333333333334,10.75,4.722222222222222,11.305555555555555,10.833333333333334,11.5,10.77777777777778,4.555555555555555,11.444444444444445,9.75,7.555555555555555,8.055555555555555,8.472222222222221,5.277777777777778,8.63888888888889,6,5.333333333333333,6.472222222222222,7.25,4.305555555555555,9.083333333333334,9.38888888888889,7.388888888888889,8.527777777777779,13.88888888888889,12.583333333333334,13.166666666666666,13.666666666666666,10.75,10.944444444444445,12.02777777777778,12.694444444444445,3.1666666666666665,9,13.11111111111111,1.9444444444444444,10.11111111111111,11.25,9.5,14.583333333333334,13.97222222222222,9.61111111111111,10.944444444444445,10.833333333333334,5.138888888888889,12.944444444444445,12.5,13.833333333333334,13.916666666666666,10.22222222222222,13.416666666666666,17.694444444444443,12.27777777777778,14.194444444444445,15.36111111111111,10.944444444444445,13.88888888888889,11.916666666666666,10.02777777777778
V3-01.08.2024-C1SN.V15.csv,5.277777777777778,9.194444444444445,12.88888888888889,9.13888888888889,9.86111111111111,9.02777777777778,8.63888888888889,9,8.722222222222221,11.86111111111111,7.861111111111111,7.694444444444445,5.583333333333333,6.222222222222222,9.38888888888889,6.833333333333333,6.611111111111111,7.611111111111111,6.944444444444445,5.944444444444445,6.833333333333333,3.75,7.694444444444445,7.25,9.555555555555555,11.194444444444445,7.25,11.13888888888889,11.72222222222222,10.52777777777778,7.861111111111111,10.88888888888889,11.444444444444445,5.388888888888889,5.944444444444445,11.36111111111111,5.5,10.22222222222222,9.72222222222222,10.166666666666666,11,10.75,7.194444444444445,10.22222222222222,11.25,6.305555555555555,9.75,10.63888888888889,10.11111111111111,11.5,11.36111111111111,11.055555555555555,11.25,11.666666666666666,10.88888888888889,11.416666666666666,11.805555555555555,10.833333333333334,10.75,8.833333333333334
V3-01.08.2024-C1SN.V42.csv,3.9444444444444446,6.361111111111111,12.944444444444445,8.333333333333334,11.61111111111111,12.02777777777778,7.972222222222222,11.555555555555555,8.944444444444445,10.27777777777778,10.75,9.555555555555555,5.5,8.416666666666666,11.305555555555555,7.5,7.555555555555555,7.972222222222222,7.611111111111111,7.277777777777778,6.944444444444445,7.555555555555555,9.72222222222222,3.4444444444444446,9.02777777777778,13.194444444444445,5.944444444444445,9.36111111111111,12.5,12.444444444444445,12.694444444444445,4.361111111111111,12.583333333333334,6.222222222222222,8.583333333333334,13.416666666666666,2.4444444444444446,8.416666666666666,13.833333333333334,10.333333333333334,16.805555555555557,6.25,7.25,12.75,13.72222222222222,7.555555555555555,7.333333333333333,5.555555555555555,8.055555555555555,10.694444444444445,11.055555555555555,11.805555555555555,15.11111111111111,13.194444444444445,12.333333333333334,13.61111111111111,6.888888888888889,10.833333333333334,9.5,6.583333333333333
V3-01.08.2024-C1SN.V43.csv,4.666666666666667,9.36111111111111,14.02777777777778,7.916666666666667,10.52777777777778,11.61111111111111,5.333333333333333,9.36111111111111,9.97222222222222,9.555555555555555,9.38888888888889,10.75,6.25,7.25,9.13888888888889,7.916666666666667,6.222222222222222,6.611111111111111,7.444444444444445,8.166666666666666,5.583333333333333,3.8055555555555554,6,5.388888888888889,8.333333333333334,12.444444444444445,5.333333333333333,8.166666666666666,10.38888888888889,10.944444444444445,10.88888888888889,10.166666666666666,8.944444444444445,6.833333333333333,4.861111111111111,12.805555555555555,3.2222222222222223,8.833333333333334,11.97222222222222,11,15.77777777777778,13.166666666666666,10.27777777777778,11.055555555555555,8.583333333333334,5.222222222222222,11.25,12.52777777777778,5.888888888888889,13.72222222222222,12.75,13.52777777777778,14.333333333333334,11.444444444444445,15.36111111111111,14.333333333333334,10.166666666666666,10.63888888888889,10.333333333333334,11.77777777777778
V3-01.08.2024-C1SN.V48.csv,5.027777777777778,8.166666666666666,15.88888888888889,6.305555555555555,6.305555555555555,11.916666666666666,3.0833333333333335,13,11.11111111111111,10.694444444444445,11.11111111111111,9.13888888888889,6.611111111111111,8.36111111111111,11,9.805555555555555,7.611111111111111,8.722222222222221,9.916666666666666,6.166666666666667,4.972222222222222,4.25,8.722222222222221,12.63888888888889,9.97222222222222,13.194444444444445,9.666666666666666,13.61111111111111,13.666666666666666,5.388888888888889,8.333333333333334,9.02777777777778,14.083333333333334,6.888888888888889,11.36111111111111,12.88888888888889,6.166666666666667,8.944444444444445,13.833333333333334,11.13888888888889,14.805555555555555,13.916666666666666,13.166666666666666,13,13.77777777777778,11.25,4.833333333333333,10.583333333333334,11.61111111111111,13.916666666666666,13.305555555555555,11.25,14.944444444444445,13.666666666666666,12.27777777777778,15.666666666666666,12.13888888888889,13.916666666666666,13.72222222222222,12.02777777777778
V3-01.08.2024-C1SN.V49.csv,6.416666666666667,8.63888888888889,14.27777777777778,10.47222222222222,11,11.5,8.583333333333334,11.055555555555555,9.666666666666666,9.72222222222222,9.61111111111111,10.333333333333334,7.805555555555555,7.916666666666667,9.444444444444445,9.75,7.138888888888889,7.444444444444445,6.527777777777778,4.666666666666667,7.333333333333333,4.916666666666667,9.38888888888889,9.13888888888889,11.25,13.166666666666666,10.47222222222222,10.833333333333334,10.583333333333334,10.52777777777778,8.666666666666666,8.11111111111111,7.388888888888889,5.694444444444445,6.972222222222222,12.333333333333334,7.916666666666667,10.77777777777778,11,9.61111111111111,15.11111111111111,11.555555555555555,8.472222222222221,12.52777777777778,11.36111111111111,8.666666666666666,10.63888888888889,10.22222222222222,12.52777777777778,13.97222222222222,10.055555555555555,15,16.666666666666668,12.694444444444445,15.305555555555555,13.52777777777778,11.555555555555555,13.88888888888889,9.805555555555555,9.02777777777778
V4-01.08.2024-C1SN.M07.csv,3.9444444444444446,5.888888888888889,11.77777777777778,7.5,11.86111111111111,11,3.8055555555555554,9,8.472222222222221,8,10.27777777777778,5.333333333333333,3.111111111111111,6.944444444444445,8.722222222222221,9.38888888888889,7.027777777777778,7.194444444444445,9.444444444444445,6.166666666666667,5.027777777777778,6,4.972222222222222,6.527777777777778,9.194444444444445,11.555555555555555,6.583333333333333,9.36111111111111,11.916666666666666,9.555555555555555,9.555555555555555,7.916666666666667,6.666666666666667,3.111111111111111,6.833333333333333,7.5,5.583333333333333,7.5,5.861111111111111,10.88888888888889,12.75,11.36111111111111,9.61111111111111,10.166666666666666,10.11111111111111,7.75,7.194444444444445,8.222222222222221,10.166666666666666,12.083333333333334,12.444444444444445,12.22222222222222,12.694444444444445,9.083333333333334,12.444444444444445,11.666666666666666,9.805555555555555,10.88888888888889,10.47222222222222,8.166666666666666
V4-01.08.2024-C1SN.M31.csv,5.277777777777778,7.388888888888889,11,8.583333333333334,10.77777777777778,10.22222222222222,6,7.611111111111111,12.805555555555555,10.22222222222222,8.277777777777779,11.72222222222222,4.861111111111111,7.972222222222222,9.5,9,6.833333333333333,6.361111111111111,7.972222222222222,4.777777777777778,4,5.194444444444445,5.638888888888889,6.722222222222222,12.88888888888889,16.305555555555557,1.9444444444444444,7.555555555555555,7.972222222222222,13.72222222222222,11.77777777777778,9.805555555555555,9.666666666666666,6.666666666666667,6.25,13.77777777777778,5.75,11.11111111111111,11.194444444444445,10.52777777777778,16.083333333333332,13.47222222222222,8.416666666666666,11.97222222222222,11.5,6.666666666666667,8.36111111111111,11.77777777777778,10.583333333333334,12.38888888888889,10.63888888888889,5.388888888888889,13.36111111111111,13.61111111111111,11.416666666666666,9.13888888888889,7.916666666666667,11.805555555555555,11.666666666666666,8.944444444444445
