archivo,Speed_1_media,Speed_1_maximo,Speed_1_desviacion,Speed_2_media,Speed_2_maximo,Speed_2_desviacion,Speed_3_media,Speed_3_maximo,Speed_3_desviacion,Speed_4_media,Speed_4_maximo,Speed_4_desviacion,Speed_5_media,Speed_5_maximo,Speed_5_desviacion,Speed_6_media,Speed_6_maximo,Speed_6_desviacion,Speed_7_media,Speed_7_maximo,Speed_7_desviacion,Speed_8_media,Speed_8_maximo,Speed_8_desviacion,Speed_9_media,Speed_9_maximo,Speed_9_desviacion,Speed_10_media,Speed_10_maximo,Speed_10_desviacion,Speed_11_media,Speed_11_maximo,Speed_11_desviacion,Speed_12_media,Speed_12_maximo,Speed_12_desviacion,Speed_13_media,Speed_13_maximo,Speed_13_desviacion,Speed_14_media,Speed_14_maximo,Speed_14_desviacion,Speed_15_media,Speed_15_maximo,Speed_15_desviacion,Speed_16_media,Speed_16_maximo,Speed_16_desviacion,Speed_17_media,Speed_17_maximo,Speed_17_desviacion,Speed_18_media,Speed_18_maximo,Speed_18_desviacion,Speed_19_media,Speed_19_maximo,Speed_19_desviacion,Speed_20_media,Speed_20_maximo,Speed_20_desviacion,Speed_21_media,Speed_21_maximo,Speed_21_desviacion
V4-01.08.2024-C1SN.V42.csv,4.26099537037037,12.166666666666666,3.678864032477334,7.470679012345679,12.583333333333334,4.059241232188873,7.042929292929292,11.805555555555555,4.084360483743719,5.612179487179487,9.86111111111111,3.2667656898184076,5.313271604938271,10.055555555555555,3.6886325305091474,4.116666666666666,8.333333333333334,1.9523293877607273,2.22636815920398,9.72222222222222,2.0880712328197046,3.5793650793650795,9.555555555555555,2.7544982776621003,8.117647058823529,13.36111111111111,3.8915978834898732,5.821581196581197,12.805555555555555,4.367480649867903,5.497354497354498,8.63888888888889,2.7534476811559396,4.494791666666667,11.194444444444445,3.9889020265697197,5.743589743589744,12.27777777777778,4.72515096877826,10.28298611111111,15.63888888888889,5.25976672124669,6.3314814814814815,10.944444444444445,3.7486838764303108,5.158119658119658,11.5,4.128628604417336,7.447089947089947,14.333333333333334,5.119452016346851,10.708333333333334,15.833333333333334,5.113290946347011,7.852880658436214,15.055555555555555,5.090210744039295,5.618489583333333,11,2.982706385912876,0,0,0
V4-01.08.2024-C1SN.V43.csv,4.616780045351474,11.13888888888889,2.8367749816557972,6.515151515151515,10.88888888888889,3.8945605586997516,6.467948717948718,10.77777777777778,3.4236763038238576,4.997942386831276,10.694444444444445,3.521327351389157,6.705555555555556,9.805555555555555,2.964959231616838,5.347777777777778,8.416666666666666,2.0748766634969606,2.5118203309692673,6.833333333333333,1.8324707446011823,3.2575757575757573,10.22222222222222,2.709446128218547,6.618055555555555,13,3.575974753175367,7.826023391812866,13.833333333333334,5.548443303178439,6.964285714285714,11.305555555555555,3.7473388558925165,5.861111111111111,12.083333333333334,4.234782730396278,6.259920634920634,10.63888888888889,3.5404930541297586,7.586111111111111,13.833333333333334,4.9656217420631394,5.753472222222222,12.02777777777778,3.9128872624182596,7.314814814814815,12.5,4.639699696273988,6.019230769230769,11.416666666666666,4.193607489939552,9.75,14.194444444444445,3.135304879003532,6.211279461279461,12.444444444444445,4.197104906085399,5.039316239316239,10.166666666666666,2.761200064883807,0,0,0
V4-01.08.2024-C1SN.V48.csv,4.753968253968254,12.27777777777778,3.6870255370177087,7.261695906432749,10.52777777777778,3.2530627621502304,6.188492063492063,12.444444444444445,3.6715387627596807,5.20164609053498,12.333333333333334,3.8053964078066813,7.1134259259259265,10.77777777777778,3.431947399598394,5.585470085470085,9.72222222222222,1.7899390398507335,3.8415032679738563,8.472222222222221,2.639544747593686,4.69212962962963,8.722222222222221,3.1197679407187167,8.315972222222221,13.555555555555555,2.965558036022997,5.280864197530864,12.63888888888889,4.3864764908825045,4.777777777777778,12.444444444444445,4.017232616458355,8.509259259259258,13.97222222222222,5.268357821541971,8.541666666666666,14.083333333333334,4.97687123165908,10.565972222222221,15.22222222222222,5.126425075381278,8.90151515151515,13.88888888888889,5.147790543014301,6.533333333333333,10.583333333333334,3.855896202975478,8.964506172839506,13.833333333333334,5.128520768047705,8.853395061728396,14.27777777777778,4.961377752639843,8.183760683760683,15.11111111111111,5.23766084889917,6.685858585858586,13.916666666666666,3.6353604635298984,0,0,0
V4-01.08.2024-C1SN.V49.csv,5.620673952641166,12.13888888888889,3.619573010301182,7.109053497942386,11.25,4.3000856205582005,8.066666666666666,11.5,3.605991486841671,6.272222222222222,11.25,3.137310899554709,6.060185185185185,7.694444444444445,2.257593892685434,4.434722222222222,7.611111111111111,2.074616617328421,3.121031746031746,8.36111111111111,2.060049900826719,4.5075075075075075,9.97222222222222,3.112864975272812,8.335978835978835,12.5,3.5572468282452028,6.586805555555555,11.72222222222222,4.020273427155358,7.664141414141414,12.86111111111111,3.690587646431491,6.177777777777778,12.27777777777778,4.095903990534338,6.986928104575163,14.13888888888889,5.089175051534004,8.623655913978494,13.97222222222222,3.7990877635111233,5.099462365591398,9.666666666666666,3.2593232384835895,4.694444444444445,10.944444444444445,3.605823634802099,8.293402777777777,13.916666666666666,4.627948582196049,9.225308641975309,14.75,4.595414880442623,7.3919753086419755,11.97222222222222,4.165282691964382,6.19718792866941,14.194444444444445,3.7333416132779367,0,0,0
V5-01.08.2024-C1SN.M07.csv,4.92479674796748,13.055555555555555,3.6858726996417643,6.601851851851852,13.166666666666666,4.036717410044909,6.305555555555555,12.5,5.17147055914541,5.877314814814815,12.75,3.9224391000332073,5.034313725490196,10.52777777777778,3.2587804202682333,5.510869565217392,10.055555555555555,2.1309003897390637,3.91875,9.86111111111111,2.2014735372474985,3.8632478632478633,8.583333333333334,2.4787980345535137,7.746527777777778,11,2.853556639323488,6.883333333333334,12.75,3.957553529425926,6.316993464052287,12.27777777777778,3.842230752446709,6.014957264957265,14.63888888888889,4.945739730783155,5.6782407407407405,15.77777777777778,5.784299184009325,7.116161616161616,13.52777777777778,4.087139071286799,5.923202614379085,11.86111111111111,4.241680416960048,5.1752136752136755,12.5,4.38361709602596,10.03888888888889,15.666666666666666,5.477565677338711,10.520833333333334,16.805555555555557,5.309538935133983,10.484722222222222,15.11111111111111,4.6621521169866735,5.783436213991769,13.916666666666666,3.328802737047036,0,0,0
V5-01.08.2024-C1SN.M31.csv,6.152421652421652,15.166666666666666,4.657615630072059,7.307098765432099,12.22222222222222,4.610928733126732,7.488888888888889,11.86111111111111,4.293725284360691,4.977598566308243,11.25,3.4038408721416564,7.3217592592592595,10.333333333333334,3.394999011001158,5.3244444444444445,9.38888888888889,2.1822463367076765,3.564583333333333,7.138888888888889,2.208767920290481,3.154121863799283,8.472222222222221,2.479845080013705,5.167929292929292,9.97222222222222,3.3642686780996884,4.301470588235294,9.666666666666666,2.8645792483631003,6.189236111111112,10.055555555555555,3.037035096261801,5.175347222222222,13.52777777777778,3.9781905272873974,6.297222222222222,13.555555555555555,5.638745208897472,8.564327485380117,14.38888888888889,5.8051498221355065,6.875,12.38888888888889,3.7901342352702394,4.363095238095238,10.47222222222222,3.281876046607141,7.787037037037037,13.416666666666666,4.807901910593955,7.191798941798942,13.36111111111111,4.619544703611546,7.6726190476190474,12.944444444444445,4.585402059274864,6.183035714285714,11.97222222222222,2.8310437212780233,0,0,0
V5-01.08.2024-C1SN.T10.csv,4.47979797979798,12.38888888888889,3.8579768274117026,5.014957264957265,12.333333333333334,4.323587550488904,9.003086419753085,11.97222222222222,4.25216548962596,5.795138888888889,10.166666666666666,3.0988133897212364,6.301851851851852,10.11111111111111,3.3332980597780932,3.6302681992337162,8.333333333333334,2.5595433802283827,4.284722222222222,9.25,2.50874615059163,4.3465608465608465,10.47222222222222,3.5782006634958594,7.823529411764706,11.36111111111111,2.670659286387004,5.657777777777778,11.805555555555555,4.468746636592592,7.683760683760684,11.555555555555555,4.250250211430587,6.906565656565657,11.36111111111111,4.40197193339041,6.833333333333333,11.416666666666666,4.701244253478455,8.305555555555555,11.97222222222222,4.248265804499409,6.034722222222222,11.305555555555555,4.483927630536066,5.342592592592593,11.305555555555555,4.083141501254486,7.200757575757575,11.61111111111111,4.686002802778723,9.383680555555555,12.63888888888889,3.6318382181193853,6.613715277777778,12.333333333333334,4.381353038636996,6.5209876543209875,11.36111111111111,3.75828282586966,0,0,0
V5-01.08.2024-C1SN.T81.csv,4.085697399527187,10.11111111111111,3.429152345514919,4.517777777777778,8.777777777777779,3.5933759646111714,5.668803418803419,8.166666666666666,2.896878675755157,5.421497584541063,8.277777777777779,2.442559135424239,6.495726495726496,8.416666666666666,1.994102872130901,4.562037037037037,8.527777777777779,2.041028757608661,3.128395061728395,7.25,2.225875224216257,4.001157407407407,8.583333333333334,2.7435509601766217,4.694444444444445,9.805555555555555,3.161184762647756,5.0625,9.5,3.3369375661720744,6.269097222222222,8.722222222222221,2.58194344828941,4.767857142857143,9.25,2.90788476738284,4.463541666666667,8.166666666666666,2.6782487435457756,8.060185185185185,11.25,3.0211258403946637,5.488562091503268,10.02777777777778,3.2331301665051666,4.008680555555555,8.944444444444445,3.225424952861748,6.8769841269841265,9.61111111111111,3.387210096799268,6.614583333333333,11.666666666666666,3.1923834193491336,6.580555555555556,10.77777777777778,3.20474642337641,5.317796610169491,8.472222222222221,2.123578526812007,0,0,0
V5-01.08.2024-C1SN.V12.csv,4.932926829268292,13.72222222222222,4.047718720068891,7.781944444444445,12.5,4.394800177452906,6.944444444444445,10.416666666666666,3.6481434480135166,6.354166666666667,10.47222222222222,3.3357675687770096,5.986111111111112,9.666666666666666,2.7811276097822275,3.7119341563786006,7.611111111111111,2.4462060007217317,4.857142857142857,10.22222222222222,2.5565921395391737,4.07,9.666666666666666,3.226650453356878,6.029239766081871,10.11111111111111,2.7368195436222598,6.612373737373737,11.666666666666666,4.1305798602410375,6.722222222222222,10.27777777777778,3.066676139040027,5.378968253968255,10.52777777777778,3.8399640278142027,4.9981481481481485,8.63888888888889,3.011615276326701,6.897342995169082,11.444444444444445,3.995942059753622,7.347222222222221,11.305555555555555,3.896813506965938,6.005050505050505,9.194444444444445,3.313664614321508,9.052083333333334,12.583333333333334,3.987878689269424,6.292222222222223,11.305555555555555,4.164514258871697,7.6438492063492065,11.444444444444445,3.3582917942356136,5.881551362683438,10.02777777777778,3.0810135597782815,0,0,0
V5-01.08.2024-C1SN.V15.csv,4.33983451536643,13.88888888888889,4.261254133978526,7.032407407407407,14.13888888888889,4.441534876929468,6.831018518518519,12.02777777777778,4.179281549111222,7.600877192982456,11.5,3.288656493686029,6.507936507936508,9.666666666666666,2.892531984854783,4.828189300411522,9.805555555555555,2.2338907997566135,3.762108262108262,9.72222222222222,2.8038672100690807,4.318783068783069,10.583333333333334,3.3539710553452995,5.983333333333333,13.416666666666666,4.571737057956802,6.025720164609053,11.055555555555555,3.775121032929568,7.027777777777778,12.13888888888889,3.5638234724105526,4.643055555555556,13.416666666666666,4.517593171914285,7.854938271604938,14.75,5.144474775261893,6.373333333333333,17.72222222222222,5.888474391422299,6.057291666666667,11.805555555555555,3.9621468796714914,5.111111111111112,11.444444444444445,3.8691130777260123,8.408730158730158,16.86111111111111,5.828815332760296,8.887254901960784,18.25,6.236656052874738,5.623456790123457,14.02777777777778,3.699441330412263,6.181584362139918,11.77777777777778,3.414937150518542,0,0,0
V5-01.08.2024-C1SN.V42.csv,5.0600775193798455,12.02777777777778,3.570075810551285,6.939814814814815,10.944444444444445,3.678768526584122,6.439814814814815,10.944444444444445,3.6424019847459324,6.15162037037037,9.61111111111111,2.9738074147294413,6.6269841269841265,9.02777777777778,2.7596785197722213,5.742798353909465,9.13888888888889,2.0909347448802924,3.7840277777777778,8.222222222222221,2.2301007730365163,4.136574074074074,9.5,2.6872309520505038,7.129166666666666,11.916666666666666,3.4993185426819737,6.294191919191919,11.805555555555555,3.889452520482916,7.880341880341881,11.61111111111111,2.560692919365209,4.469135802469136,11,3.505622220667619,6.897222222222222,11.11111111111111,4.166441351932684,9.942708333333334,15.416666666666666,4.988706058990058,6.065972222222222,11.194444444444445,3.830082827436056,5.267094017094017,10.02777777777778,3.902152290419459,7.588888888888889,14.944444444444445,4.7563916847069665,7.25,13.72222222222222,4.798316641551763,6.8,14.916666666666666,4.081885869548796,6.116161616161616,11.97222222222222,3.5976962400759334,0,0,0
V5-01.08.2024-C1SN.V43.csv,5.068627450980392,11.916666666666666,3.465216723760421,7.594135802469136,11.36111111111111,3.8165439240769836,7.042929292929292,10.47222222222222,3.746157777247432,7.212121212121212,12.88888888888889,3.989979967639232,6.754273504273504,11.055555555555555,3.4711451320875644,5.781746031746032,8.472222222222221,2.2612422449396754,3.6064814814814814,7.694444444444445,2.0415725663349225,4.212962962962963,11.5,3.3621107495253213,7.763888888888888,12.22222222222222,3.3992858121849374,6.92550505050505,11.666666666666666,3.865294889509168,8.5,11.916666666666666,3.18880705909861,4.654513888888888,11.97222222222222,4.421037538481964,7.122222222222222,12.083333333333334,4.468822033866461,8.705882352941176,11.444444444444445,3.483828641125481,6.638888888888889,12.22222222222222,4.468338548355088,7.906565656565657,12.166666666666666,4.068420855858154,7.419444444444444,12.52777777777778,4.578647258879807,9.438888888888888,11.555555555555555,3.5914636446873733,7.525,12.583333333333334,3.482688058560467,7.391534391534392,12.333333333333334,3.0793713987639593,0,0,0
V5-01.08.2024-C1SN.V48.csv,4.015432098765432,12.166666666666666,3.754431602536612,8.120915032679738,12.694444444444445,3.8665896032249933,7.287878787878788,12.333333333333334,4.064777808288168,7.6125,10.88888888888889,2.98826048036404,6.9148148148148145,11.555555555555555,2.984444286856792,4.5055555555555555,8.222222222222221,2.341306392523124,3.0212418300653594,7.138888888888889,1.8247660786605129,4.333333333333333,10.833333333333334,3.292228442247292,5.114316239316239,11.72222222222222,3.60935279348587,5.9497863247863245,13.305555555555555,4.249938410815679,7.5747863247863245,12.444444444444445,4.21997358212957,5.607843137254902,11.444444444444445,4.141263794225427,5.269230769230769,10.88888888888889,3.7787373613704824,9.044117647058824,13.916666666666666,4.858591200270249,5.429012345679013,9.97222222222222,3.5418985855403258,4.950396825396825,10.055555555555555,3.4361144547971447,8.736928104575163,12.805555555555555,3.9279182068525866,7.9875,15.666666666666666,4.7937519828860875,6.123737373737374,11.97222222222222,3.4225058145729474,6.315476190476191,12.333333333333334,3.2861493357896547,0,0,0
V5-01.08.2024-C1SN.V49.csv,5.454040404040405,11.86111111111111,4.020563349364963,7.128205128205128,12.22222222222222,3.886777815282875,7.753086419753086,11.86111111111111,3.705587756090909,7.102777777777778,12.333333333333334,3.550501901215114,7.51984126984127,10.833333333333334,3.1779300524066634,5.462962962962963,10.11111111111111,2.5496593372284058,4.300653594771242,9.444444444444445,2.7854821262002853,3.8837719298245617,10.055555555555555,2.724579595081569,6.3582375478927204,11.36111111111111,3.3897860576313055,8.244047619047619,11.5,3.336952400432365,5.482974910394265,10.833333333333334,3.821739562409849,5.02,11.805555555555555,3.899081550077707,5.777777777777778,9,2.662231326073725,7.161411411411412,10.833333333333334,3.1662865122545516,5.910493827160494,10.22222222222222,3.7096942294103115,4.964975845410628,9.194444444444445,3.170509999257931,7.023809523809524,11.13888888888889,3.7103614928208013,8.313888888888888,11.666666666666666,3.5613738762955403,6.28858024691358,11.13888888888889,3.2195165783412496,6.301900584795321,10.944444444444445,2.921089563989615,0,0,0
V6-01.08.2024-C1SN.M07.csv,4.6218820861678,12.166666666666666,3.7644731691102145,7.525,11.13888888888889,3.506027252534779,6.775252525252525,10.63888888888889,3.7278244438512775,7.005050505050505,12.333333333333334,3.9516909027479605,7.152777777777778,9.25,1.9114027182613866,5.2644927536231885,8.777777777777779,2.0849298523314004,4.340909090909091,10.583333333333334,2.569690985988007,4.853801169590644,12.86111111111111,4.339757051283937,7.377777777777777,13.416666666666666,3.8376469500281587,6.193415637860083,11.25,3.755697487910298,6.4754901960784315,10.694444444444445,3.007479782230111,5.327160493827161,9.666666666666666,3.258146534654537,5.623737373737374,10.944444444444445,4.360250510209765,8.955246913580247,12.22222222222222,3.8953510605094737,4.8734567901234565,9.916666666666666,3.572559704911105,5.123015873015873,9.25,2.561348745063961,7.205026455026455,11.805555555555555,4.25897270142547,7.14520202020202,11.305555555555555,4.170297640306207,6.40625,12.27777777777778,4.0031645064014825,4.789737654320987,11.416666666666666,3.1152995028775807,0,0,0
