archivo,Intervalo_1,Intervalo_2,Intervalo_3,Intervalo_4,Intervalo_5,Intervalo_6,Intervalo_7,Intervalo_8,Intervalo_9,Intervalo_10,Intervalo_11,Intervalo_12,Intervalo_13,Intervalo_14,Intervalo_15,Intervalo_16,Intervalo_17,Intervalo_18,Intervalo_19,Intervalo_20,Intervalo_21
V1-01.08.2024-C1SN.M07.csv,0.8,2.5972222222222223,1.0833333333333335,0.8,0.9166666666666666,1.8333333333333333,1.0277777777777777,0.8055555555555556,1.0277777777777777,1.0277777777777777,1.0333333333333332,2.555555555555556,0.8111111111111111,1,1.0611111111111111,1.1222222222222222,1.1018518518518519,1.1722222222222223,0.8055555555555554,0.9999999999999999,0
V1-01.08.2024-C1SN.M31.csv,0.6555555555555556,1.6712962962962967,1.0611111111111111,1.1833333333333331,0.8333333333333335,0.8555555555555555,0.8055555555555554,0.7222222222222221,1.0277777777777777,0.9166666666666666,0.9666666666666668,0.8333333333333334,0.9777777777777779,1.0166666666666666,1.0555555555555556,1.0833333333333333,0.8333333333333333,1.1111111111111112,1.1,1.0277777777777777,0
V1-01.08.2024-C1SN.T10.csv,0.47777777777777786,1.333333333333334,0.6055555555555556,0.9722222222222223,1.1111111111111112,0.638888888888889,0.9583333333333333,0.4305555555555556,0.6388888888888888,0.8333333333333339,1.3611111111111112,0.8833333333333334,0.9055555555555556,0.8944444444444445,1.172222222222222,0.9444444444444443,1.2055555555555557,1.077777777777778,1.15,1.0222222222222224,0
V1-01.08.2024-C1SN.T81.csv,0.9111111111111112,1.7499999999999991,0.8055555555555555,0.9388888888888894,0.861111111111111,0.8444444444444444,1.1666666666666665,0.6388888888888887,0.8222222222222222,1.1833333333333331,0.9888888888888889,1,1.1,0.9888888888888889,1.0611111111111113,0.9555555555555555,0.9055555555555557,1.05,1.1111111111111112,1.0944444444444443,0
V1-01.08.2024-C1SN.V12.csv,0.6666666666666665,1.7222222222222214,0.9222222222222223,1.4,0.5555555555555556,0.8333333333333333,1.1388888888888888,0.9722222222222223,0.7638888888888888,0.9444444444444443,0.7611111111111111,0.7611111111111113,0.8611111111111116,0.8333333333333335,1,0.7722222222222224,0.7722222222222221,1.0111111111111113,0.8472222222222223,0.8611111111111112,0
V1-01.08.2024-C1SN.V15.csv,1.5555555555555558,4.472222222222223,0.6,1.1277777777777778,0.5166666666666666,0.6666666666666667,2,1.1944444444444444,0.8222222222222222,0.8333333333333334,0.6777777777777778,0.7037037037037036,0.7388888888888889,0.844444444444445,0.6458333333333335,0.7333333333333332,0.7111111111111112,0.8222222222222223,0.75,0.916666666666667,0
V1-01.08.2024-C1SN.V42.csv,0.711111111111111,5.916666666666668,0.9888888888888889,1.1944444444444444,0.6444444444444444,1.25,0.6527777777777779,1.2777777777777777,0.7870370370370369,0.9666666666666668,0.8777777777777779,0.8444444444444444,0.8111111111111116,0.8666666666666668,0.6500000000000001,0.788888888888889,0.7944444444444443,0.9055555555555557,0.7222222222222223,0.7,0
V1-01.08.2024-C1SN.V43.csv,0.8333333333333335,2.833333333333332,1.1111111111111107,0.944444444444444,0.5666666666666668,0.6277777777777779,0.6111111111111112,0.6388888888888887,0.7222222222222223,1.0666666666666667,0.75,0.7388888888888889,0.8388888888888889,0.7833333333333334,0.8222222222222222,0.7833333333333332,0.7611111111111113,0.7444444444444445,0.8166666666666667,1.0555555555555554,0
V1-01.08.2024-C1SN.V48.csv,0.5555555555555556,3.75,0.9444444444444443,0.8,0.5888888888888888,0.7777777777777777,0.9861111111111112,0.638888888888889,0.7291666666666665,0.9777777777777779,0.7722222222222218,0.9305555555555545,0.8444444444444444,0.788888888888889,0.7777777777777777,0.7777777777777779,0.805555555555555,1.066666666666667,0.8222222222222222,0.9722222222222222,0
V1-01.08.2024-C1SN.V49.csv,0.8703703703703706,5.194444444444444,0.8611111111111113,1.2129629629629628,0.6851851851851851,0.7777777777777777,1.333333333333334,0.75,0.9907407407407408,0.9814814814814815,0.7222222222222222,0.7407407407407408,0.7222222222222223,0.8148148148148149,0.8055555555555557,0.6851851851851852,0.7685185185185186,0.7685185185185182,0.7777777777777777,1.3888888888888884,0
