Teorico,Practico,Time[s],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],dist_Acum
1.0,,0.0,-0.338708,-78.549118,1.3888888888888888,0.0,3068,0.0
,,2.0,-0.338673,-78.549126,2.1944444444444446,3.99344187853412,3067,3.99344187853412
,,7.0,-0.338578,-78.549155,1.2777777777777777,11.04819154477789,3065,15.04163342331201
,,12.0,-0.338578,-78.549155,0.0,0.0,3065,15.04163342331201
,,223.0,-0.338578,-78.549155,0.0,0.0,3065,15.04163342331201
,,224.0,-0.338578,-78.549155,0.0,0.0,3065,15.04163342331201
,,404.0,-0.338578,-78.549155,0.0,0.0,3065,15.04163342331201
,1.0,405.0,-0.338578,-78.549155,0.0,0.0,3065,15.04163342331201
,,413.0,-0.3385,-78.549201,1.6388888888888888,10.072244417012929,3064,25.11387784032494
,,418.0,-0.338448,-78.549215,0.0,5.989902770268833,3063,31.103780610593773
,,425.0,-0.338403,-78.549233,2.25,5.390905880086171,3061,36.494686490679946
,,425.0,-0.338403,-78.549233,2.25,0.0,3061,36.494686490679946
,,430.0,-0.338295,-78.549303,4.722222222222222,14.315339655922962,3061,50.81002614660291
,,430.0,-0.338295,-78.549303,4.722222222222222,0.0,3061,50.81002614660291
,,430.0,-0.338295,-78.549303,4.722222222222222,0.0,3061,50.81002614660291
,,433.0,-0.338156,-78.549438,4.972222222222222,21.55258918809566,3061,72.36261533469857
,,438.0,-0.338101,-78.549506,0.0,9.7278988179607,3060,82.09051415265927
,,456.0,-0.338051,-78.54958,2.25,9.933645747805471,3058,92.02415990046474
,,458.0,-0.338015,-78.54962,3.5277777777777777,5.985719881953553,3058,98.0098797824183
,,460.0,-0.337946,-78.549656,4.722222222222222,8.656622042230403,3058,106.66650182464869
,,464.0,-0.33774,-78.549706,6.888888888888889,23.578603071214282,3058,130.24510489586297
,,469.0,-0.337451,-78.54976,9.027777777777779,32.701740985133036,3058,162.946845880996
,,474.0,-0.336888,-78.549868,10.833333333333334,63.764154421959695,3056,226.71100030295568
,,479.0,-0.336468,-78.549941,12.166666666666666,47.41690296325267,3056,274.12790326620836
,,484.0,-0.335793,-78.550061,12.75,76.25731962535801,3054,350.3852228915664
,,489.0,-0.335341,-78.550133,12.5,50.90971631519183,3053,401.2949392067582
,,494.0,-0.334681,-78.550216,11.972222222222221,73.98989481655765,3052,475.28483402331585
,,499.0,-0.334255,-78.550255,11.61111111111111,47.58205663859339,3052,522.8668906619092
,,504.0,-0.333846,-78.550293,11.11111111111111,45.688925158385736,3051,568.5558158202949
,,509.0,-0.333283,-78.550351,9.083333333333334,62.953814393862395,3051,631.5096302141574
,,514.0,-0.333038,-78.550376,5.027777777777778,27.392811754785495,3051,658.9024419689429
,,519.0,-0.33295,-78.550381,0.0,9.80401175264026,3052,668.7064537215831
,,527.0,-0.33295,-78.550381,0.0,0.0,3052,668.7064537215831
,,528.0,-0.33295,-78.550381,0.0,0.0,3052,668.7064537215831
,,544.0,-0.332915,-78.550383,1.4722222222222223,3.8993947591061056,3051,672.6058484806892
,,549.0,-0.33281,-78.550391,3.9444444444444446,11.712980911223555,3051,684.3188293919128
,,554.0,-0.332505,-78.550423,7.083333333333333,34.11130208409062,3053,718.4301314760035
,,559.0,-0.332231,-78.55045,6.972222222222222,30.624580038653452,3052,749.0547115146569
,,564.0,-0.33209,-78.550463,0.0,15.749922206954196,3051,764.8046337216111
,,574.0,-0.332073,-78.550466,1.1666666666666667,1.9201236543405482,3051,766.7247573759516
1.0,1.0,579.0,-0.331975,-78.550475,3.8055555555555554,10.946393034944869,3051,777.6711504108965
,,584.0,-0.331673,-78.550516,7.027777777777778,33.899551076021964,3050,811.5707014869186
,,589.0,-0.331376,-78.550553,9.25,33.29061788213286,3050,844.8613193690514
,,594.0,-0.330791,-78.550565,11.805555555555555,65.08314036816815,3050,909.9444597372196
,,599.0,-0.33034,-78.550565,12.694444444444445,50.164654786544325,3049,960.109114523764
,,604.0,-0.329645,-78.550533,12.5,77.38662997448414,3048,1037.495744498248
,,609.0,-0.32921,-78.550511,12.166666666666666,48.44681547895149,3047,1085.9425599771996
,,614.0,-0.32855,-78.550473,12.694444444444445,73.5332639520199,3043,1159.4758239292196
,,619.0,-0.328113,-78.550446,11.13888888888889,48.700122079862645,3040,1208.1759460090823
,,624.0,-0.32765,-78.550416,5.888888888888889,51.60740277131817,3037,1259.7833487804005
,,629.0,-0.327511,-78.550408,1.9444444444444444,15.486531680930373,3037,1275.2698804613308
,,634.0,-0.327511,-78.550408,0.0,0.0,3037,1275.2698804613308
,,672.0,-0.327433,-78.550401,3.0833333333333335,8.710793366998873,3037,1283.9806738283296
,,677.0,-0.327238,-78.550391,7.333333333333333,21.718318293593637,3035,1305.6989921219233
,,682.0,-0.326886,-78.550371,11.666666666666666,39.216047085660904,3034,1344.9150392075842
,,687.0,-0.326248,-78.550343,9.13888888888889,71.03294034728779,3028,1415.947979554872
,,692.0,-0.326026,-78.550341,0.0,24.6940249947384,3027,1440.6420045496104
1.0,1.0,706.0,-0.325956,-78.550336,2.6666666666666665,7.8059248845370135,3027,1448.4479294341475
,,711.0,-0.325776,-78.550325,6.722222222222222,20.058719517434348,3026,1468.5066489515818
,,716.0,-0.325246,-78.550325,10.944444444444445,58.95181161169103,3022,1527.4584605632729
,,721.0,-0.324838,-78.550281,11.86111111111111,45.64489888147589,3020,1573.1033594447488
,,726.0,-0.32416,-78.55022,12.166666666666666,75.71842780720202,3014,1648.8217872519508
,,731.0,-0.323723,-78.550143,12.277777777777779,49.35620159706533,3011,1698.1779888490162
