Teorico,Practico,Time[s],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],dist_Acum
1.0,,0.0,-0.338653,-78.549191,0.0,0.0,3045,0.0
,,0.0,-0.338653,-78.549191,0.0,0.0,3045,0.0
,,0.0,-0.338653,-78.549191,0.0,0.0,3045,0.0
,,0.0,-0.338653,-78.549191,0.0,0.0,3045,0.0
,1.0,25.0,-0.338653,-78.549191,0.0,0.0,3045,0.0
,,30.0,-0.338478,-78.549163,3.6944444444444446,19.71279255014793,3071,19.71279255014793
,,34.0,-0.33837,-78.549195,1.7777777777777777,12.52902453351101,3068,32.241817083658944
,,39.0,-0.33837,-78.549195,0.0,0.0,3068,32.241817083658944
,,49.0,-0.33837,-78.549195,0.0,0.0,3068,32.241817083658944
,,50.0,-0.33837,-78.549195,0.0,0.0,3068,32.241817083658944
,,55.0,-0.338291,-78.549236,3.0277777777777777,9.90004339952093,3066,42.141860483179876
,,58.0,-0.338215,-78.549305,2.4166666666666665,11.417640289882199,3066,53.55950077306208
,,60.0,-0.33819,-78.549351,3.2777777777777777,5.823310710646888,3067,59.38281148370896
,,65.0,-0.338131,-78.549445,2.0,12.344352946454723,3067,71.72716443016368
,,70.0,-0.338131,-78.549445,0.0,0.0,3067,71.72716443016368
,,76.0,-0.338106,-78.549481,1.6944444444444444,4.875058893630391,3068,76.60222332379408
,,80.0,-0.338018,-78.549578,5.083333333333333,14.567572332279115,3068,91.16979565607319
,,82.0,-0.33792,-78.549628,6.888888888888889,12.237259877616447,3067,103.40705553368964
,,84.0,-0.337781,-78.54967,8.583333333333334,16.151299001245054,3067,119.5583545349347
,,89.0,-0.337413,-78.54974,11.416666666666666,41.666498051983176,3066,161.22485258691788
,,94.0,-0.33676,-78.549863,12.583333333333334,73.91031812982528,3065,235.13517071674318
,,99.0,-0.33631,-78.549945,12.527777777777779,50.87762098638824,3065,286.0127917031314
,,104.0,-0.335646,-78.550063,12.38888888888889,75.01374268743325,3065,361.0265343905647
,,109.0,-0.335205,-78.550125,12.222222222222221,49.53473834765593,3065,410.5612727382206
,,114.0,-0.334556,-78.550203,11.86111111111111,72.70763259093283,3063,483.2689053291534
,,119.0,-0.334141,-78.550248,11.305555555555555,46.43095255395158,3062,529.699857883105
,,124.0,-0.333558,-78.550296,10.11111111111111,65.0664027478568,3062,594.7662606309618
,,129.0,-0.333221,-78.550326,8.527777777777779,37.632682176374225,3061,632.3989428073361
,,134.0,-0.332946,-78.550356,8.222222222222221,30.76967215139488,3060,663.1686149587309
,,139.0,-0.332443,-78.550401,9.305555555555555,56.17204941016104,3060,719.340664368892
,,144.0,-0.332188,-78.550428,0.0,28.522152246476992,3059,747.862816615369
,,158.0,-0.332103,-78.550431,2.7222222222222223,9.460422432285291,3056,757.3232390476543
1.0,1.0,163.0,-0.331936,-78.550443,6.055555555555555,18.62327417741652,3056,775.9465132250708
,,168.0,-0.331466,-78.55051,10.75,52.806514097824014,3057,828.7530273228948
,,173.0,-0.331065,-78.550525,11.13888888888889,44.63435655140424,3057,873.3873838742991
,,178.0,-0.33045,-78.550531,11.555555555555555,68.4096027575939,3056,941.796986631893
,,183.0,-0.330016,-78.550518,12.333333333333334,48.295398546812926,3054,990.092385178706
,,188.0,-0.329338,-78.550485,12.166666666666666,75.50309951691796,3051,1065.595484695624
,,193.0,-0.328903,-78.550465,12.083333333333334,48.43608892482457,3046,1114.0315736204486
,,198.0,-0.328231,-78.550433,12.38888888888889,74.83114369835569,3039,1188.8627173188042
,,203.0,-0.327826,-78.550405,9.25,45.155610090400884,3037,1234.018327409205
,,208.0,-0.327543,-78.550388,1.8333333333333333,31.534783838269707,3035,1265.5531112474748
,,213.0,-0.327543,-78.550388,0.0,0.0,3035,1265.5531112474748
