Tiempo,Velocidad,Latitud,Longitud,T_acumulado_min
2024-09-30 11:25:11,38.5,-0.326798,-78.550333,68.38333333333321
2024-09-30 11:25:15,27.5,-0.326455,-78.550315,68.44999999999987
2024-09-30 11:25:16,25.3,-0.32639,-78.550305,68.46666666666654
2024-09-30 11:25:21,0.0,-0.326225,-78.550295,68.54999999999987
2024-09-30 11:25:38,6.1,-0.326193,-78.550276,68.8333333333332
2024-09-30 11:25:43,0.0,-0.326081,-78.550268,68.91666666666653
2024-09-30 11:25:54,4.2,-0.32606,-78.550263,69.09999999999987
2024-09-30 11:25:59,22.7,-0.32588,-78.550248,69.1833333333332
2024-09-30 11:26:04,29.0,-0.325535,-78.550253,69.26666666666652
2024-09-30 11:26:09,13.1,-0.325253,-78.550246,69.34999999999985
2024-09-30 11:26:14,0.0,-0.325203,-78.550243,69.43333333333318
2024-09-30 11:26:43,7.2,-0.32513,-78.550243,69.91666666666652
2024-09-30 11:26:48,25.7,-0.32491,-78.550221,69.99999999999984
2024-09-30 11:26:53,46.1,-0.324446,-78.550195,70.08333333333317
2024-09-30 11:26:58,56.4,-0.323783,-78.550106,70.1666666666665
2024-09-30 11:27:03,61.3,-0.323055,-78.549941,70.24999999999983
2024-09-30 11:27:08,67.0,-0.322256,-78.549766,70.33333333333316
2024-09-30 11:27:13,69.0,-0.321406,-78.54964,70.41666666666649
2024-09-30 11:27:18,64.2,-0.320556,-78.549563,70.49999999999982
2024-09-30 11:27:23,57.0,-0.319796,-78.549485,70.58333333333314
2024-09-30 11:27:28,45.0,-0.319148,-78.549416,70.66666666666647
2024-09-30 11:27:33,15.3,-0.318791,-78.549366,70.7499999999998
2024-09-30 11:27:38,0.0,-0.31874,-78.549355,70.83333333333313
2024-09-30 11:28:01,4.6,-0.31868,-78.549321,71.21666666666647
2024-09-30 11:28:06,15.7,-0.318568,-78.549303,71.2999999999998
2024-09-30 11:28:11,27.4,-0.318266,-78.549241,71.38333333333313
2024-09-30 11:28:16,0.0,-0.318123,-78.549203,71.46666666666646
2024-09-30 11:28:21,0.0,-0.318053,-78.549185,71.54999999999978
2024-09-30 11:28:38,6.2,-0.318015,-78.549171,71.83333333333312
2024-09-30 11:28:43,19.8,-0.317836,-78.549126,71.91666666666644
2024-09-30 11:28:48,28.7,-0.317518,-78.54906,71.99999999999977
2024-09-30 11:28:53,37.7,-0.317193,-78.54898,72.0833333333331
2024-09-30 11:28:58,27.2,-0.316628,-78.54885,72.16666666666643
2024-09-30 11:29:03,0.0,-0.316495,-78.548823,72.24999999999976
2024-09-30 11:29:10,4.4,-0.31648,-78.548821,72.36666666666642
2024-09-30 11:29:15,20.3,-0.316318,-78.548786,72.44999999999975
2024-09-30 11:29:20,38.1,-0.315948,-78.548698,72.53333333333308
2024-09-30 11:29:25,51.8,-0.315378,-78.548565,72.6166666666664
2024-09-30 11:29:30,53.5,-0.314726,-78.548408,72.69999999999973
2024-09-30 11:29:35,50.7,-0.31407,-78.548258,72.78333333333306
2024-09-30 11:29:40,28.5,-0.313573,-78.548148,72.86666666666639
2024-09-30 11:29:45,0.0,-0.31341,-78.548101,72.94999999999972
2024-09-30 11:30:13,5.3,-0.313336,-78.548063,73.41666666666639
2024-09-30 11:30:18,21.6,-0.313173,-78.54799,73.49999999999972
2024-09-30 11:30:19,24.4,-0.31312,-78.547966,73.51666666666638
2024-09-30 11:30:20,28.1,-0.313056,-78.54794,73.53333333333305
2024-09-30 11:30:25,43.7,-0.312638,-78.547735,73.61666666666638
2024-09-30 11:30:30,41.8,-0.312166,-78.547438,73.6999999999997
2024-09-30 11:30:35,23.5,-0.311846,-78.547215,73.78333333333303
2024-09-30 11:30:40,0.0,-0.311763,-78.547153,73.86666666666636
2024-09-30 11:30:50,4.0,-0.311745,-78.54713,74.03333333333303
2024-09-30 11:30:55,19.8,-0.31162,-78.547035,74.11666666666636
2024-09-30 11:31:00,35.7,-0.311325,-78.546828,74.19999999999969
2024-09-30 11:31:05,46.1,-0.31088,-78.546541,74.28333333333302
2024-09-30 11:31:05,46.1,-0.31088,-78.546541,74.28333333333302
2024-09-30 11:31:10,51.6,-0.310358,-78.546173,74.36666666666635
2024-09-30 11:31:10,51.6,-0.310358,-78.546173,74.36666666666635
2024-09-30 11:31:15,50.3,-0.309826,-78.545808,74.44999999999968
2024-09-30 11:31:20,50.1,-0.309306,-78.545451,74.533333333333
2024-09-30 11:31:25,50.0,-0.30879,-78.545088,74.61666666666633
2024-09-30 11:31:30,50.1,-0.30828,-78.544723,74.69999999999966
2024-09-30 11:31:35,50.5,-0.307756,-78.544355,74.78333333333299
2024-09-30 11:31:40,50.5,-0.307236,-78.544,74.86666666666632
2024-09-30 11:31:42,51.3,-0.307021,-78.543873,74.89999999999965
2024-09-30 11:31:47,44.6,-0.306481,-78.543588,74.98333333333298
2024-09-30 11:31:52,26.8,-0.306066,-78.543413,75.06666666666631
2024-09-30 11:31:57,0.0,-0.305903,-78.543353,75.14999999999964
2024-09-30 11:32:08,4.2,-0.30587,-78.543325,75.33333333333297
2024-09-30 11:32:13,18.5,-0.305726,-78.543273,75.4166666666663
2024-09-30 11:32:18,28.7,-0.305426,-78.543166,75.49999999999963
2024-09-30 11:32:23,29.4,-0.305073,-78.543051,75.58333333333296
2024-09-30 11:32:28,21.1,-0.30477,-78.542968,75.66666666666629
2024-09-30 11:32:33,0.0,-0.30465,-78.542938,75.74999999999962
2024-09-30 11:32:39,4.2,-0.30463,-78.54292,75.84999999999961
2024-09-30 11:32:44,19.0,-0.304483,-78.542876,75.93333333333294
2024-09-30 11:32:49,33.5,-0.304148,-78.542786,76.01666666666627
2024-09-30 11:32:54,42.0,-0.303778,-78.542695,76.0999999999996
2024-09-30 11:32:59,52.5,-0.30318,-78.542591,76.18333333333293
2024-09-30 11:33:04,55.9,-0.302373,-78.54245,76.26666666666625
2024-09-30 11:33:09,59.4,-0.30166,-78.542328,76.34999999999958
2024-09-30 11:33:14,60.0,-0.30091,-78.542241,76.43333333333291
2024-09-30 11:33:19,47.7,-0.300206,-78.542228,76.51666666666624
2024-09-30 11:33:22,30.9,-0.299921,-78.542176,76.56666666666624
2024-09-30 11:33:27,25.1,-0.299598,-78.54205,76.64999999999957
2024-09-30 11:33:32,4.0,-0.299406,-78.542015,76.7333333333329
2024-09-30 11:33:37,0.0,-0.299406,-78.542015,76.81666666666622
2024-09-30 11:33:56,5.7,-0.299363,-78.541988,77.13333333333289
2024-09-30 11:34:01,16.2,-0.299211,-78.54195,77.21666666666621
2024-09-30 11:34:06,12.9,-0.299021,-78.541905,77.29999999999954
2024-09-30 11:34:11,19.2,-0.298833,-78.541861,77.38333333333287
2024-09-30 11:34:16,33.7,-0.298498,-78.541775,77.4666666666662
2024-09-30 11:34:21,41.6,-0.298046,-78.541631,77.54999999999953
2024-09-30 11:34:26,45.9,-0.297631,-78.541463,77.63333333333286
2024-09-30 11:34:31,50.5,-0.296971,-78.541168,77.71666666666619
2024-09-30 11:34:36,51.1,-0.29638,-78.540906,77.79999999999951
2024-09-30 11:34:41,51.3,-0.295788,-78.540645,77.88333333333284
2024-09-30 11:34:46,50.3,-0.295201,-78.540395,77.96666666666617
2024-09-30 11:34:51,51.1,-0.294605,-78.540173,78.0499999999995
2024-09-30 11:34:56,52.4,-0.293981,-78.539966,78.13333333333283
2024-09-30 11:35:01,52.4,-0.293353,-78.53976,78.21666666666616
2024-09-30 11:35:06,47.2,-0.292756,-78.539568,78.29999999999949
2024-09-30 11:35:11,41.4,-0.292231,-78.539396,78.38333333333281
2024-09-30 11:35:16,40.1,-0.291751,-78.539241,78.46666666666614
2024-09-30 11:35:21,41.6,-0.291256,-78.539075,78.54999999999947
2024-09-30 11:35:23,41.8,-0.291056,-78.539008,78.5833333333328
2024-09-30 11:35:24,42.0,-0.290956,-78.538975,78.59999999999947
2024-09-30 11:35:29,41.4,-0.29046,-78.53881,78.6833333333328
2024-09-30 11:35:34,17.5,-0.29012,-78.538686,78.76666666666613
2024-09-30 11:35:39,0.0,-0.290048,-78.53866,78.84999999999945
2024-09-30 11:35:52,5.5,-0.290015,-78.538646,79.06666666666612
2024-09-30 11:35:57,20.5,-0.289855,-78.538588,79.14999999999945
2024-09-30 11:36:02,33.5,-0.289525,-78.538465,79.23333333333278
2024-09-30 11:36:07,35.5,-0.289108,-78.538325,79.31666666666611
2024-09-30 11:36:12,34.4,-0.288693,-78.538166,79.39999999999944
